fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|cg_acct_resp_id|lbr_ben_rt_cat_cd|
EA|2567770|35A5641EAA3A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|5291706249|3236804114|1781003865|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19820119000000|19820119000000|19990615000000|EA|2367200|||||EA|2567770|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2567771|35A5641EAA3B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19891102000000|19891102000000||BL|5431400|||||EA|2567771||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567772|35A5641EAA3C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19850327000000|19850327000000||BL|5431400|||||EA|2567772||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567773|35A5641EAA3D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19850327000000|19850327000000||BL|5431400|||||EA|2567773||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567774|35A5641EAA3E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|5291706249|3236804114|3132300262|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19891102000000|19891102000000|19990615000000|EA|2367200|||||EA|2567774|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2567778|35A5641EAA3F91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19810217000000|19810217000000||BL|5431400|||||EA|2567778||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567780|35A5641EAA4091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|2566903942|ENSV|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|100 E|47374-1289|||19960229112504|20050127000000|20070305000000|UA|2512892|||||EA|2567780|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567781|35A5641EABDD91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BOULEVARD|47374|||20010314132538|20010314000000||BL|5431400|||||EA|2567781|||||||O|N|N|N|N|N|N||N|N||--|
EA|2567782|35A5641EAA4191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940215000000|20070706000000||UA|2512892|||||EA|2567782|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567783|35A5641EAA4291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19820623000000|19820623000000||BL|5431400|||||EA|2567783|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567784|35A5641EAA4391B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|4053303316|ENSV|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|100 E|47374-1289|UA|6612160|19950214144542|19950214000000|20070305000000|UA|2512892|||||EA|2567784|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567785|35A5641EABCF91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|AI|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000818160326|20000818000000||EA|2367200|||||EA|2567785|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567787|35A5641EABDE91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BOULEVARD|47374|||20010314132633|20010314000000||BL|5431400|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2567789|35A5641EAC4C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|3247002806|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20020925102356|20020925000000|20050603000000|UA|2512892|||||EA|2567789|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567790|35A5641EAA4491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19891102000000|19891102000000||BL|5431400|||||EA|2567790||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2567791|35A5641EAA4591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4053303316|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19891102000000|19891102000000||BL|5431400|||||EA|2567791|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567792|35A5641EABD991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3236804114|3247002806|SAID|NA|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||20001102150342|20001102000000|20030508000000|UA|2512892|||||EA|2567792|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567793|35A5641EAA4691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3247002806|3236804114|1781003865|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|100E|47374-1289|UA|6612160|19900312000000|19990215000000|20010403000000|UA|2512892|||||EA|2567793|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567794|35A5641EAA4791B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3784207466|4053303316|SAID|WS|EA|RESSCH|Y|S&F|R||RICHMOND|IN|WHITEWATER|47374-1289|IU||19810722000000|19810722000000||BL|5431400|||||EA|2567794|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567795|35A5641EAA4891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3247002806|3236804114|3135705171|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19910313000000|19980121000000|20020507000000|UA|2512892|||||EA|2567795|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567796|35A5641EAA4991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3784207466|4053303316|SAID|WS|EA|RESSCH|Y|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19770701000000|19770701000000||BL|5431400|||||EA|2567796|||||||N|N|N|N|N|N|N||N|N||--|
EA|2567797|35A5641EAA4A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|5291706249|3236804114|3138906213|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19930330000000|19930330000000|19980717000000|UA|2512892|||||EA|2567797|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2567799|35A5641EAA4B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2566903942|3784207466|4053303316|SAID|NA|EA|RESSCH|N|S&F|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19920313000000|20060313000000||UA|2512892|||||EA|2567799|||||||N|N|N|N|N|N|N||N|N||--|
EA|2868101|35A5641EAA4C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|6063504751|HUFA|NA|EA|FEMP|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990615090944|19990615000000||EA|2367200|||||EA|0368187|||||||O|N|N|N|N|N|N||N|N||--|
EA|2939056|35A5641EAC0A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|2868007063|BALS|BS|EA|ROFDS|Y|BS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||20010925115355|20010925000000||BL|5431400|||||EA|2939056|||||||C|N|N|Y|N|N|N||N|N||--|
EA|2939057|35A5641EAC0B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|2868007063|BALS|BS|EA|ROFDS|Y|BS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||20010925142350|20010630000000||BL|5431400|||||EA|2939057|||||||O|N|N|Y|N|N|N||N|N||--|
EA|2966554|35A5641EAA4D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|1860205280|MULT|NA|EA|ROFDS|Y|IS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19930602000000|19930602000000||BL|5431400|||||EA|2966554|||||||O|N|N|N|N|N|N||N|N||--|
EA|2966560|35A5641EAA4E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|1860205280|MULT|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940927150902|19940927000000||BL|5431400|||||EA|2966560|||||||N|N|N|N|N|N|N||N|N||--|
EA|2966562|35A5641EAC9491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|1860205280|MULT|NA|EA|ROFDS|Y|IS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||20040319111534|20040319000000||BL|5431400|||||EA|2966554|||||||N|N|N|N|N|N|N||N|N||--|
EA|2966585|35A5641EAA4F91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|1860205280|MULT|NA|EA|ROFDS|Y|SCD|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990408093007|19990408000000||EA|2367200|||||EA|2966585|||||||N|N|N|N|N|N|N||N|N||--|
EA|2966601|35A5641EAA5091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|3784207466|ACAD|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19960329123137|19960329000000||BL|5431400|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2966605|35A5641EAA5191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|3012703100|EXAF|NA|EA|ROFDS|Y|IS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990706163332|19990706000000||EA|2367200|||||EA|2966605|||||||N|N|N|N|N|N|N||N|N||--|
EA|2966615|35A5641EABC591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|2868007063|EXAF|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000706110344|20000706000000||EA|2367200|||||EA|2966615|||||||N|N|N|N|N|N|N||N|N||--|
EA|2967070|35A5641EAA5291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1604806887|3474206166|1781003865|GENA|NA|EA|ROFDS|N|ISOI|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19840701000000|19840701000000|19960630000000|EA|2367200|||||EA|2967070|||||||N|N|N|N|N|N|N||N|N||--|
EA|2967231|35A5641EAA5391B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|5558702729|1604806887|1781003865|GENA|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|WHITEWATER 101G|47374-1289|||19940831132811|19940831000000|19970806000000|BL|5431400|||||EA|2967231|||||||L|L|N|N|N|N|N||N|Y||--|
EA|2967252|35A5641EAA5491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1604806887|3474206166|1781003865|BUSM|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||19811101000000|19811101000000|20000808000000|EA|2367200|||||EA|2967252|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2967520|35A5641EAA5591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1122304097|2780707389|3153306089|SSER|NA|EA|ROFDS|N|SS|R||RICHMOND|IN|WHITEWATER HALL 101F|47374-1289|UA|6612160|19930417000000|19930417000000|19960630000000|EA|2367200|||||EA|2967520|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2967521|35A5641EAA5691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1122304097|2780707389|1781003865|SSER|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|WHITEWATER HALL RM 101F|47374-1289|IU||19931217000000|19931206000000|19970730000000|EA|2367200|||||EA|2967521|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2967522|35A5641EAA5791B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1144904119|1604806887|1781003865|EXAF|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|WHITEWATER HALL ROOM 101D|47374-1289|||19950130144959|19950130000000|19970806000000|BL|5431400|||||EA|2967522|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2967530|35A5641EAA5891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|1326309202|SACT|NA|EA|ROFDS|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970108082229|19970108000000||EA|2367200|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2967531|35A5641EAA5991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|1326309202|ENSV|NA|EA|ROFDS|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970108082302|19970108000000||EA|2367200|||||EA|2967531|||||||N|N|N|N|N|N|N||N|N||--|
EA|2967752|35A5641EAA5A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3474206166|1604806887|1781003865|SAID|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19780612000000|19780612000000|20000808000000|EA|2367200|||||EA|2967752|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2968025|35A5641EAA5B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|6063504751|BSSD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19980316091724|19980316000000||EA|2367200|||||EA|0368187|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968033|35A5641EAA5C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|6063504751|BSSD|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19911212000000|19911212000000||BL|5431400|||||EA|2968033|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968053|35A5641EAA5D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|3784207466|INPR|NA|EA|ROFDS|Y|AD|R||RICHMOND|IN|WHITEWATER 101H|47374|IU||19920416000000|19920416000000||BL|5431400|||||EA|2968053||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2968067|35A5641EAA5E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|6063504751|BSSD|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19891130000000|19891130000000||BL|5431400|||||EA|2968067|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968110|35A5641EAA5F91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3105802010|5476301425|3158308097|INPR|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19951128143619|19951128000000|19990830000000|EA|2367200|||||||||||||O|N|N|N|N|N|N||N|Y||--|
EA|2968115|35A5641EAA6091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3105802010|5476301425|3162503037|INPR|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970915084428|19970915000000|19990830000000|EA|2367200|||||EA|2968115|||||||O|N|N|N|N|N|N||N|Y||--|
EA|2968124|35A5641EAA6191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|5360205001|HUFA|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19770610000000|19770610000000||BL|5431400|||||EA|2968124|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968150|35A5641EAA6291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|6063504751|HUFA|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990422080702|19990422000000||EA|2367200|||||EA|2968150|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968200|35A5641EAA6391B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4232205284|SMD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970930091022|19970930000000||EA|2367200|||||EA|0368187|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968205|35A5641EAC2491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|5655408851|SMD|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||20020304140855|20020304000000||BL|5431400|||||EA|2968205|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968207|35A5641EAA6491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4232205284|SMD|NA|EA|ROFDS|Y|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19760701000000|19760701000000||BL|5431400|||||EA|2968207|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968215|35A5641EAA6591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|4232205284|SMD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19991116163007|19991116000000||EA|2367200|||||EA|2968215|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968245|35A5641EAA6691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|2983601426|SMD|NA|EA|ROFDS|Y|DR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19910418000000|19910418000000||BL|5431400|||||EA|2968245|||||||O|N|N|N|N|N|N||N|N||--|
EA|2968701|35A5641EAA6791B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1991802088|5476301425|3162908101|ACAD|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970204094252|19970204000000|19980807000000|EA|2367200|||||EA|0368187|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2968721|35A5641EAA6891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|1610003826|EDUC|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|UA|6612160|19911127000000|19911127000000||BL|5431400|||||EA|2968721||||||N|N|N|N|N|N|N|N||N|N||--|
EA|2968805|35A5641EABD291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2790001875|3085007654|HUSE|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20000921091052|20000921000000||EA|2367200|||||EA|2968805|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968838|35A5641EAA6991B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1149009790|5566404040|3163207199|HUSE|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19880929000000|19880929000000|19960630000000|EA|2367200|||||EA|2968838|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2968865|35A5641EAA6A91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1556602834|4263702699|1781003865|PERC|NA|EA|ROFDS|Y|SS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19921203000000|19921203000000|20000808000000|EA|2367200|||||EA|2968865|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2968957|35A5641EAA6B91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|6261900995|NURS|NA|EA|ROFDS|N|AA|R||RICHMOND|IN|2325 CHESTER BLVD|47374|EA|0368900|19920818000000|19920818000000||BL|5431400|||||EA|2968957|||||||N|N|N|N|N|N|N||N|N||--|
EA|2968958|35A5641EAA6C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|6261900995|1556602834|NURS|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||19930622000000|19930622000000||BL|5431400|||||EA|2968958|||||||O|O|N|N|N|N|N||N|N||--|
EA|2968977|35A5641EAA6D91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|6261900995|1556602834|NURS|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960924104439|19960924000000||EA|2367200|||||EA|2968977|||||||N|N|N|N|N|N|N||N|N||--|
EA|2969201|35A5641EAA6E91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|1658401295|ECTR|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19780701000000|19780701000000||BL|5431400|||||EA|2969201||||||N|O|N|N|N|N|N|N||N|N||--|
EA|2969213|35A5641EAA6F91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|3458300078|BUSE|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990721142555|19990721000000||EA|2367200|||||EA|2969213|||||||N|N|N|N|N|N|N||N|N||--|
EA|2969266|35A5641EAA7091B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1153304576|5476301425|1781003865|BEST|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19901018000000|19901018000000|19970806000000|BL|5431400|||||EA|2969266|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2969301|35A5641EAA7191B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|2868007063|CONN|NA|EA|ROFDS|Y|IN|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19981102082056|19981102000000||EA|2367200|||||EA|2969301|||||||N|N|N|N|N|N|N||N|N||--|
EA|2969310|35A5641EAC0C91B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|4160100413|2153800157|6274603810|AAOA|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20011024085338|20011024000000||EA|2367200|||||||||||||O|N|N|N|N|N|N||N|N||--|
EA|2969316|35A5641EAA7291B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|1154406569|5566404040|3166901050|CTSD|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19901031000000|19901031000000|19960630000000|EA|2367200|||||EA|2969316|||||||O|N|N|N|N|N|N||N|Y||--|
EA|2969317|35A5641EAA7391B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|4160100413|2153800157|6274603810|AAOA|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970409160348|19970409000000||EA|2367200|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2969337|35A5641EAC5691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|4160100413|2153800157|6274603810|AAOA|NA|EA|ROFDS|Y|CS|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20030106153548|20030106000000||EA|2367200|||||||||||||N|N|N|N|N|N|N||N|N||--|
EA|2969710|35A5641EAA7491B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|3846208193|LIBR|NA|EA|ROFDS|Y|LIB|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970916091736|19970916000000||EA|2367200|||||EA|0369787|||||||O|N|N|N|N|N|N||N|N||--|
EA|2969725|35A5641EAA7591B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|3316900091|5476301425|1781003865|LIBR|NA|EA|ROFDS|Y|LIB|R||RICHMOND|IN|2325 CHESTER BLVDD|47374|||19970924080112|19970924000000|19981105000000|EA|2367200|||||EA|0369787|||||||N|N|N|N|N|N|N||N|Y||--|
EA|2969747|35A5641EAA7691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|3784207466|3846208193|LIBR|NA|EA|ROFDS|Y|LIB|R||RICHMOND|IN|2325 CHESTER BLVDD|47374|IU||19900219000000|19900219000000||BL|5431400|||||EA|2969747|||||||N|N|N|N|N|N|N||N|N||--|
EA|4066600|35A5641EACF691B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|2153800157|5051008243|EXAF|NA|EA|OTGOVC|Y|IN|R||RICHMOND|IN|WHITEWATER 101B|47374|||20060706115618|20060701000000|20080630000000|EA|2367200|||IN|4470161|EA|4066600|10||000|EA|0367287||O|N|N|Y|Y|Y|N|NF|N|N||--|
EA|4068000|35A5641EAD0891B6E043814FD88191B6|2.0|NON-GENERAL FUND ACCOUNT|2868007063|1129107497|2868007063|INPR|ND|EA|OTGOVE|Y|IPR|R||RICHMOND|IN|WHITEWATER 261
|47374|||20070315102326|20070201000000|20070630000000|EA|2367200|||||EA|4068000|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N||--|
