fin_coa_cd|org_cd|obj_id|ver_nbr|descrshort|company|setid_location|location|tax_location_cd|manager_unvl_id|manager_posn|budget_yr_end_dt|budget_lvl|gl_expense|eeo4_function|accident_ins|si_accident_num|hazard|estabid|riskcd|fte_edit_indc|dept_tenure_flg|tl_distrib_info|use_budgets|use_encumbrances|use_distribution|budget_deptid|dist_prorate_optn|hp_stats_dept_cd|hp_stats_faculty|accounting_owner|country_grp|iu_org_mail_drp_cd|iu_org_address_2|iu_org_address_3|iu_campus_cd|iu_campus_bldg|iu_campus_room|iu_posn_allow_fl|iu_tenure_allow_fl|iu_title_allow_fl|iu_occ_un_allow_fl|org_fscl_aprvr_uid|last_update_date|
SB|POLS|11400DC3F276041EE043814FD881041E|1.0|SB-POLS|IU|IUSBA|SB|SB|3420506415||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-POLS|||||||||SB|||Y|Y|Y|N|3420506415|20030919000000|
SB|PRDN|11400DC3F277041EE043814FD881041E|1.0|SB-PRDN|IU|IUSBA|SB|SB|5541506375||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-PRDN|||||||||SB|||Y|N|N|N|5541506375|20030919000000|
SB|PRG|11400DC3F3D3041EE043814FD881041E|1.0|SB-PRG|IU||||||||||||||||||||||||||||||SB||||||||20040521000000|
SB|PROJ|11400DC3F278041EE043814FD881041E|1.0|SB-PROJ|IU|IUSBA|SB|SB|3312302137||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-PROJ|||||||||SB|||Y|N|N|N|3312302137|20030923000000|
SB|PSY|11400DC3F279041EE043814FD881041E|1.0|SB-PSY|IU|IUSBA|SB|SB|3262902893||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-PSY|||||||||SB|||Y|Y|Y|N|3262902893|20040702000000|
SB|PUR|11400DC3F27A041EE043814FD881041E|1.0|SB-PUR|IU|IUSBA|SB|SB|3312302137||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-PUR|||||||||SB|||Y|N|N|N|3312302137|20030919000000|
SB|REGR|11400DC3F27B041EE043814FD881041E|1.0|SB-REGR|IU|IUSBA|SB|SB|3239505891||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-REGR|||||||||SB|||Y|N|N|Y|3239505891|20030919000000|
SB|RES|11400DC3F27C041EE043814FD881041E|1.0|SB-RES|IU|IUSBA|SB|SB|4222102340||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-RES|||||||||SB|||Y|N|N|N|4222102340|20030919000000|
SB|RTEC|11400DC3F27D041EE043814FD881041E|1.0|SB-RTEC|IU|IUSBA|SB|SB|4780007818||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-RTEC|||||||||SB|||Y|Y|Y|N|4780007818|20040521000000|
SB|SART|11400DC3F27E041EE043814FD881041E|1.0|SB-SART|IU|IUSBA|SB|SB|1867601981||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SART|||||||||SB|||Y|Y|Y|N|1867601981|20030923000000|
SB|SASS|11400DC3F27F041EE043814FD881041E|1.0|SB-SASS|IU|IUSBA|SB|SB|4426706986||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SASS|||||||||SB|||Y|N|Y|N|4426706986|20030919000000|
SB|SB|11400DC3F280041EE043814FD881041E|1.0|SB-SB|IU|IUSBA|SB|SB|3322109259||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SB|||||||||SB|||N|N|N|N|5186102229|20050316000000|
SB|SBUE|11400DC3F281041EE043814FD881041E|1.0|SB-SBUE|IU|IUSBA|SB|SB|1890604607||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SBUE|||||||||SB|||Y|Y|Y|N|1890604607|20040707000000|
SB|SEMS|11400DC3F282041EE043814FD881041E|1.0|SB-SEMS|IU|IUSBA|SB|SB|5246301400||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SEMS|||||||||SB|||Y|N|N|Y|5246301400|20030919000000|
SB|SFP|11400DC3F283041EE043814FD881041E|1.0|SB-SFP|IU|IUSBA|SB|SB|3018504407||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SFP|||||||||SB|||Y|N|N|N|3018504407|20030923000000|
SB|SOC|11400DC3F284041EE043814FD881041E|1.0|SB-SOC|IU|IUSBA|SB|SB|3087305148||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SOC|||||||||SB|||N|Y|N|N|3087305148|20040702000000|
SB|SOCA|11400DC3F285041EE043814FD881041E|1.0|SB-SOCA|IU|IUSBA|SB|SB|3087305148||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SOCA|||||||||SB|||Y|Y|Y|N|3087305148|20040719000000|
SB|SOCW|11400DC3F286041EE043814FD881041E|1.0|SB-SOCW|IU|IUSBA|SB|SB|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SB-SOCW| | | | | | | | |SB|| |N|N|Y|Y||20021102000000|
SB|SPEA|11400DC3F287041EE043814FD881041E|1.0|SB-SPEA|IU|IUSBA|SB|SB|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SB-SPEA| | | | | | | | |SB|| |N|N|N|Y||20021102000000|
SB|SSER|11400DC3F288041EE043814FD881041E|1.0|SB-SSER|IU|IUSBA|SB|SB|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SB-SSER| | | | | | | | |SB|| |N|N|Y|N||20021102000000|
SB|STAF|11400DC3F289041EE043814FD881041E|1.0|SB-STAF|IU|IUSBA|SB|SB|5246301400||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-STAF|||||||||SB|||Y|N|N|Y|5246301400|20030919000000|
SB|STLP|11400DC3F28A041EE043814FD881041E|1.0|SB-STLP|IU|IUSBA|SB|SB|6156003233||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-STLP|||||||||SB|||Y|N|N|N|6156003233|20030919000000|
SB|SUMS|11400DC3F28B041EE043814FD881041E|1.0|SB-SUMS|IU|IUSBA|SB|SB|3907601072||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SUMS|||||||||SB|||Y|N|Y|N|3907601072|20030919000000|
SB|SUPT|11400DC3F28C041EE043814FD881041E|1.0|SB-SUPT|IU|IUSBA|SB|SB|5186102229||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-SUPT|||||||||SB|||Y|N|N|Y|5186102229|20030919000000|
SB|TECH|11400DC3F28D041EE043814FD881041E|1.0|SB-TECH|IU|IUSBA|SB|SB|2683109793||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-TECH|||||||||SB|||Y|N|N|N|2683109793|20030919000000|
SB|TELC|11400DC3F28E041EE043814FD881041E|1.0|SB-TELC|IU|IUSBA|SB|SB|2683109793||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-TELC|||||||||SB|||Y|N|N|N|2683109793|20031009000000|
SB|UCET|11400DC3F28F041EE043814FD881041E|1.0|SB-UCET|IU|IUSBA|SB|SB|6170904981||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-UCET|||||||||SB|||Y|N|N|Y|6170904981|20030919000000|
SB|ULIB|11400DC3F290041EE043814FD881041E|1.0|SB-ULIB|IU|IUSBA|SB|SB|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SB-ULIB| | | | | | | | |SB|| |N|Y|N|N||20021102000000|
SB|WKST|11400DC3F29A041EE043814FD881041E|1.0|SB-WKST|IU|IUSBA|SB|SB|2056202906||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-WKST|||||||||SB|||Y|N|N|N|2056202906|20040429000000|
SB|WMNS|11400DC3F291041EE043814FD881041E|1.0|SB-WMNS|IU|IUSBA|SB|SB|5525505651||630.0|D||15||||IU||N|N|N|Y|Y|N|SB-WMNS|||||||||SB|||Y|Y|Y|N|5525505651|20040702000000|
SE|ACAD|11400DC3F292041EE043814FD881041E|1.0|SE-ACAD|IU||||5811904314||||||||||||||||||||||||||SE|||Y|N|Y|N|5811904314|20031001000000|
SE|ACCT|11400DC3F293041EE043814FD881041E|1.0|SE-ACCT|IU||||4744906489||||||||||||||||||||||||||SE|||Y|N|N|N|4744906489|20031001000000|
SE|ACSP|11400DC3F294041EE043814FD881041E|1.0|SE-ACSP|IU||||5811904314||||||||||||||||||||||||||SE|||Y|N|Y|N|5811904314|20031001000000|
SE|ACT|11400DC3F295041EE043814FD881041E|1.0|SE-ACT|IU||||1825401133||||||||||||||||||||||||||SE|||Y|N|N|N|1825401133|20040930000000|
SE|ADAF|11400DC3F296041EE043814FD881041E|1.0|SE-ADAF|IU||||||||||||||||||||||||||||||SE|||||Y|||20030313000000|
SE|ADMS|11400DC3F297041EE043814FD881041E|1.0|SE-ADMS|IU||||2211304154||||||||||||||||||||||||||SE|||Y|N|Y|N|2211304154|20040809000000|
SE|AFFA|11400DC3F298041EE043814FD881041E|1.0|SE-AFFA|IU||||1645403294||||||||||||||||||||||||||SE|||Y|N|Y|N|1645403294|20031001000000|
SE|AREC|11400DC3F299041EE043814FD881041E|1.0|SE-AREC|IU||||1634605169||||||||||||||||||||||||||SE|||Y|N|Y|N|1634605169|20031001000000|
SE|ASC|11400DC3F29B041EE043814FD881041E|1.0|SE-ASC|IU||||5759504722||||||||||||||||||||||||||SE|||Y|N|Y|N|5759504722|20040913000000|
SE|ATHL|11400DC3F29C041EE043814FD881041E|1.0|SE-ATHL|IU||||2160401493||||||||||||||||||||||||||SE|||Y|N|N|N|2160401493|20031009000000|
SE|BOOK|11400DC3F29D041EE043814FD881041E|1.0|SE-BOOK|IU||||1143902789||||||||||||||||||||||||||SE|||Y|N|N|N|1143902789|20031009000000|
SE|BUS|11400DC3F29E041EE043814FD881041E|1.0|SE-BUS|IU||||2528805211||||||||||||||||||||||||||SE|||Y|Y|Y|N|2528805211|20030919000000|
SE|BUSE|11400DC3F338041EE043814FD881041E|1.0|SE-BUSE|IU||||2528805211||||||||||||||||||||||||||SE|||||||2528805211|20030919000000|
SE|CACA|11400DC3F3C6041EE043814FD881041E|1.0|SE-CACA|IU||||||||||||||||||||||||||||||SE||||||||20040218000000|
SE|CACC|11400DC3F29F041EE043814FD881041E|1.0|SE-CACC|IU||||5384306295||||||||||||||||||||||||||SE|||Y|N|N|N|5384306295|20031009000000|
SE|CADM|11400DC3F339041EE043814FD881041E|1.0|SE-CADM|IU||||||||||||||||||||||||||||||SE||||||||20030115000000|
SE|CAMP|11400DC3F2A0041EE043814FD881041E|1.0|SE-CAMP|IU||||4744906489||||||||||||||||||||||||||SE|||Y|N|N|N|4744906489|20031001000000|
SE|CENT|11400DC3F435041EE043814FD881041E|1.0|SE-CENT|IU||||4744906489||||||||||||||||||||||||||SE||||||Y|4744906489|20040831000000|
SE|CHAN|11400DC3F2A1041EE043814FD881041E|1.0|SE-CHAN|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-CHAN| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|COAS|11400DC3F2A2041EE043814FD881041E|1.0|SE-COAS|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-COAS| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|CONF|11400DC3F2A3041EE043814FD881041E|1.0|SE-CONF|IU||||3572801924||||||||||||||||||||||||||SE|||Y|N|N|N|3572801924|20040812000000|
SE|COOF|11400DC3F2A4041EE043814FD881041E|1.0|SE-COOF|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-COOF| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|CSER|11400DC3F2A5041EE043814FD881041E|1.0|SE-CSER|IU||||2566404853||||||||||||||||||||||||||SE|||Y||||2566404853|20040218000000|
SE|CSP|11400DC3F2A6041EE043814FD881041E|1.0|SE-CSP|IU||||1623901088||||||||||||||||||||||||||SE|||Y|N|N|N|1623901088|20031001000000|
SE|CTSD|11400DC3F2A7041EE043814FD881041E|1.0|SE-CTSD|IU||||2302909552||||||||||||||||||||||||||SE|||Y|N|Y|N|2302909552|20031001000000|
SE|DFAC|11400DC3F2A8041EE043814FD881041E|1.0|SE-DFAC|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-DFAC| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|DGEN|11400DC3F2A9041EE043814FD881041E|1.0|SE-DGEN|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-DGEN| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|DGMA|11400DC3F2AA041EE043814FD881041E|1.0|SE-DGMA|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-DGMA| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|DGTS|11400DC3F2AB041EE043814FD881041E|1.0|SE-DGTS|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-DGTS| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|EDUC|11400DC3F2AC041EE043814FD881041E|1.0|SE-EDUC|IU||||6085806353||||||||||||||||||||||||||SE|||Y|Y|Y|N|6085806353|20030919000000|
SE|EXAF|11400DC3F2AD041EE043814FD881041E|1.0|SE-EXAF|IU||||||||||||||||||||||||||||||SE||||||||20040218000000|
SE|EXEC|11400DC3F2AE041EE043814FD881041E|1.0|SE-EXEC|IU||||2814801804||||||||||||||||||||||||||SE|||Y|N|N|N|2814801804|20040628000000|
SE|GENA|11400DC3F2AF041EE043814FD881041E|1.0|SE-GENA|IU||||4995109185||||||||||||||||||||||||||SE|||Y|N|N|N|4995109185|20040218000000|
SE|GRAD|11400DC3F2B0041EE043814FD881041E|1.0|SE-GRAD|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-GRAD| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|HMAN|11400DC3F2B1041EE043814FD881041E|1.0|SE-HMAN|IU||||5282906856||||||||||||||||||||||||||SE|||Y|Y|Y||5282906856|20031001000000|
SE|HUMM|11400DC3F2B2041EE043814FD881041E|1.0|SE-HUMM|IU||||2839007760||||||||||||||||||||||||||SE|||Y|N|N|N|2839007760|20031009000000|
SE|ILTE|11400DC3F2B3041EE043814FD881041E|1.0|SE-ILTE|IU||||1259209800||||||||||||||||||||||||||SE|||Y|N|Y|N|1259209800|20031002000000|
SE|INCO|11400DC3F33B041EE043814FD881041E|1.0|SE-INCO|IU||||||||||||||||||||||||||||||SE||||||||20030115000000|
SE|INST|11400DC3F3C8041EE043814FD881041E|1.0|SE-INST|IU||||||||||||||||||||||||||||||SE||||||||20040303000000|
SE|INTG|11400DC3F2B4041EE043814FD881041E|1.0|SE-INTG|IU||||5043206372||||||||||||||||||||||||||SE|||Y|N|Y|N|5043206372|20031001000000|
SE|INTP|11400DC3F2B5041EE043814FD881041E|1.0|SE-INTP|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-INTP| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|IRES|11400DC3F2B6041EE043814FD881041E|1.0|SE-IRES|IU||||5069707491||||||||||||||||||||||||||SE|||Y|N|Y|N|5069707491|20031002000000|
SE|JAPA|11400DC3F436041EE043814FD881041E|1.0|SE-JAPA|IU||||2302909552||||||||||||||||||||||||||SE||||||Y|2302909552|20040831000000|
SE|LABS|11400DC3F2B7041EE043814FD881041E|1.0|SE-LABS|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-LABS| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|LIBG|11400DC3F2B8041EE043814FD881041E|1.0|SE-LIBG|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-LIBG| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|LIBR|11400DC3F2B9041EE043814FD881041E|1.0|SE-LIBR|IU||||2709506479||||||||||||||||||||||||||SE|||Y|N|Y|N|2709506479|20031001000000|
SE|LSPR|11400DC3F39D041EE043814FD881041E|1.0|SE-LSPR|IU||||2492206714||||||||||||||||||||||||||SE|||||||2492206714|20031001000000|
SE|MAIL|11400DC3F371041EE043814FD881041E|1.0|SE-MAIL|IU||||2600805164||||||||||||||||||||||||||SE|||||||2600805164|20031001000000|
SE|MALY|11400DC3F2BA041EE043814FD881041E|1.0|SE-MALY|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-MALY| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|MDSV|11400DC3F2BB041EE043814FD881041E|1.0|SE-MDSV|IU||||4825300095||||||||||||||||||||||||||SE|||Y|N|N|N|4825300095|20031001000000|
SE|MILS|11400DC3F2BC041EE043814FD881041E|1.0|SE-MILS|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-MILS| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|MOTR|11400DC3F3A4041EE043814FD881041E|1.0|SE-MOTR|IU||||||||||||||||||||||||||||||SE||||||||20031014000000|
SE|MULC|11400DC3F39F041EE043814FD881041E|1.0|SE-MULC|IU||||3645101596||||||||||||||||||||||||||SE|||||||3645101596|20031001000000|
SE|NATS|11400DC3F2BD041EE043814FD881041E|1.0|SE-NATS|IU||||4483606887||||||||||||||||||||||||||SE|||Y|Y|Y|N|4483606887|20031001000000|
SE|NURS|11400DC3F2BE041EE043814FD881041E|1.0|SE-NURS|IU||||1466201279||||||||||||||||||||||||||SE|||Y|Y|Y|N|1466201279|20031001000000|
SE|OACA|11400DC3F2BF041EE043814FD881041E|1.0|SE-OACA|IU||||5811904314||||||||||||||||||||||||||SE|||Y|N|N|N|5811904314|20031001000000|
SE|OVER|11400DC3F2C0041EE043814FD881041E|1.0|SE-OVER|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-OVER| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|PARK|11400DC3F3A3041EE043814FD881041E|1.0|SE-PARK|IU||||||||||||||||||||||||||||||SE||||||||20031014000000|
SE|PD|11400DC3F2C1041EE043814FD881041E|1.0|SE-PD|IU||||2892007462||||||||||||||||||||||||||SE|||Y|N|N|N|2892007462|20041006000000|
SE|PERP|11400DC3F2C2041EE043814FD881041E|1.0|SE-PERP|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-PERP| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|PHYP|11400DC3F2C3041EE043814FD881041E|1.0|SE-PHYP|IU||||2600805164||||||||||||||||||||||||||SE|||Y|N|N|N|2600805164|20040212000000|
SE|PPSE|11400DC3F2C4041EE043814FD881041E|1.0|SE-PPSE|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-PPSE| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|PRIN|11400DC3F370041EE043814FD881041E|1.0|SE-PRIN|IU||||4825300095||||||||||||||||||||||||||SE|||||||4825300095|20040212000000|
SE|PROF|11400DC3F2C5041EE043814FD881041E|1.0|SE-PROF|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-PROF| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|PURC|11400DC3F439041EE043814FD881041E|1.0|SE-PURC|IU||||||||||||||||||||||||||||||SE||||||N||20040910000000|
SE|RCA|11400DC3F2C6041EE043814FD881041E|1.0|SE-RCA|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-RCA| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|RCAD|11400DC3F2C7041EE043814FD881041E|1.0|SE-RCAD|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-RCAD| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|RECP|11400DC3F2C8041EE043814FD881041E|1.0|SE-RECP|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-RECP| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|REGR|11400DC3F2C9041EE043814FD881041E|1.0|SE-REGR|IU||||2701102442||||||||||||||||||||||||||SE|||Y|N|N|N|2701102442|20031001000000|
SE|SAID|11400DC3F2CA041EE043814FD881041E|1.0|SE-SAID|IU||||2251000129||||||||||||||||||||||||||SE|||Y||||2251000129|20040722000000|
SE|SCTE|11400DC3F2CB041EE043814FD881041E|1.0|SE-SCTE|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-SCTE| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|SDC|11400DC3F2CC041EE043814FD881041E|1.0|SE-SDC|IU||||2798209582||||||||||||||||||||||||||SE|||Y|N|Y|N|2798209582|20031001000000|
SE|SE|11400DC3F2CD041EE043814FD881041E|1.0|SE-SE|IU||||2839007760||||||||||||||||||||||||||SE||||||Y|4744906489|20031023000000|
SE|SOCS|11400DC3F2CE041EE043814FD881041E|1.0|SE-SOCS|IU||||4999002723||||||||||||||||||||||||||SE|||Y|Y|Y|N|4999002723|20031001000000|
SE|SSER|11400DC3F2CF041EE043814FD881041E|1.0|SE-SSER|IU||||5759504722||||||||||||||||||||||||||SE|||Y||Y||5759504722|20040722000000|
SE|STAF|11400DC3F2D0041EE043814FD881041E|1.0|SE-STAF|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-STAF| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|SUMS|11400DC3F2D1041EE043814FD881041E|1.0|SE-SUMS|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-SUMS| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|SYSC|11400DC3F33A041EE043814FD881041E|1.0|SE-SYSC|IU||||||||||||||||||||||||||||||SE||||||||20030115000000|
SE|TELC|11400DC3F2D2041EE043814FD881041E|1.0|SE-TELC|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-TELC| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|TELE|11400DC3F347041EE043814FD881041E|1.0|SE-TELE|IU||||5043206372||||||||||||||||||||||||||SE|||||||5043206372|20031009000000|
SE|TYPE|11400DC3F39E041EE043814FD881041E|1.0|SE-TYPE|IU||||5043206372||||||||||||||||||||||||||SE|||||||5043206372|20031001000000|
SE|UDIV|11400DC3F2D3041EE043814FD881041E|1.0|SE-UDIV|IU||||2254202107||||||||||||||||||||||||||SE|||Y|N|Y|N|2254202107|20031001000000|
SE|ULIB|11400DC3F2D4041EE043814FD881041E|1.0|SE-ULIB|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-ULIB| | | | | | | | |SE|| |N|Y|Y|N||20021102000000|
SE|UTIL|11400DC3F3C4041EE043814FD881041E|1.0|SE-UTIL|IU||||||||||||||||||||||||||||||SE||||||||20040212000000|
SE|WEC|11400DC3F2D5041EE043814FD881041E|1.0|SE-WEC|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-WEC| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
SE|WKST|11400DC3F2D9041EE043814FD881041E|1.0|SE-WKST|IU|IUSEA|SE|SE|2251000129||630.0|D||15||||IU||N|N|N|Y|Y|N|SE-WKST|||||||||SE|||Y|N|N|N|2251000129|20041001000000|
SE|WMNS|11400DC3F2D6041EE043814FD881041E|1.0|SE-WMNS|IU|IUSEA|SE|SE|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|SE-WMNS| | | | | | | | |SE|| |N|N|Y|N||20021102000000|
UA|ACAV|11400DC3F2D7041EE043814FD881041E|1.0|UA-ACAV|IU|IUBLA|BL|BL|3862706178||630.0|D||15||||IU||N|N|N|Y|Y|N|UA-ACAV|||||||||BL|||Y|N|N|Y|1872708343|20040720000000|
UA|ALUM|11400DC3F2D8041EE043814FD881041E|1.0|UA-ALUM|IU||||4888706937||||||||||||||||||||||||||BL|||Y||Y||2461702579|20040512000000|
UA|ATHL|11400DC3F2DA041EE043814FD881041E|1.0|UA-ATHL|IU||||2649901983||||||||||||||||||||||||||BL|||Y||Y|Y|4857700056|20041001000000|
UA|ATMG|11400DC3F2DB041EE043814FD881041E|1.0|UA-ATMG|IU|IUBLA|BL|BL|||630.0|D||15||||IU||N|N|N|Y|Y|N|UA-ATMG|||||||||BL|||N|N|N|N|5753309106|20041001000000|
UA|BDOT|11400DC3F2DC041EE043814FD881041E|1.0|UA-BDOT|IU|IUBLA|BL|BL|3545207632||630.0|D||15||||IU||N|N|N|Y|Y|N|UA-BDOT|||||||||BL|||Y|N|N|Y|3545207632|20040123000000|
UA|BECK|11400DC3F2DE041EE043814FD881041E|1.0|UA-BECK|IU|IUBLA|BL|BL|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|UA-BECK| | | | | | | | |BL|| |N|N|Y|N||20021102000000|
UA|BFPU|11400DC3F342041EE043814FD881041E|1.0|UA-BFPU|IU||||3132300262||||||||||||||||||||||||400 E. SEVENTH STREET|BLOOMINGTON, IN 47405|BL|BL008|306|Y|||Y|1794704319|20040716000000|
UA|BUDU|11400DC3F2DD041EE043814FD881041E|1.0|UA-BUDU|IU|IUBLA|BL|BL|5683305708| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|UA-BUDU| | | | | | | | |BL|| |Y|N|Y|Y|5683305708|20021102000000|
UA|CONC|11400DC3F375041EE043814FD881041E|1.0|UA-CONC|IU||||||||||||||||||||||||||||||BL||||||||20030424000000|
UA|CONT|11400DC3F309041EE043814FD881041E|1.0|UA-CONT|IU||||||||||||||||||||||||||||||BL||||||||20021211000000|
UA|CTSD|11400DC3F2DF041EE043814FD881041E|1.0|UA-CTSD|IU||||||||||||||||||||||||||||||BL||||||||20041104000000|
UA|ENHS|11400DC3F2E0041EE043814FD881041E|1.0|UA-ENHS|IU|IUBLA|BL|BL|1946205984| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|UA-ENHS| | | | | | | | |BL|| |Y|N|Y|Y|1946205984|20021102000000|
UA|EXVP|11400DC3F2E4041EE043814FD881041E|1.0|UA-EXVP|IU|IUBLA|BL|BL|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|UA-EXVP| | | | | | | | |BL|| |N|N|Y|N||20021102000000|
UA|FMOP|11400DC3F2E1041EE043814FD881041E|1.0|UA-FMOP|IU|IUBLA|BL|BL|5683305708| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|UA-FMOP| | | | | | | | |BL|| |Y|N|N|Y|5683305708|20021102000000|
UA|FMS|11400DC3F2E2041EE043814FD881041E|1.0|UA-FMS|IU|IUBLA|BL|BL|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|UA-FMS| | | | | | | | |BL|| |N|N|N|N||20021102000000|
UA|FREL|11400DC3F2E3041EE043814FD881041E|1.0|UA-FREL|IU|IUBLA|BL|BL|| |630.0|D| |15| | | |IU| |N|N|N|Y|Y|N|UA-FREL| | | | | | | | |BL|| |N|N|Y|N||20021102000000|
UA|GOLF|11400DC3F374041EE043814FD881041E|1.0|UA-GOLF|IU||||||||||||||||||||||||||||||BL||||||||20041001000000|
UA|GOVT|11400DC3F3D1041EE043814FD881041E|1.0|UA-GOVT|IU|||||||||||||||||||||||||||BRYAN 300|107 S. INDIANA AVENUE|BLOOMINGTON, IN  47405-7000|BL|BL005|300||||||20040504000000|
