fdoc_nbr|fdoc_typ_cd|obj_id|ver_nbr|fdoc_100_dlr_amt|fdoc_50_dlr_amt|fdoc_20_dlr_amt|fdoc_10_dlr_amt|fdoc_5_dlr_amt|fdoc_2_dlr_amt|fdoc_1_dlr_amt|fdoc_othr_dlr_amt|cshr_stat_cd|
WI4445404|CD|13EDF6100E9C4072E043814FD8814072|1.0|100.0|50.0|200.0||||16.0||X|
WI4445404|CR|13EDF6100E9D4072E043814FD8814072|1.0|100.0|50.0|200.0||||16.0||R|
WI9462904|CD|13EDF61014CB4072E043814FD8814072|1.0|||||5.0||||X|
WI9462904|CR|13EDF61014CC4072E043814FD8814072|1.0|||||5.0||||R|
WJ1050504|CD|13EDF6100C9C4072E043814FD8814072|1.0|||140.0|10.0|20.0||9.0||X|
WJ1050504|CR|13EDF6100C9D4072E043814FD8814072|1.0|||140.0|10.0|20.0||9.0||R|
WJ3625704|CD|13EDF6100DF34072E043814FD8814072|1.0|||360.0|30.0|10.0||4.0||X|
WJ3625704|CR|13EDF6100DF44072E043814FD8814072|1.0|||360.0|30.0|10.0||4.0||R|
WJ3676104|CD|13EDF6100CB84072E043814FD8814072|1.0|||280.0|140.0|10.0||44.0||X|
WJ3676104|CR|13EDF6100CB94072E043814FD8814072|1.0|||280.0|140.0|10.0||44.0||R|
WJ6869904|CD|13EDF610178E4072E043814FD8814072|1.0|100.0||1180.0|60.0|||25.0||X|
WJ6869904|CR|13EDF610178F4072E043814FD8814072|1.0|100.0||1180.0|60.0|||25.0||R|
WK5903104|CD|13EDF61017E14072E043814FD8814072|1.0||50.0|1220.0|90.0|135.0||93.0||X|
WK5903104|CR|13EDF61017E24072E043814FD8814072|1.0||50.0|1220.0|90.0|135.0||93.0||R|
WK6355204|CD|13EDF610166A4072E043814FD8814072|1.0||50.0|180.0|30.0|5.0||4.0||X|
WK6355204|CR|13EDF610166B4072E043814FD8814072|1.0||50.0|180.0|30.0|5.0||4.0||R|
WK6694204|CD|13EDF610116C4072E043814FD8814072|1.0|200.0|50.0|1440.0|140.0|80.0||8.0||X|
WK6694204|CR|13EDF610116D4072E043814FD8814072|1.0|200.0|50.0|1440.0|140.0|80.0||8.0||R|
WK7697904|CD|13EDF61011554072E043814FD8814072|1.0|||40.0||5.0||||X|
WK7697904|CR|13EDF61011564072E043814FD8814072|1.0|||40.0||5.0||||R|
WK9590204|CD|13EDF61010354072E043814FD8814072|1.0||||60.0|40.0||2.0||X|
WK9590204|CR|13EDF61010364072E043814FD8814072|1.0||||60.0|40.0||2.0||R|
WL2378104|CD|13EDF61014104072E043814FD8814072|1.0|||280.0|80.0|75.0||34.0||X|
WL2378104|CR|13EDF61014114072E043814FD8814072|1.0|||280.0|80.0|75.0||34.0||R|
WL4153104|CD|13EDF61013564072E043814FD8814072|1.0|||40.0|10.0|10.0||3.0||X|
WL4153104|CR|13EDF61013574072E043814FD8814072|1.0|||40.0|10.0|10.0||3.0||R|
WP0071304|CD|13EDF6100DD54072E043814FD8814072|1.0|||80.0|110.0|5.0||11.0||X|
WP0071304|CR|13EDF6100DD64072E043814FD8814072|1.0|||80.0|110.0|5.0||11.0||R|
WP2765804|CD|13EDF61015594072E043814FD8814072|1.0|||140.0|30.0|5.0||||X|
WP2765804|CR|13EDF610155A4072E043814FD8814072|1.0|||140.0|30.0|5.0||||R|
WP2807004|CD|13EDF61015E74072E043814FD8814072|1.0|100.0||||5.0||||X|
WP2807004|CR|13EDF61015E84072E043814FD8814072|1.0|100.0||||5.0||||R|
WP3910704|CD|13EDF6100CBE4072E043814FD8814072|1.0|||140.0|40.0|50.0||3.0||X|
WP3910704|CR|13EDF6100CBF4072E043814FD8814072|1.0|||140.0|40.0|50.0||3.0||R|
WP3964604|CD|13EDF6100E9A4072E043814FD8814072|1.0|||40.0||5.0||3.0||X|
WP3964604|CR|13EDF6100E9B4072E043814FD8814072|1.0|||40.0||5.0||3.0||R|
WP5785104|CD|13EDF6100DBD4072E043814FD8814072|1.0|||60.0|20.0|||5.0||X|
WP5785104|CR|13EDF6100DBE4072E043814FD8814072|1.0|||60.0|20.0|||5.0||R|
WQ0057904|CD|13EDF6100E7C4072E043814FD8814072|1.0|||140.0|40.0|10.0||3.0||X|
WQ0057904|CR|13EDF6100E7D4072E043814FD8814072|1.0|||140.0|40.0|10.0||3.0||R|
WQ0811604|CD|13EDF61011834072E043814FD8814072|1.0||50.0|1100.0|100.0|90.0||15.0||X|
WQ0811604|CR|13EDF61011844072E043814FD8814072|1.0||50.0|1100.0|100.0|90.0||15.0||R|
WQ1068704|CD|13EDF6100D564072E043814FD8814072|1.0|||||5.0||1.0||X|
WQ1068704|CR|13EDF6100D574072E043814FD8814072|1.0|||||5.0||1.0||R|
WQ4029204|CD|13EDF610108D4072E043814FD8814072|1.0|||||10.0||2.0||X|
WQ4029204|CR|13EDF610108E4072E043814FD8814072|1.0|||||10.0||2.0||R|
WQ7615004|CD|13EDF61016384072E043814FD8814072|1.0||50.0|320.0|10.0|5.0||2.0||X|
WQ7615004|CR|13EDF61016394072E043814FD8814072|1.0||50.0|320.0|10.0|5.0||2.0||R|
WR6520204|CD|13EDF61010554072E043814FD8814072|1.0|||40.0|10.0|10.0||7.0||X|
WR6520204|CR|13EDF61010564072E043814FD8814072|1.0|||40.0|10.0|10.0||7.0||R|
WR6650604|CD|13EDF6100EB54072E043814FD8814072|1.0|||60.0|40.0|10.0||17.0||X|
WR6650604|CR|13EDF6100EB64072E043814FD8814072|1.0|||60.0|40.0|10.0||17.0||R|
WR8864504|CD|13EDF61014554072E043814FD8814072|1.0||||40.0|35.0||20.0||X|
WR8864504|CR|13EDF61014564072E043814FD8814072|1.0||||40.0|35.0||20.0||R|
WS5081404|CD|13EDF61013CA4072E043814FD8814072|1.0||||20.0|||||X|
WS5081404|CR|13EDF61013CB4072E043814FD8814072|1.0||||20.0|||||R|
WS9116704|CD|13EDF6100F764072E043814FD8814072|1.0|||220.0|10.0|5.0||12.0||X|
WS9116704|CR|13EDF6100F774072E043814FD8814072|1.0|||220.0|10.0|5.0||12.0||R|
WS9930104|CD|13EDF61011764072E043814FD8814072|1.0||||10.0|10.0||8.0||X|
WS9930104|CR|13EDF61011774072E043814FD8814072|1.0||||10.0|10.0||8.0||R|
WT1051004|CD|13EDF61016AC4072E043814FD8814072|1.0||50.0|1500.0|330.0|40.0||36.0||X|
WT1051004|CR|13EDF61016AD4072E043814FD8814072|1.0||50.0|1500.0|330.0|40.0||36.0||R|
WT3095804|CD|13EDF61010A74072E043814FD8814072|1.0|||20.0|20.0|10.0||3.0||X|
WT3095804|CR|13EDF61010A84072E043814FD8814072|1.0|||20.0|20.0|10.0||3.0||R|
WT6743704|CD|13EDF6100D2E4072E043814FD8814072|1.0|||20.0|10.0|5.0||||X|
WT6743704|CR|13EDF6100D2F4072E043814FD8814072|1.0|||20.0|10.0|5.0||||R|
WT8333404|CD|13EDF6100C1C4072E043814FD8814072|1.0||50.0|20.0||10.0||10.0||X|
WT8333404|CR|13EDF6100C1D4072E043814FD8814072|1.0||50.0|20.0||10.0||10.0||R|
WT9380204|CD|13EDF61012BA4072E043814FD8814072|1.0|||80.0|10.0|||4.0||X|
WT9380204|CR|13EDF61012BB4072E043814FD8814072|1.0|||80.0|10.0|||4.0||R|
WU1458404|CD|13EDF6100D004072E043814FD8814072|1.0|||840.0|30.0|30.0||40.0||X|
WU1458404|CR|13EDF6100D014072E043814FD8814072|1.0|||840.0|30.0|30.0||40.0||R|
WU5536804|CD|13EDF610153B4072E043814FD8814072|1.0|||960.0|90.0|40.0||5.0||X|
WU5536804|CR|13EDF610153C4072E043814FD8814072|1.0|||960.0|90.0|40.0||5.0||R|
WU6495804|CD|13EDF610102F4072E043814FD8814072|1.0|200.0||300.0|20.0|20.0||1.0||X|
WU6495804|CR|13EDF61010304072E043814FD8814072|1.0|200.0||300.0|20.0|20.0||1.0||R|
WV9126504|CD|13EDF6100DC94072E043814FD8814072|1.0||50.0|1600.0|100.0|35.0||62.0||X|
WV9126504|CR|13EDF6100DCA4072E043814FD8814072|1.0||50.0|1600.0|100.0|35.0||62.0||R|
WW4617604|CD|13EDF6100D164072E043814FD8814072|1.0||50.0|1540.0|140.0|155.0||25.0||X|
WW4617604|CR|13EDF6100D174072E043814FD8814072|1.0||50.0|1540.0|140.0|155.0||25.0||R|
WX2816604|CD|13EDF61011234072E043814FD8814072|1.0||50.0|60.0|40.0|70.0||17.0||X|
WX2816604|CR|13EDF61011244072E043814FD8814072|1.0||50.0|60.0|40.0|70.0||17.0||R|
WX4141304|CD|13EDF610163E4072E043814FD8814072|1.0|||40.0|20.0|||24.0||X|
WX4141304|CR|13EDF610163F4072E043814FD8814072|1.0|||40.0|20.0|||24.0||R|
WX6993304|CD|13EDF61014FD4072E043814FD8814072|1.0|||20.0||5.0||||X|
WX6993304|CR|13EDF61014FE4072E043814FD8814072|1.0|||20.0||5.0||||R|
WY8019904|CR|13EDF610180A4072E043814FD8814072|1.0|||200.0||||||R|
WY8150304|CD|13EDF61011A34072E043814FD8814072|1.0|||840.0|50.0|75.0||1.0||X|
WY8150304|CR|13EDF61011A44072E043814FD8814072|1.0|||840.0|50.0|75.0||1.0||R|
WZ4897704|CD|13EDF6100C544072E043814FD8814072|1.0|||20.0|20.0|20.0||||X|
WZ4897704|CR|13EDF6100C554072E043814FD8814072|1.0|||20.0|20.0|20.0||||R|
XA1122704|CD|13EDF6100DE54072E043814FD8814072|1.0|200.0||80.0|30.0|20.0||5.0||X|
XA1122704|CR|13EDF6100DE64072E043814FD8814072|1.0|200.0||80.0|30.0|20.0||5.0||R|
XA2669104|CD|13EDF61011AD4072E043814FD8814072|1.0|||440.0|150.0|165.0||3.0||X|
XA2669104|CR|13EDF61011AE4072E043814FD8814072|1.0|||440.0|150.0|165.0||3.0||R|
XB4897004|CD|13EDF61011474072E043814FD8814072|1.0||50.0||30.0|15.0||3.0||X|
XB4897004|CR|13EDF61011484072E043814FD8814072|1.0||50.0||30.0|15.0||3.0||R|
XB6743104|CD|13EDF610176C4072E043814FD8814072|1.0||100.0|1240.0|200.0|105.0||28.0||X|
XB6743104|CR|13EDF610176D4072E043814FD8814072|1.0||100.0|1240.0|200.0|105.0||28.0||R|
XC5169904|CD|13EDF61014B74072E043814FD8814072|1.0|||20.0||15.0||4.0||X|
XC5169904|CR|13EDF61014B84072E043814FD8814072|1.0|||20.0||15.0||4.0||R|
XC7690504|CD|13EDF61013904072E043814FD8814072|1.0|||40.0|10.0|5.0||2.0||X|
XC7690504|CR|13EDF61013914072E043814FD8814072|1.0|||40.0|10.0|5.0||2.0||R|
XD4622104|CD|13EDF61012BC4072E043814FD8814072|1.0|||60.0|20.0|||||X|
XD4622104|CR|13EDF61012BD4072E043814FD8814072|1.0|||60.0|20.0|||||R|
XD5870204|CD|13EDF6100FFE4072E043814FD8814072|1.0|||160.0|80.0|40.0||28.0||X|
XD5870204|CR|13EDF6100FFF4072E043814FD8814072|1.0|||160.0|80.0|40.0||28.0||R|
XE2969004|CD|13EDF610173E4072E043814FD8814072|1.0|||||0.0||5.0||X|
XE2969004|CR|13EDF610173F4072E043814FD8814072|1.0|||||5.0||||R|
XE6503104|CD|13EDF61011DD4072E043814FD8814072|1.0|||20.0|10.0|||2.0||X|
XE6503104|CR|13EDF61011DE4072E043814FD8814072|1.0|||20.0|10.0|||2.0||R|
XE8638604|CD|13EDF610156B4072E043814FD8814072|1.0|||320.0|110.0|5.0||14.0||X|
XE8638604|CR|13EDF610156C4072E043814FD8814072|1.0|||320.0|110.0|5.0||14.0||R|
XE8731904|CD|13EDF61014424072E043814FD8814072|1.0|||680.0|110.0|45.0||||X|
XE8731904|CR|13EDF61014434072E043814FD8814072|1.0|||680.0|110.0|45.0||||R|
XF5144104|CD|13EDF6100EA54072E043814FD8814072|1.0|||80.0|120.0|45.0||4.0||X|
XF5144104|CR|13EDF6100EA64072E043814FD8814072|1.0|||80.0|120.0|45.0||4.0||R|
XF7996304|CD|13EDF61015674072E043814FD8814072|1.0|||20.0|40.0|5.0||6.0||X|
XF7996304|CR|13EDF61015684072E043814FD8814072|1.0|||20.0|40.0|5.0||6.0||R|
XG1817504|CD|13EDF61010634072E043814FD8814072|1.0|||960.0|170.0|325.0||27.0||X|
XG1817504|CR|13EDF61010644072E043814FD8814072|1.0|||960.0|170.0|325.0||27.0||R|
XH1062404|CD|13EDF61016E84072E043814FD8814072|1.0||50.0|920.0|50.0|65.0||83.0||X|
XH1062404|CR|13EDF61016E94072E043814FD8814072|1.0||50.0|920.0|50.0|65.0||83.0||R|
XH5397204|CD|13EDF6100F824072E043814FD8814072|1.0|||300.0|170.0|90.0||10.0||X|
XH5397204|CR|13EDF6100F834072E043814FD8814072|1.0|||300.0|170.0|90.0||10.0||R|
XH5948004|CD|13EDF61015514072E043814FD8814072|1.0||||10.0|||14.0||X|
XH5948004|CR|13EDF61015524072E043814FD8814072|1.0||||10.0|||14.0||R|
XH9885204|CD|13EDF610130A4072E043814FD8814072|1.0|||140.0|40.0|10.0||8.0||X|
XH9885204|CR|13EDF610130B4072E043814FD8814072|1.0|||140.0|40.0|10.0||8.0||R|
XI8731504|CD|13EDF6100FEC4072E043814FD8814072|1.0|||1020.0|240.0|125.0||94.0||X|
XI8731504|CR|13EDF6100FED4072E043814FD8814072|1.0|||1020.0|240.0|125.0||94.0||R|
XJ0723804|CD|13EDF61012E64072E043814FD8814072|1.0|||1700.0|90.0|80.0||54.0||X|
XJ0723804|CR|13EDF61012E74072E043814FD8814072|1.0|||1700.0|90.0|80.0||54.0||R|
XK3302204|CD|13EDF61010C54072E043814FD8814072|1.0|||120.0|40.0|5.0||14.0||X|
XK3302204|CR|13EDF61010C64072E043814FD8814072|1.0|||120.0|40.0|5.0||14.0||R|
XK4899304|CD|13EDF61014364072E043814FD8814072|1.0|||240.0|30.0|50.0||6.0||X|
XK4899304|CR|13EDF61014374072E043814FD8814072|1.0|||240.0|30.0|50.0||6.0||R|
XK8207504|CD|13EDF61012C64072E043814FD8814072|1.0||100.0|680.0|40.0|75.0||7.0||X|
XK8207504|CR|13EDF61012C74072E043814FD8814072|1.0||100.0|680.0|40.0|75.0||7.0||R|
XK8333104|CD|13EDF6100FC84072E043814FD8814072|1.0|||120.0|10.0|||||X|
XK8333104|CR|13EDF6100FC94072E043814FD8814072|1.0|||120.0|10.0|||||R|
XL0307804|CD|13EDF6100C2E4072E043814FD8814072|1.0|||40.0|60.0|15.0||9.0||X|
XL0307804|CR|13EDF6100C2F4072E043814FD8814072|1.0|||40.0|60.0|15.0||9.0||R|
XL4585504|CD|13EDF6100DFF4072E043814FD8814072|1.0|||||5.0||1.0||X|
XL4585504|CR|13EDF6100E004072E043814FD8814072|1.0|||||5.0||1.0||R|
XM4298304|CD|13EDF610178A4072E043814FD8814072|1.0|||760.0|60.0|80.0||24.0||X|
XM4298304|CR|13EDF610178B4072E043814FD8814072|1.0|||760.0|60.0|80.0||24.0||R|
XM9390504|CD|13EDF6100DCF4072E043814FD8814072|1.0||||40.0|10.0||3.0||X|
XM9390504|CR|13EDF6100DD04072E043814FD8814072|1.0||||40.0|10.0||3.0||R|
XN7028504|CD|13EDF6100C764072E043814FD8814072|1.0|100.0||440.0|50.0|5.0||13.0||X|
XN7028504|CR|13EDF6100C774072E043814FD8814072|1.0|100.0||440.0|50.0|5.0||13.0||R|
XO6028004|CD|13EDF61015F34072E043814FD8814072|1.0|||20.0|60.0|40.0||||X|
XO6028004|CR|13EDF61015F44072E043814FD8814072|1.0|||20.0|60.0|40.0||||R|
XO6248704|CD|13EDF6100C0B4072E043814FD8814072|1.0|||120.0|30.0|10.0||27.0||X|
XO6248704|CR|13EDF6100C0C4072E043814FD8814072|1.0|||120.0|30.0|10.0||27.0||R|
XP0019404|CD|13EDF61012264072E043814FD8814072|1.0||||20.0|10.0||7.0||X|
XP0019404|CR|13EDF61012274072E043814FD8814072|1.0||||20.0|10.0||7.0||R|
XP0758504|CD|13EDF61010494072E043814FD8814072|1.0||50.0|860.0|50.0|||3.0||X|
XP0758504|CR|13EDF610104A4072E043814FD8814072|1.0||50.0|860.0|50.0|||3.0||R|
XP2677604|CD|13EDF61014024072E043814FD8814072|1.0|||1740.0|30.0|55.0||9.0||X|
XP2677604|CR|13EDF61014034072E043814FD8814072|1.0|||1740.0|30.0|55.0||9.0||R|
XP3826004|CD|13EDF6100FB64072E043814FD8814072|1.0|||80.0||5.0||2.0||X|
XP3826004|CR|13EDF6100FB74072E043814FD8814072|1.0|||80.0||5.0||2.0||R|
XP5690704|CD|13EDF61012F24072E043814FD8814072|1.0|||20.0||10.0||9.0||X|
XP5690704|CR|13EDF61012F34072E043814FD8814072|1.0|||20.0||10.0||9.0||R|
XP7408304|CD|13EDF610121E4072E043814FD8814072|1.0|||40.0||15.0||1.0||X|
XP7408304|CR|13EDF610121F4072E043814FD8814072|1.0|||40.0||15.0||1.0||R|
XQ2071604|CD|13EDF6100D0C4072E043814FD8814072|1.0|||20.0|20.0|||11.0||X|
XQ2071604|CR|13EDF6100D0D4072E043814FD8814072|1.0|||20.0|20.0|||11.0||R|
XQ4173404|CD|13EDF6100E4F4072E043814FD8814072|1.0|||||5.0||||X|
XQ4173404|CR|13EDF6100E504072E043814FD8814072|1.0|||||5.0||||R|
XQ8084004|CD|13EDF61017104072E043814FD8814072|1.0|||980.0|20.0|5.0||22.0||X|
XQ8084004|CR|13EDF61017114072E043814FD8814072|1.0|||980.0|20.0|5.0||22.0||R|
XR3698304|CD|13EDF61017244072E043814FD8814072|1.0|||920.0|20.0|45.0||63.0||X|
XR3698304|CR|13EDF61017254072E043814FD8814072|1.0|||920.0|20.0|45.0||63.0||R|
XR5767304|CD|13EDF6100F864072E043814FD8814072|1.0|||20.0||5.0||2.0||X|
XR5767304|CR|13EDF6100F874072E043814FD8814072|1.0|||20.0||5.0||2.0||R|
XR5880804|CD|13EDF610135C4072E043814FD8814072|1.0||50.0|40.0|10.0|15.0||10.0||X|
XR5880804|CR|13EDF610135D4072E043814FD8814072|1.0||50.0|40.0|10.0|15.0||10.0||R|
XR6527604|CD|13EDF610144A4072E043814FD8814072|1.0|||1620.0|150.0|60.0||13.0||X|
XR6527604|CR|13EDF610144B4072E043814FD8814072|1.0|||1620.0|150.0|60.0||13.0||R|
XR7554904|CD|13EDF61010D74072E043814FD8814072|1.0|||420.0|30.0|||2.0||X|
XR7554904|CR|13EDF61010D84072E043814FD8814072|1.0|||420.0|30.0|||2.0||R|
XR7722004|CD|13EDF61015814072E043814FD8814072|1.0|||40.0|10.0|5.0||3.0||X|
XR7722004|CR|13EDF61015824072E043814FD8814072|1.0|||40.0|10.0|5.0||3.0||R|
XR9588604|CD|13EDF6100CE44072E043814FD8814072|1.0|||40.0|10.0|5.0||4.0||X|
XR9588604|CR|13EDF6100CE54072E043814FD8814072|1.0|||40.0|10.0|5.0||4.0||R|
XS0218704|CD|13EDF6100F204072E043814FD8814072|1.0|||40.0|20.0|10.0||3.0||X|
XS0218704|CR|13EDF6100F214072E043814FD8814072|1.0|||40.0|20.0|10.0||3.0||R|
XS2424704|CD|13EDF6100F2A4072E043814FD8814072|1.0|||860.0|40.0|60.0||13.0||X|
XS2424704|CR|13EDF6100F2B4072E043814FD8814072|1.0|||860.0|40.0|60.0||13.0||R|
XS8429004|CD|13EDF6100C8E4072E043814FD8814072|1.0|||240.0|10.0|5.0||1.0||X|
XS8429004|CR|13EDF6100C8F4072E043814FD8814072|1.0|||240.0|10.0|5.0||1.0||R|
XS8770904|CD|13EDF61015834072E043814FD8814072|1.0|||20.0||||5.0||X|
XS8770904|CR|13EDF61015844072E043814FD8814072|1.0|||20.0||||5.0||R|
XS9986704|CD|13EDF61010434072E043814FD8814072|1.0|||60.0|10.0|5.0||||X|
XS9986704|CR|13EDF61010444072E043814FD8814072|1.0|||60.0|10.0|5.0||||R|
XT0777204|CD|13EDF61012E84072E043814FD8814072|1.0|||80.0|10.0|||1.0||X|
XT0777204|CR|13EDF61012E94072E043814FD8814072|1.0|||80.0|10.0|||1.0||R|
XV3974704|CD|13EDF61013204072E043814FD8814072|1.0|||||5.0||||X|
XV3974704|CR|13EDF61013214072E043814FD8814072|1.0|||||5.0||||R|
XW0013304|CR|13EDF6100D494072E043814FD8814072|1.0|||||||1.0||R|
XW9386104|CD|13EDF61014A94072E043814FD8814072|1.0|||600.0|100.0|105.0||6.0||X|
XW9386104|CR|13EDF61014AA4072E043814FD8814072|1.0|||600.0|100.0|105.0||6.0||R|
XX9125704|CD|13EDF61014934072E043814FD8814072|1.0|||60.0||5.0||3.0||X|
XX9125704|CR|13EDF61014944072E043814FD8814072|1.0|||60.0||5.0||3.0||R|
XY2368104|CD|13EDF61014464072E043814FD8814072|1.0|||740.0|90.0|165.0||23.0||X|
XY2368104|CR|13EDF61014474072E043814FD8814072|1.0|||740.0|90.0|165.0||23.0||R|
XY5140604|CD|13EDF6100EA34072E043814FD8814072|1.0|||200.0|120.0|125.0||22.0||X|
XY5140604|CR|13EDF6100EA44072E043814FD8814072|1.0|||200.0|120.0|125.0||22.0||R|
XZ6029404|CD|13EDF6100FE84072E043814FD8814072|1.0|||280.0|80.0|25.0||||X|
XZ6029404|CR|13EDF6100FE94072E043814FD8814072|1.0|||280.0|80.0|25.0||||R|
YA0912604|CD|13EDF610150F4072E043814FD8814072|1.0|||100.0||||29.0||X|
YA0912604|CR|13EDF61015104072E043814FD8814072|1.0|||100.0||||29.0||R|
YA1215104|CD|13EDF61015114072E043814FD8814072|1.0|||80.0|50.0|5.0||7.0||X|
YA1215104|CR|13EDF61015124072E043814FD8814072|1.0|||80.0|50.0|5.0||7.0||R|
YA3614304|CD|13EDF61013E44072E043814FD8814072|1.0|||300.0||15.0||2.0||X|
YA3614304|CR|13EDF61013E54072E043814FD8814072|1.0|||300.0||15.0||2.0||R|
YB2176304|CD|13EDF61010874072E043814FD8814072|1.0|||60.0||15.0||23.0||X|
YB2176304|CR|13EDF61010884072E043814FD8814072|1.0|||60.0||15.0||23.0||R|
YB3765104|CD|13EDF6100E4B4072E043814FD8814072|1.0||||20.0|||||X|
YB3765104|CR|13EDF6100E4C4072E043814FD8814072|1.0||||20.0|||||R|
YB7884804|CD|13EDF61014A34072E043814FD8814072|1.0|||||10.0||||X|
YB7884804|CR|13EDF61014A44072E043814FD8814072|1.0|||||10.0||||R|
YC0724104|CD|13EDF610122A4072E043814FD8814072|1.0|||200.0|90.0|5.0||5.0||X|
YC0724104|CR|13EDF610122B4072E043814FD8814072|1.0|||200.0|90.0|5.0||5.0||R|
YC7817604|CD|13EDF6100E214072E043814FD8814072|1.0|||160.0|10.0|||16.0||X|
YC7817604|CR|13EDF6100E224072E043814FD8814072|1.0|||160.0|10.0|||16.0||R|
YC8089804|CD|13EDF610140C4072E043814FD8814072|1.0|||980.0||||4.0||X|
YC8089804|CR|13EDF610140D4072E043814FD8814072|1.0|||980.0||||4.0||R|
YD0759504|CD|13EDF61017DA4072E043814FD8814072|1.0|100.0||1280.0|210.0|195.0||88.0||X|
YD0759504|CR|13EDF61017DB4072E043814FD8814072|1.0|100.0||1280.0|210.0|195.0||88.0||R|
YD0760004|CD|13EDF61014974072E043814FD8814072|1.0|||20.0|10.0|||4.0||X|
YD0760004|CR|13EDF61014984072E043814FD8814072|1.0|||20.0|10.0|||4.0||R|
YD9122604|CD|13EDF6100F5C4072E043814FD8814072|1.0|||120.0|10.0|10.0||6.0||X|
YD9122604|CR|13EDF6100F5D4072E043814FD8814072|1.0|||120.0|10.0|10.0||6.0||R|
YE3041104|CD|13EDF61016FE4072E043814FD8814072|1.0|||200.0|40.0|5.0||5.0||X|
YE3041104|CR|13EDF61016FF4072E043814FD8814072|1.0|||200.0|40.0|5.0||5.0||R|
YE3454904|CD|13EDF61016464072E043814FD8814072|1.0||||20.0|25.0||||X|
YE3454904|CR|13EDF61016474072E043814FD8814072|1.0||||20.0|25.0||||R|
YE4494604|CD|13EDF61015214072E043814FD8814072|1.0|||||5.0||||X|
YE4494604|CR|13EDF61015224072E043814FD8814072|1.0|||||5.0||||R|
YE5204004|CD|13EDF61010AF4072E043814FD8814072|1.0|||520.0|100.0|35.0||1.0||X|
YE5204004|CR|13EDF61010B04072E043814FD8814072|1.0|||520.0|100.0|35.0||1.0||R|
YF2701304|CD|13EDF61017B04072E043814FD8814072|1.0|||160.0|30.0|55.0||19.0||X|
YF2701304|CR|13EDF61017B14072E043814FD8814072|1.0|||160.0|30.0|55.0||19.0||R|
YF3828704|CD|13EDF6100F024072E043814FD8814072|1.0|100.0||980.0|140.0|180.0||64.0||X|
YF3828704|CR|13EDF6100F034072E043814FD8814072|1.0|100.0||980.0|140.0|180.0||64.0||R|
YF9740404|CD|13EDF6100DD34072E043814FD8814072|1.0|||40.0||||||X|
YF9740404|CR|13EDF6100DD44072E043814FD8814072|1.0|||40.0||||||R|
YG0465104|CD|13EDF61017AE4072E043814FD8814072|1.0|||120.0|10.0|5.0||12.0||X|
YG0465104|CR|13EDF61017AF4072E043814FD8814072|1.0|||120.0|10.0|5.0||12.0||R|
YI5423004|CD|13EDF61017B84072E043814FD8814072|1.0||||10.0|5.0||5.0||X|
YI5423004|CR|13EDF61017B94072E043814FD8814072|1.0||||10.0|5.0||5.0||R|
YI5509904|CD|13EDF6100EA94072E043814FD8814072|1.0|||400.0|20.0|65.0||11.0||X|
YI5509904|CR|13EDF6100EAA4072E043814FD8814072|1.0|||400.0|20.0|65.0||11.0||R|
YJ4376604|CD|13EDF61014DF4072E043814FD8814072|1.0|||20.0||5.0||11.0||X|
YJ4376604|CR|13EDF61014E04072E043814FD8814072|1.0|||20.0||5.0||11.0||R|
YJ5527204|CD|13EDF61014384072E043814FD8814072|1.0|||40.0||||9.0||X|
YJ5527204|CR|13EDF61014394072E043814FD8814072|1.0|||40.0||||9.0||R|
YJ5581204|CD|13EDF61013B44072E043814FD8814072|1.0|||440.0|110.0|75.0||28.0||X|
YJ5581204|CR|13EDF61013B54072E043814FD8814072|1.0|||440.0|110.0|75.0||28.0||R|
YJ8732704|CD|13EDF61015FD4072E043814FD8814072|1.0|||320.0|30.0|45.0||11.0||X|
YJ8732704|CR|13EDF61015FE4072E043814FD8814072|1.0|||320.0|30.0|45.0||11.0||R|
YK1743804|CD|13EDF6100CA64072E043814FD8814072|1.0|||120.0||||3.0||X|
YK1743804|CR|13EDF6100CA74072E043814FD8814072|1.0|||120.0||||3.0||R|
YK2090604|CD|13EDF6100D5C4072E043814FD8814072|1.0|||20.0|10.0|5.0||1.0||X|
YK2090604|CR|13EDF6100D5D4072E043814FD8814072|1.0|||20.0|10.0|5.0||1.0||R|
YK3126204|CD|13EDF6100BE94072E043814FD8814072|1.0||50.0|100.0|10.0|15.0||4.0||X|
YK3126204|CR|13EDF6100BEA4072E043814FD8814072|1.0||50.0|100.0|10.0|15.0||4.0||R|
YK3431104|CD|13EDF61013804072E043814FD8814072|1.0|||100.0||5.0||2.0||X|
YK3431104|CR|13EDF61013814072E043814FD8814072|1.0|||100.0||5.0||2.0||R|
YL2411104|CD|13EDF61014D94072E043814FD8814072|1.0|100.0||60.0||10.0||7.0||X|
YL2411104|CR|13EDF61014DA4072E043814FD8814072|1.0|100.0||60.0||10.0||7.0||R|
YL3125904|CD|13EDF6100FB44072E043814FD8814072|1.0|||40.0|10.0|5.0||13.0||X|
YL3125904|CR|13EDF6100FB54072E043814FD8814072|1.0|||40.0|10.0|5.0||13.0||R|
YM8892604|CD|13EDF61012CA4072E043814FD8814072|1.0|||||||12.0||X|
YM8892604|CR|13EDF61012CB4072E043814FD8814072|1.0|||||||12.0||R|
YO2946404|CD|13EDF610131E4072E043814FD8814072|1.0|||||5.0||4.0||X|
