fdoc_nbr|fdoc_typ_cd|obj_id|ver_nbr|fdoc_50_cent_amt|fdoc_25_cent_amt|fdoc_10_cent_amt|fdoc_5_cent_amt|fdoc_1_cent_amt|fdoc_othr_cent_amt|fdoc_100_cent_amt|cshr_stat_cd|
XA2669104|CR|14034DEF1FD24D8CE043814FD8814D8C|1.0||1.5||||||R|
XB4897004|CR|14034DEF1F294D8CE043814FD8814D8C|1.0||||||||R|
XB6743104|CD|14034DEF1F304D8CE043814FD8814D8C|1.0||1.0|1.4|0.2||||X|
XB6743104|CR|14034DEF1F314D8CE043814FD8814D8C|1.0||1.0|1.4|0.2||||R|
XD5870204|CD|14034DEF1D3C4D8CE043814FD8814D8C|1.0||0.25||||||X|
XD5870204|CR|14034DEF1D3D4D8CE043814FD8814D8C|1.0||0.25||||||R|
XE6503104|CD|14034DEF174E4D8CE043814FD8814D8C|1.0||0.5||||||X|
XE6503104|CR|14034DEF174F4D8CE043814FD8814D8C|1.0||0.5||||||R|
XE8731904|CD|14034DEF1AA54D8CE043814FD8814D8C|1.0||0.5||||||X|
XE8731904|CR|14034DEF1AA64D8CE043814FD8814D8C|1.0||0.5||||||R|
XF5144104|CD|14034DEF194D4D8CE043814FD8814D8C|1.0||0.75||||||X|
XF5144104|CR|14034DEF194E4D8CE043814FD8814D8C|1.0||0.75||||||R|
XG1817504|CD|14034DEF1DC94D8CE043814FD8814D8C|1.0||0.75|0.1|||||X|
XG1817504|CR|14034DEF1DCA4D8CE043814FD8814D8C|1.0||0.75|0.1|||||R|
XH1062404|CD|14034DEF1E694D8CE043814FD8814D8C|1.0||0.5||||||X|
XH1062404|CR|14034DEF1E6A4D8CE043814FD8814D8C|1.0||0.5||||||R|
XH5397204|CD|14034DEF1C944D8CE043814FD8814D8C|1.0||1.5|0.7|0.05||||X|
XH5397204|CR|14034DEF1C954D8CE043814FD8814D8C|1.0||1.5|0.7|0.05||||R|
XH5948004|CD|14034DEF1C1E4D8CE043814FD8814D8C|1.0||1.0||||||X|
XH5948004|CR|14034DEF1C1F4D8CE043814FD8814D8C|1.0||1.0||||||R|
XH9885204|CD|14034DEF18734D8CE043814FD8814D8C|1.0||1.0||||||X|
XH9885204|CR|14034DEF18744D8CE043814FD8814D8C|1.0||1.0||||||R|
XI8731504|CD|14034DEF1D224D8CE043814FD8814D8C|1.0||1.75|0.8|0.2||||X|
XI8731504|CR|14034DEF1D234D8CE043814FD8814D8C|1.0||1.75|0.8|0.2||||R|
XJ0723804|CD|14034DEF182F4D8CE043814FD8814D8C|1.0||1.75|1.3|0.3|0.4|||X|
XJ0723804|CR|14034DEF18304D8CE043814FD8814D8C|1.0||1.75|1.3|0.3|0.4|||R|
XK3302204|CD|14034DEF1E754D8CE043814FD8814D8C|1.0||0.5||||||X|
XK3302204|CR|14034DEF1E764D8CE043814FD8814D8C|1.0||0.5||||||R|
XK4899304|CD|14034DEF1A934D8CE043814FD8814D8C|1.0||0.5|0.5|0.05||||X|
XK4899304|CR|14034DEF1A944D8CE043814FD8814D8C|1.0||0.5|0.5|0.05||||R|
XK8207504|CD|14034DEF17C84D8CE043814FD8814D8C|1.0||0.75||||||X|
XK8207504|CR|14034DEF17C94D8CE043814FD8814D8C|1.0||0.75||||||R|
XL0307804|CD|14034DEF198D4D8CE043814FD8814D8C|1.0||1.5||||||X|
XL0307804|CR|14034DEF198E4D8CE043814FD8814D8C|1.0||1.5||||||R|
XL4585504|CD|14034DEF1A2B4D8CE043814FD8814D8C|1.0||0.75||||||X|
XL4585504|CR|14034DEF1A2C4D8CE043814FD8814D8C|1.0||0.75||||||R|
XM4298304|CD|14034DEF1F494D8CE043814FD8814D8C|1.0||0.25||||||X|
XM4298304|CR|14034DEF1F4A4D8CE043814FD8814D8C|1.0||0.25||||||R|
XM9390504|CD|14034DEF1B284D8CE043814FD8814D8C|1.0||0.75|1.2|0.05||||X|
XM9390504|CR|14034DEF1B294D8CE043814FD8814D8C|1.0||0.75|1.2|0.05||||R|
XN7028504|CD|14034DEF19A14D8CE043814FD8814D8C|1.0||0.75||||||X|
XN7028504|CR|14034DEF19A24D8CE043814FD8814D8C|1.0||0.75||||||R|
XP0019404|CD|14034DEF18294D8CE043814FD8814D8C|1.0||0.5||||||X|
XP0019404|CR|14034DEF182A4D8CE043814FD8814D8C|1.0||0.5||||||R|
XP0758504|CD|14034DEF1D9C4D8CE043814FD8814D8C|1.0||0.25|0.6|||||X|
XP0758504|CR|14034DEF1D9D4D8CE043814FD8814D8C|1.0||0.25|0.6|||||R|
XP2677604|CD|14034DEF1A4B4D8CE043814FD8814D8C|1.0||1.25|1.6|0.35|0.05||2.0|X|
XP2677604|CR|14034DEF1A4C4D8CE043814FD8814D8C|1.0||1.25|1.6|0.35|0.05||2.0|R|
XP3826004|CD|14034DEF1CDE4D8CE043814FD8814D8C|1.0||1.25||||||X|
XP3826004|CR|14034DEF1CDF4D8CE043814FD8814D8C|1.0||1.25||||||R|
XP5690704|CD|14034DEF18474D8CE043814FD8814D8C|1.0||0.25||||||X|
XP5690704|CR|14034DEF18484D8CE043814FD8814D8C|1.0||0.25||||||R|
XP7408304|CD|14034DEF18144D8CE043814FD8814D8C|1.0||0.5||||||X|
XP7408304|CR|14034DEF18154D8CE043814FD8814D8C|1.0||0.5||||||R|
XQ2071604|CD|14034DEF17E84D8CE043814FD8814D8C|1.0||1.5||||||X|
XQ2071604|CR|14034DEF17E94D8CE043814FD8814D8C|1.0||1.5||||||R|
XQ8084004|CD|14034DEF1EA94D8CE043814FD8814D8C|1.0||1.5|0.2|||||X|
XQ8084004|CR|14034DEF1EAA4D8CE043814FD8814D8C|1.0||1.5|0.2|||||R|
XR3698304|CD|14034DEF1ECD4D8CE043814FD8814D8C|1.0||1.0|||||1.0|X|
XR3698304|CR|14034DEF1ECE4D8CE043814FD8814D8C|1.0||1.0|||||1.0|R|
XR5767304|CD|14034DEF1C9A4D8CE043814FD8814D8C|1.0||0.75|0.8|0.2||||X|
XR5767304|CR|14034DEF1C9B4D8CE043814FD8814D8C|1.0||0.75|0.8|0.2||||R|
XR6527604|CD|14034DEF1AB84D8CE043814FD8814D8C|1.0||0.75|||||1.0|X|
XR6527604|CR|14034DEF1AB94D8CE043814FD8814D8C|1.0||0.75|||||1.0|R|
XR7722004|CD|14034DEF1C5E4D8CE043814FD8814D8C|1.0||0.75||||||X|
XR7722004|CR|14034DEF1C5F4D8CE043814FD8814D8C|1.0||0.75||||||R|
XR9588604|CD|14034DEF19D34D8CE043814FD8814D8C|1.0||0.5|0.5|||||X|
XR9588604|CR|14034DEF19D44D8CE043814FD8814D8C|1.0||0.5|0.5|||||R|
XS0218704|CD|14034DEF1C014D8CE043814FD8814D8C|1.0||0.75||||||X|
XS0218704|CR|14034DEF1C024D8CE043814FD8814D8C|1.0||0.75||||||R|
XS2424704|CD|14034DEF1C0F4D8CE043814FD8814D8C|1.0|||0.1|0.15|0.4|||X|
XS2424704|CR|14034DEF1C104D8CE043814FD8814D8C|1.0|||0.1|0.15|0.4|||R|
XS8429004|CD|14034DEF1AA34D8CE043814FD8814D8C|1.0||0.5|0.1|||||X|
XS8429004|CR|14034DEF1AA44D8CE043814FD8814D8C|1.0||0.5|0.1|||||R|
XS8770904|CD|14034DEF1C614D8CE043814FD8814D8C|1.0||0.25||||||X|
XS8770904|CR|14034DEF1C624D8CE043814FD8814D8C|1.0||0.25||||||R|
XW9386104|CD|14034DEF1B504D8CE043814FD8814D8C|1.0||0.75||||||X|
XW9386104|CR|14034DEF1B514D8CE043814FD8814D8C|1.0||0.75||||||R|
XX9125704|CD|14034DEF1B264D8CE043814FD8814D8C|1.0||0.25|0.5|||||X|
XX9125704|CR|14034DEF1B274D8CE043814FD8814D8C|1.0||0.25|0.5|||||R|
XY2368104|CD|14034DEF1AAB4D8CE043814FD8814D8C|1.0||1.25|0.5|0.05||||X|
XY2368104|CR|14034DEF1AAC4D8CE043814FD8814D8C|1.0||1.25|0.5|0.05||||R|
XY5140604|CD|14034DEF194B4D8CE043814FD8814D8C|1.0||1.5||||||X|
XY5140604|CR|14034DEF194C4D8CE043814FD8814D8C|1.0||1.5||||||R|
XZ6029404|CD|14034DEF1D1A4D8CE043814FD8814D8C|1.0|0.0|0.5|0.1|||||X|
XZ6029404|CR|14034DEF1D1B4D8CE043814FD8814D8C|1.0|0.5||0.1|||||R|
YA0912604|CD|14034DEF1BB74D8CE043814FD8814D8C|1.0||1.0||||||X|
YA0912604|CR|14034DEF1BB84D8CE043814FD8814D8C|1.0||1.0||||||R|
YA1215104|CD|14034DEF1BB94D8CE043814FD8814D8C|1.0||0.5||||||X|
YA1215104|CR|14034DEF1BBA4D8CE043814FD8814D8C|1.0||0.5||||||R|
YA3614304|CD|14034DEF1A274D8CE043814FD8814D8C|1.0||0.25||||||X|
YA3614304|CR|14034DEF1A284D8CE043814FD8814D8C|1.0||0.25||||||R|
YB2176304|CD|14034DEF1E054D8CE043814FD8814D8C|1.0||1.0|1.2||0.05||1.0|X|
YB2176304|CR|14034DEF1E064D8CE043814FD8814D8C|1.0||1.0|1.2||0.05||1.0|R|
YC0724104|CD|14034DEF18314D8CE043814FD8814D8C|1.0||1.25|0.4|0.25|0.1|||X|
YC0724104|CR|14034DEF18324D8CE043814FD8814D8C|1.0||1.25|0.4|0.25|0.1|||R|
YC7817604|CD|14034DEF18F04D8CE043814FD8814D8C|1.0||0.25||||||X|
YC7817604|CR|14034DEF18F14D8CE043814FD8814D8C|1.0||0.25||||||R|
YD0759504|CD|14034DEF1FB64D8CE043814FD8814D8C|1.0||0.25|0.7|0.05||||X|
YD0759504|CR|14034DEF1FB74D8CE043814FD8814D8C|1.0||0.25|0.7|0.05||||R|
YD0760004|CD|14034DEF1B2E4D8CE043814FD8814D8C|1.0||1.0||||||X|
YD0760004|CR|14034DEF1B2F4D8CE043814FD8814D8C|1.0||1.0||||||R|
YD9122604|CD|14034DEF1C634D8CE043814FD8814D8C|1.0||0.75||||||X|
YD9122604|CR|14034DEF1C644D8CE043814FD8814D8C|1.0||0.75||||||R|
YE3041104|CD|14034DEF1E974D8CE043814FD8814D8C|1.0||1.5||||||X|
YE3041104|CR|14034DEF1E984D8CE043814FD8814D8C|1.0||1.5||||||R|
YE3454904|CD|14034DEF1DA04D8CE043814FD8814D8C|1.0||2.25||||||X|
YE3454904|CR|14034DEF1DA14D8CE043814FD8814D8C|1.0||2.25||||||R|
YE5204004|CD|14034DEF1E374D8CE043814FD8814D8C|1.0||1.0||||||X|
YE5204004|CR|14034DEF1E384D8CE043814FD8814D8C|1.0||1.0||||||R|
YF2701304|CD|14034DEF1F754D8CE043814FD8814D8C|1.0||1.0||||||X|
YF2701304|CR|14034DEF1F764D8CE043814FD8814D8C|1.0||1.0||||||R|
YF3828704|CD|14034DEF1BE14D8CE043814FD8814D8C|1.0||1.75|1.0|0.2|0.05|||X|
YF3828704|CR|14034DEF1BE24D8CE043814FD8814D8C|1.0||1.75|1.0|0.2|0.05|||R|
YG0465104|CD|14034DEF1F734D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||X|
YG0465104|CR|14034DEF1F744D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
YI5423004|CD|14034DEF1F7F4D8CE043814FD8814D8C|1.0||0.5||||||X|
YI5423004|CR|14034DEF1F804D8CE043814FD8814D8C|1.0||0.5||||||R|
YI5509904|CD|14034DEF1B8A4D8CE043814FD8814D8C|1.0||1.0||||||X|
YI5509904|CR|14034DEF1B8B4D8CE043814FD8814D8C|1.0||1.0||||||R|
YJ4376604|CD|14034DEF1B824D8CE043814FD8814D8C|1.0||0.25||||||X|
YJ4376604|CR|14034DEF1B834D8CE043814FD8814D8C|1.0||0.25||||||R|
YJ5527204|CD|14034DEF1A954D8CE043814FD8814D8C|1.0||0.5||||||X|
YJ5527204|CR|14034DEF1A964D8CE043814FD8814D8C|1.0||0.5||||||R|
YJ5581204|CD|14034DEF19E94D8CE043814FD8814D8C|1.0||0.75||||||X|
YJ5581204|CR|14034DEF19EA4D8CE043814FD8814D8C|1.0||0.75||||||R|
YJ8732704|CD|14034DEF1D244D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||X|
YJ8732704|CR|14034DEF1D254D8CE043814FD8814D8C|1.0||0.75|0.2|0.05||||R|
YK3126204|CD|14034DEF173B4D8CE043814FD8814D8C|1.0|||0.3|||||X|
YK3126204|CR|14034DEF173C4D8CE043814FD8814D8C|1.0|||0.3|||||R|
YL2411104|CD|14034DEF1B7C4D8CE043814FD8814D8C|1.0||3.5|0.4|0.1||||X|
YL2411104|CR|14034DEF1B7D4D8CE043814FD8814D8C|1.0||4.0||||||R|
YL3125904|CD|14034DEF1CDA4D8CE043814FD8814D8C|1.0||0.5||||||X|
YL3125904|CR|14034DEF1CDB4D8CE043814FD8814D8C|1.0||0.5||||||R|
YM8892604|CD|14034DEF17CE4D8CE043814FD8814D8C|1.0||0.5||||||X|
YM8892604|CR|14034DEF17CF4D8CE043814FD8814D8C|1.0||0.5||||||R|
YO2946404|CD|14034DEF18D44D8CE043814FD8814D8C|1.0||2.0|0.5|||||X|
YO2946404|CR|14034DEF18D54D8CE043814FD8814D8C|1.0||2.0|0.5|||||R|
YO3831404|CD|14034DEF1D344D8CE043814FD8814D8C|1.0||0.5||0.25||||X|
YO3831404|CR|14034DEF1D354D8CE043814FD8814D8C|1.0||0.5||0.25||||R|
YP2704504|CD|14034DEF1D544D8CE043814FD8814D8C|1.0||0.25||||||X|
YP2704504|CR|14034DEF1D554D8CE043814FD8814D8C|1.0||0.25||||||R|
YP3717304|CD|14034DEF19434D8CE043814FD8814D8C|1.0||0.5|5.0|||||X|
YP3717304|CR|14034DEF19444D8CE043814FD8814D8C|1.0||0.5|5.0|||||R|
YP5396804|CD|14034DEF1ED54D8CE043814FD8814D8C|1.0||1.75|0.1||0.64|||X|
YP5396804|CR|14034DEF1ED64D8CE043814FD8814D8C|1.0||1.75|0.1||0.64|||R|
YP8856804|CD|14034DEF1CF84D8CE043814FD8814D8C|1.0||0.75||||||X|
YP8856804|CR|14034DEF1CF94D8CE043814FD8814D8C|1.0||0.75||||||R|
YQ0393304|CD|14034DEF19D54D8CE043814FD8814D8C|1.0||0.75|0.1|0.05||||X|
YQ0393304|CR|14034DEF19D64D8CE043814FD8814D8C|1.0||0.75|0.1|0.05||||R|
YQ0853804|CD|14034DEF17DA4D8CE043814FD8814D8C|1.0||4.5|4.1||0.01|||X|
YQ0853804|CR|14034DEF17DB4D8CE043814FD8814D8C|1.0||4.5|4.1||0.01|||R|
YS6654704|CD|14034DEF19574D8CE043814FD8814D8C|1.0||0.5||||||X|
YS6654704|CR|14034DEF19584D8CE043814FD8814D8C|1.0||0.5||||||R|
YT2735504|CD|14034DEF1A8F4D8CE043814FD8814D8C|1.0||0.5||||||X|
YT2735504|CR|14034DEF1A904D8CE043814FD8814D8C|1.0||0.5||||||R|
YT4295304|CD|14034DEF19E34D8CE043814FD8814D8C|1.0||0.25|||0.03|||X|
YT4295304|CR|14034DEF19E44D8CE043814FD8814D8C|1.0||0.25|||0.03|||R|
YT8557704|CD|14034DEF1F854D8CE043814FD8814D8C|1.0||0.25|1.4|0.35||||X|
YT8557704|CR|14034DEF1F864D8CE043814FD8814D8C|1.0||0.25|1.4|0.35||||R|
YU3072304|CD|14034DEF19104D8CE043814FD8814D8C|1.0||0.25||||||X|
YU3072304|CR|14034DEF19114D8CE043814FD8814D8C|1.0||0.25||||||R|
YU3735804|CD|14034DEF1F964D8CE043814FD8814D8C|1.0||0.75||||||X|
YU3735804|CR|14034DEF1F974D8CE043814FD8814D8C|1.0||0.75||||||R|
YU7363604|CD|14034DEF18104D8CE043814FD8814D8C|1.0||0.5||||||X|
YU7363604|CR|14034DEF18114D8CE043814FD8814D8C|1.0||0.5||||||R|
YV1470704|CD|14034DEF1DC14D8CE043814FD8814D8C|1.0||0.75||||||X|
YV1470704|CR|14034DEF1DC24D8CE043814FD8814D8C|1.0||0.75||||||R|
YV5456404|CD|14034DEF1B5E4D8CE043814FD8814D8C|1.0|||0.9|||||X|
YV5456404|CR|14034DEF1B5F4D8CE043814FD8814D8C|1.0|||0.9|||||R|
YV6449204|CD|14034DEF17844D8CE043814FD8814D8C|1.0||0.5|0.4|0.05|0.05|||X|
YV6449204|CR|14034DEF17854D8CE043814FD8814D8C|1.0||0.5|0.4|0.05|0.05|||R|
YV7097604|CD|14034DEF1F174D8CE043814FD8814D8C|1.0||0.75||||||X|
YV7097604|CR|14034DEF1F184D8CE043814FD8814D8C|1.0||0.75||||||R|
YW7238904|CD|14034DEF1B484D8CE043814FD8814D8C|1.0||0.5||||||X|
YW7238904|CR|14034DEF1B494D8CE043814FD8814D8C|1.0||0.5||||||R|
YX5888604|CD|14034DEF1AB64D8CE043814FD8814D8C|1.0||0.25|||||1.0|X|
YX5888604|CR|14034DEF1AB74D8CE043814FD8814D8C|1.0||0.25|||||1.0|R|
YX7675704|CD|14034DEF17584D8CE043814FD8814D8C|1.0||0.75||||||X|
YX7675704|CR|14034DEF17594D8CE043814FD8814D8C|1.0||0.75||||||R|
YZ6036704|CD|14034DEF1EA34D8CE043814FD8814D8C|1.0||1.5||||||X|
YZ6036704|CR|14034DEF1EA44D8CE043814FD8814D8C|1.0||1.5||||||R|
ZA7028404|CD|14034DEF1E614D8CE043814FD8814D8C|1.0|||0.5|||||X|
ZA7028404|CR|14034DEF1E624D8CE043814FD8814D8C|1.0|||0.5|||||R|
ZA8857404|CD|14034DEF1B244D8CE043814FD8814D8C|1.0||2.75|||1.0|||X|
ZA8857404|CR|14034DEF1B254D8CE043814FD8814D8C|1.0||2.75|||1.0|||R|
ZB1214704|CD|14034DEF1D004D8CE043814FD8814D8C|1.0||1.0||||||X|
ZB1214704|CR|14034DEF1D014D8CE043814FD8814D8C|1.0||1.0||||||R|
ZC3033804|CD|14034DEF1B004D8CE043814FD8814D8C|1.0||1.5||||||X|
ZC3033804|CR|14034DEF1B014D8CE043814FD8814D8C|1.0||1.5||||||R|
ZD1322104|CD|14034DEF1B744D8CE043814FD8814D8C|1.0||0.75||||||X|
ZD1322104|CR|14034DEF1B754D8CE043814FD8814D8C|1.0||0.75||||||R|
ZD9872704|CD|14034DEF17D24D8CE043814FD8814D8C|1.0||0.75||||||X|
ZD9872704|CR|14034DEF17D34D8CE043814FD8814D8C|1.0||0.75||||||R|
ZF2016904|CD|14034DEF1C694D8CE043814FD8814D8C|1.0||1.0|0.1|0.05||||X|
ZF2016904|CR|14034DEF1C6A4D8CE043814FD8814D8C|1.0||1.0|0.1|0.05||||R|
ZF2414604|CD|14034DEF1F414D8CE043814FD8814D8C|1.0||0.25||||||X|
ZF2414604|CR|14034DEF1F424D8CE043814FD8814D8C|1.0||0.25||||||R|
ZG0791104|CD|14034DEF1D6C4D8CE043814FD8814D8C|1.0||0.5||||||X|
ZG0791104|CR|14034DEF1D6D4D8CE043814FD8814D8C|1.0||0.5||||||R|
ZG6365404|CD|14034DEF18A84D8CE043814FD8814D8C|1.0||1.0||||||X|
ZG6365404|CR|14034DEF18A94D8CE043814FD8814D8C|1.0||1.0||||||R|
ZH2575704|CD|14034DEF193F4D8CE043814FD8814D8C|1.0||1.5||||||X|
ZH2575704|CR|14034DEF19404D8CE043814FD8814D8C|1.0||1.5||||||R|
ZI7276604|CD|14034DEF19A34D8CE043814FD8814D8C|1.0||1.0||||||X|
ZI7276604|CR|14034DEF19A44D8CE043814FD8814D8C|1.0||1.0||||||R|
ZJ0737204|CD|14034DEF18C44D8CE043814FD8814D8C|1.0||0.5||0.1|0.04|||X|
ZJ0737204|CR|14034DEF18C54D8CE043814FD8814D8C|1.0||0.5||0.1|0.04|||R|
ZJ4777204|CD|14034DEF1FF34D8CE043814FD8814D8C|1.0||1.25||||||X|
ZJ4777204|CR|14034DEF1FF44D8CE043814FD8814D8C|1.0||1.25||||||R|
ZJ5690404|CD|14034DEF1E7B4D8CE043814FD8814D8C|1.0||0.75||||||X|
ZJ5690404|CR|14034DEF1E7C4D8CE043814FD8814D8C|1.0||0.75||||||R|
ZK7173804|CD|14034DEF1EDD4D8CE043814FD8814D8C|1.0||0.75||||||X|
ZK7173804|CR|14034DEF1EDE4D8CE043814FD8814D8C|1.0||0.75||||||R|
ZL5198504|CD|14034DEF1CC24D8CE043814FD8814D8C|1.0|||0.5|||||X|
ZL5198504|CR|14034DEF1CC34D8CE043814FD8814D8C|1.0|||0.5|||||R|
ZL7161104|CD|14034DEF19C54D8CE043814FD8814D8C|1.0||3.0|2.6|||||X|
ZL7161104|CR|14034DEF19C64D8CE043814FD8814D8C|1.0||3.0|2.6|||||R|
ZM7720704|CD|14034DEF1C5C4D8CE043814FD8814D8C|1.0||0.5||1.15|1.1||1.0|X|
ZM7720704|CR|14034DEF1C5D4D8CE043814FD8814D8C|1.0||0.5||1.15|1.1||1.0|R|
ZN6694704|CD|14034DEF1F5B4D8CE043814FD8814D8C|1.0||0.5||||||X|
ZN6694704|CR|14034DEF1F5C4D8CE043814FD8814D8C|1.0||0.5||||||R|
ZQ4616004|CD|14034DEF1D584D8CE043814FD8814D8C|1.0||0.5||||||X|
ZQ4616004|CR|14034DEF1D594D8CE043814FD8814D8C|1.0||0.5||||||R|
ZR7729404|CD|14034DEF1D624D8CE043814FD8814D8C|1.0||7.75|0.4|0.1||||X|
ZR7729404|CR|14034DEF1D634D8CE043814FD8814D8C|1.0||7.75|0.4|0.1||||R|
ZS0058304|CD|14034DEF1CAE4D8CE043814FD8814D8C|1.0||1.0||||||X|
ZS0058304|CR|14034DEF1CAF4D8CE043814FD8814D8C|1.0||1.0||||||R|
ZT3705904|CD|14034DEF1B564D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||X|
ZT3705904|CR|14034DEF1B574D8CE043814FD8814D8C|1.0||0.25|0.2|0.05||||R|
ZT8121604|CD|14034DEF1FDD4D8CE043814FD8814D8C|1.0||1.0||||||X|
ZT8121604|CR|14034DEF1FDE4D8CE043814FD8814D8C|1.0||1.0||||||R|
