entity_emp_id|obj_id|ver_nbr|entity_id|entity_afltn_id|emp_stat_cd|emp_typ_cd|base_slry_amt|prmry_ind|actv_ind|last_updt_dt|prmry_dept_cd|emp_id|emp_rec_id|
KFS4015|KFS4015|1.0|KFS4015|KFS4015|A|P|50000.0|Y|Y|20121207233014|UA-FMOP|0000281010|1|
KFS4017|KFS4017|1.0|KFS4017|KFS4017|A|P|50000.0|Y|Y|20121207233014|UA-ATHL|0000282882|1|
KFS4018|KFS4018|1.0|KFS4018|KFS4018|A|P|50000.0|Y|Y|20121207233014|SB-FM|0000284138|1|
KFS4019|KFS4019|1.0|KFS4019|KFS4019|A|N|50000.0|Y|Y|20121207233014|UA-SES|0000284159|1|
KFS4020|KFS4020|1.0|KFS4020|KFS4020|A|P|50000.0|Y|Y|20121207233014|EA-SAID|0000285561|1|
KFS4021|KFS4021|1.0|KFS4021|KFS4021|A|P|50000.0|Y|Y|20121207233014|NW-SPEA|0000285664|1|
KFS4022|KFS4022|1.0|KFS4022|KFS4022|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000285670|1|
KFS4023|KFS4023|1.0|KFS4023|KFS4023|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000285671|1|
KFS4024|KFS4024|1.0|KFS4024|KFS4024|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000285677|1|
KFS4025|KFS4025|1.0|KFS4025|KFS4025|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000285709|1|
KFS4027|KFS4027|1.0|KFS4027|KFS4027|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000285711|1|
KFS4028|KFS4028|1.0|KFS4028|KFS4028|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000285717|1|
KFS4029|KFS4029|1.0|KFS4029|KFS4029|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000286970|1|
KFS4030|KFS4030|1.0|KFS4030|KFS4030|A|P|50000.0|Y|Y|20121207233014|IN-RESG|0000287037|1|
KFS4031|KFS4031|1.0|KFS4031|KFS4031|A|P|50000.0|Y|Y|20121207233014|BL-BL|0000287114|1|
KFS4032|KFS4032|1.0|KFS4032|KFS4032|A|O|50000.0|Y|Y|20121207233014||0100000001|1|
KFS4033|KFS4033|1.0|KFS4033|KFS4033|A|O|50000.0|Y|Y|20121207233014||0100000002|1|
KFS4035|KFS4035|1.0|KFS4035|KFS4035|T|N|50000.0|Y|Y|20121207233014||KULUSER|1|
KFS4036|KFS4036|1.0|KFS4036|KFS4036|T|N|50000.0|Y|Y|20121207233014|BL-BL|0000000068|1|
KFS4042|KFS4042|1.0|KFS4042|KFS4042|T|P|50000.0|Y|Y|20121207233014|IN-DMEC|0000015115|1|
KFS4047|KFS4047|1.0|KFS4047|KFS4047|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000004|1|
KFS4048|KFS4048|1.0|KFS4048|KFS4048|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000001|1|
KFS4049|KFS4049|1.0|KFS4049|KFS4049|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000002|1|
KFS4050|KFS4050|1.0|KFS4050|KFS4050|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000003|1|
KFS4051|KFS4051|1.0|KFS4051|KFS4051|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000004|1|
KFS4052|KFS4052|1.0|KFS4052|KFS4052|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000005|1|
KFS4053|KFS4053|1.0|KFS4053|KFS4053|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000006|1|
KFS4054|KFS4054|1.0|KFS4054|KFS4054|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000007|1|
KFS4055|KFS4055|1.0|KFS4055|KFS4055|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000008|1|
KFS4056|KFS4056|1.0|KFS4056|KFS4056|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000009|1|
KFS4057|KFS4057|1.0|KFS4057|KFS4057|A|P|50000.0|Y|Y|20121207233014|UA-PUR|I000000010|1|
KFS4058|KFS4058|1.0|KFS4058|KFS4058|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000001|1|
KFS4059|KFS4059|1.0|KFS4059|KFS4059|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000002|1|
KFS4060|KFS4060|1.0|KFS4060|KFS4060|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000003|1|
KFS4061|KFS4061|1.0|KFS4061|KFS4061|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000004|1|
KFS4062|KFS4062|1.0|KFS4062|KFS4062|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000005|1|
KFS4063|KFS4063|1.0|KFS4063|KFS4063|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000006|1|
KFS4064|KFS4064|1.0|KFS4064|KFS4064|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000007|1|
KFS4065|KFS4065|1.0|KFS4065|KFS4065|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000008|1|
KFS4066|KFS4066|1.0|KFS4066|KFS4066|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000009|1|
KFS4067|KFS4067|1.0|KFS4067|KFS4067|A|P|50000.0|Y|Y|20121207233014|UA-PUR|C000000010|1|
KFS4068|KFS4068|1.0|KFS4068|KFS4068|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000001|1|
KFS4069|KFS4069|1.0|KFS4069|KFS4069|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000002|1|
KFS4070|KFS4070|1.0|KFS4070|KFS4070|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000003|1|
KFS4071|KFS4071|1.0|KFS4071|KFS4071|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000004|1|
KFS4072|KFS4072|1.0|KFS4072|KFS4072|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000005|1|
KFS4073|KFS4073|1.0|KFS4073|KFS4073|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000006|1|
KFS4074|KFS4074|1.0|KFS4074|KFS4074|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000007|1|
KFS4075|KFS4075|1.0|KFS4075|KFS4075|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000008|1|
KFS4076|KFS4076|1.0|KFS4076|KFS4076|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000009|1|
KFS4077|KFS4077|1.0|KFS4077|KFS4077|A|P|50000.0|Y|Y|20121207233014|UA-PUR|D000000010|1|
KFS4078|KFS4078|1.0|KFS4078|KFS4078|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000001|1|
KFS4079|KFS4079|1.0|KFS4079|KFS4079|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000002|1|
KFS4080|KFS4080|1.0|KFS4080|KFS4080|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000003|1|
KFS4081|KFS4081|1.0|KFS4081|KFS4081|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000004|1|
KFS4082|KFS4082|1.0|KFS4082|KFS4082|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000005|1|
KFS4083|KFS4083|1.0|KFS4083|KFS4083|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000006|1|
KFS4084|KFS4084|1.0|KFS4084|KFS4084|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000007|1|
KFS4085|KFS4085|1.0|KFS4085|KFS4085|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000008|1|
KFS4086|KFS4086|1.0|KFS4086|KFS4086|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000009|1|
KFS4087|KFS4087|1.0|KFS4087|KFS4087|A|P|50000.0|Y|Y|20121207233014|UA-PUR|A000000010|1|
KFS4088|KFS4088|1.0|KFS4088|KFS4088|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000001|1|
KFS4089|KFS4089|1.0|KFS4089|KFS4089|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000002|1|
KFS4090|KFS4090|1.0|KFS4090|KFS4090|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000003|1|
KFS4091|KFS4091|1.0|KFS4091|KFS4091|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000004|1|
KFS4092|KFS4092|1.0|KFS4092|KFS4092|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000005|1|
KFS4093|KFS4093|1.0|KFS4093|KFS4093|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000006|1|
KFS4094|KFS4094|1.0|KFS4094|KFS4094|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000007|1|
KFS4095|KFS4095|1.0|KFS4095|KFS4095|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000008|1|
KFS4096|KFS4096|1.0|KFS4096|KFS4096|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000009|1|
KFS4097|KFS4097|1.0|KFS4097|KFS4097|A|P|50000.0|Y|Y|20121207233014|UA-PUR|M000000010|1|
KFS4098|KFS4098|1.0|KFS4098|KFS4098|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000001|1|
KFS4099|KFS4099|1.0|KFS4099|KFS4099|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000002|1|
KFS4100|KFS4100|1.0|KFS4100|KFS4100|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000003|1|
KFS4101|KFS4101|1.0|KFS4101|KFS4101|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000005|1|
KFS4102|KFS4102|1.0|KFS4102|KFS4102|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000006|1|
KFS4103|KFS4103|1.0|KFS4103|KFS4103|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000007|1|
KFS4104|KFS4104|1.0|KFS4104|KFS4104|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000008|1|
KFS4105|KFS4105|1.0|KFS4105|KFS4105|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000009|1|
KFS4106|KFS4106|1.0|KFS4106|KFS4106|A|P|50000.0|Y|Y|20121207233014|UA-PUR|U000000010|1|
KFS4107|KFS4107|1.0|KFS4107|KFS4107|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000001|1|
KFS4108|KFS4108|1.0|KFS4108|KFS4108|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000002|1|
KFS4109|KFS4109|1.0|KFS4109|KFS4109|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000003|1|
KFS4110|KFS4110|1.0|KFS4110|KFS4110|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000004|1|
KFS4111|KFS4111|1.0|KFS4111|KFS4111|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000005|1|
KFS4112|KFS4112|1.0|KFS4112|KFS4112|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000006|1|
KFS4113|KFS4113|1.0|KFS4113|KFS4113|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000007|1|
KFS4114|KFS4114|1.0|KFS4114|KFS4114|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000008|1|
KFS4115|KFS4115|1.0|KFS4115|KFS4115|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000009|1|
KFS4116|KFS4116|1.0|KFS4116|KFS4116|A|P|50000.0|Y|Y|20121207233014|UA-PUR|H000000010|1|
