univ_fiscal_yr|fin_coa_cd|account_nbr|fin_object_cd|fin_sub_obj_cd|obj_id|ver_nbr|fin_sub_obj_cd_nm|fin_subobj_shrt_nm|fin_subobj_actv_cd|
2014.0|EA|9067019|7468|FEE|de00a9c7-4eb5-4cf9-9835-bed8b9ee6fac|2.0|ARCHITECTURAL|Arch Fees|Y|
2014.0|EA|9067019|7468|REM|e488a020-67b0-4c1b-aa50-b03fc1d4d9da|2.0|REIMBURSABLES|Reimb|Y|
2014.0|EA|9269401|9940|LCF|fa221cfb-b0a6-4da5-ae56-6c810d56e844|2.0|LIFE CYCLE FUNDING|LIFECYCLE|Y|
2014.0|EA|9769390|7900|000|9b6e48ca-279d-4f58-b1b4-4b83aa6498b8|2.0|UNALLOCATED|UNALLOCATED|Y|
2015.0|BA|6044900|1466|001|edd925a6-c485-4527-8e23-481d714ffac9|2.0|employee parking decal|employ park|Y|
2015.0|BA|6044900|1598|RE|83e6ff1a-bc62-4d5b-8175-2bfd55113fc9|2.0|REGISTER ERROR|REGISTER ERR|Y|
2015.0|BA|6044900|1598|RV|9749429b-862a-42fd-bd0b-2fdbc66bd8a7|2.0|REVERSE TRANSACTIONS|REVERSETRANS|Y|
2015.0|BA|6044900|1599|BLT|eca5e959-fc8d-433c-a849-c39e367f6d00|2.0|BROOKE TODD CASH DRAWER|BLT CASH DWR|Y|
2015.0|BA|6044900|1599|D|8638cafa-3c25-45f8-ac99-b4880ea42c21|2.0|RSP D PERMIT|RSP D Permit|Y|
2015.0|BA|6044900|1599|DLK|85feca40-4411-4b89-9a04-77e32bd1d4ea|2.0|DANIELLE KEENE CASH DRAWER|DLK CASH DWR|Y|
2015.0|BA|6044900|1599|JLS|51e7897f-ed82-425e-a601-aa0a04d355d3|2.0|JENNIFER SMITH CASH DRAWER|JLS CASH DWR|Y|
2015.0|BA|6044900|1599|KAB|bed1c3ca-b589-4fba-ba4c-90166b291a66|2.0|KRISTEN BRAWTHEN CASH DRAWER|KAB CASH DWR|Y|
2015.0|BA|6044900|1599|KJT|346215b1-8d90-4cd7-b48a-b820442b8074|2.0|KAMI TAYLOR CASH DRAWER|KJT CASH DWR|Y|
2015.0|BA|6044900|1599|KSR|aa243c6f-c4d5-4c9b-af72-c64c9a331dd8|2.0|KAREN RUCKREIGAL CASH DRAWER|KSR CASH DWR|Y|
2015.0|BA|6044900|1599|LCC|60fb61ae-de36-452d-9cc3-72fb5fb7face|2.0|LINDA COLEMAN CASH DRAWER|LCC CASH DWR|Y|
2015.0|BA|6044900|1599|LCD|d657101e-d6c8-4971-8a0a-5108ad123b46|2.0|LINDA DAVIS CASH DRAWER|LCD CASH DWR|Y|
2015.0|BA|6044900|1599|LLB|257a0ecb-b678-43a0-8d51-8905dddefd53|2.0|LORI BEASLEY CASH DRAWER|LLB CASH DWR|Y|
2015.0|BA|6044900|1599|MAG|b558678e-9d29-4d68-b720-521696f24e67|2.0|MELISSA GRAY CASH DRAWER|MAG CASH DWR|Y|
2015.0|BA|6044900|1599|SAA|592b5f6d-9b34-4a3d-9087-3dc88545d3ca|2.0|SHARON ALLGOOD CASH DRAWER|SAA Cash DRW|Y|
2015.0|BA|6044900|1599|VOK|212a9ee8-5776-4ba5-b912-1e6a85f5b60e|2.0|VELVEETA KNOX CASH DRAWER|VOK CASH DWR|Y|
2015.0|BA|6044900|4008|POL|c6876377-fb68-451a-a04b-45627282201f|2.0|POOLED BENEFITS|POOL|Y|
2015.0|BA|6044900|4008|TAX|919367e0-4c81-47ae-a553-46c31daafdb0|2.0|UNIVERSITY ADMIN CHARGE|ADM CRG|Y|
2015.0|BA|6044900|6000|DIR|24ae9efd-c233-4e20-b519-b7c3889f908d|2.0|EXECUTIVE DIRECTOR'S TRAVEL|Exc Dir Trav|Y|
2015.0|BA|6044900|6100|BTE|1b410d7b-9e98-4dbd-9b8a-602fd438128e|2.0|B TYLER EASTON'S TRAVEL EXPENSES|BTE TRAVEL|Y|
2015.0|BA|6044900|6100|CLL|b5685ba5-33a3-476c-8c8f-ef52795fbcca|2.0|CAROL LEWIS' TRAVEL EXPENSES|CLL TRAVEL|Y|
2015.0|BA|6044900|6100|DIR|05105e61-de86-4aba-8099-65d3973178ea|2.0|EXECUTIVE DIRECTOR'S TRAVEL|Exc Dir OSt|Y|
2015.0|BA|6044900|6100|JAA|5a3ed707-fe44-4dde-b388-862f014e03f4|2.0|JAMES ARTHUR TRAVEL EXPENSES|JAA TRAVEL|Y|
2015.0|BA|6044900|6100|JAF|c3436c51-7027-439e-a923-78dc8a2fd268|2.0|JULIE FLAHERTY'S TRAVEL|JAF TRAVEL|Y|
2015.0|BA|6044900|6100|JDP|275bf0a5-258f-4520-b424-878b224bfd3e|2.0|J. DOUGLAS PORTER'S TRAVEL|JDP TRAVEL|Y|
2015.0|BA|6044900|6100|KJM|12e0f500-768f-462f-a12e-f39eecd4faaf|2.0|KYLE MARTINDALE'S TRAVEL|KJM TRAVEL|Y|
2015.0|BA|6044900|6100|KSR|2d3c609f-1e30-44aa-8ef8-a32ee5509850|2.0|KAREN RUCKRIEGEL'S TRAVEL EXPENSES|KSR TRAVEL|Y|
2015.0|BA|6044900|6100|RPA|d6c13578-17ec-4b96-83c9-48988aa3671e|2.0|R ABRAHAM'S TRAVEL EXPENSES|RPA TRAVEL|Y|
2015.0|BA|6044900|8117|CC|51e13240-6acf-4a73-9806-0eb3c504882d|2.0|AR CREDIT CARD|ARCC|Y|
2015.0|BA|6044900|8117|RSP|03eef562-3ae2-4a75-9ec4-6323f0fa8ac8|2.0|AR E PERMIT RSP|AR RSP E per|Y|
2015.0|BA|6044900|9953|MAR|79837942-3f05-40c3-bbdd-9e879563e447|2.0|MARKETING OH ALLOCATION|MARKETNG FEE|Y|
2015.0|BA|6044900|9977|POL|affa24bc-7be3-4ed1-b4f7-311ee93074eb|2.0|POOLED BENEFITS|POOL|Y|
2015.0|BA|6044900|9977|TAX|52ec4150-263f-44ea-aa32-0a2d17a1d9d8|2.0|UNIVERSITY ADMIN CHARGE|ADM CRG|Y|
2015.0|BA|6044906|4008|POL|02d3132a-26ce-48b0-b056-3c6907aa49db|2.0|POOLED BENEFITS|POOLED|Y|
2015.0|BA|6044906|9977|POL|1644e8d5-4c17-45b3-bb95-7d8bd7e38898|2.0|POOLED BENEFITS|POOLED|Y|
2015.0|BA|9020204|7468|REM|34d65fe7-4a58-42b0-b6a4-319b9fd577b5|2.0|REIMBURSABLES|reimb|Y|
2015.0|BA|9020391|7301|ASV|03e57b2a-dadd-47e9-b7ee-5a1ae1f3fc81|2.0|ADDITIONAL SERVICES|ADD'T SVCS|Y|
2015.0|BA|9020391|7301|FEE|4de333ba-34ad-4abf-ac4d-ae2f1de1a1f1|2.0|ARCHITECTURAL|arch fees|Y|
2015.0|BA|9020391|7301|REM|7904631d-caab-442f-8838-aa69cea0d639|2.0|REIMBURSABLES|REIMB|Y|
2015.0|BL|0211101|5000|POS|f65afbc6-7d27-43e8-873d-28eeed16d9ce|2.0|POST IT NOTES|POST ITS|Y|
2015.0|BL|1031400|3000|WAC|22679341-8739-4860-8212-f0ffdef02afb|2.0|Animal Care Wages|Animal Care|Y|
2015.0|BL|1031400|3000|WBO|5a06bd24-2dcb-4d99-b513-cef7bcbf91b4|2.0|Business Office Wages|Buss Office|Y|
2015.0|BL|1031400|3000|WGD|88e6dec5-e8d7-44d8-ad2e-d6ecaea975d6|2.0|Grader Service Wages|Grader|Y|
2015.0|BL|1031400|3000|WIN|3daeb23b-a21a-4f9b-a2a0-cced33168c59|2.0|Instructional Support Wages|Instruct.|Y|
2015.0|BL|1031400|3000|WMO|a707f350-77e2-43e9-8239-2f663142dec4|2.0|Main Office Wages|Main Office|Y|
2015.0|BL|1031400|3000|WTS|ba498059-1d91-4be7-b9a2-dbb3afb6fc02|2.0|Tech Support Wages|Tech Support|Y|
2015.0|BL|1031400|5000|SAC|ae63e83f-ab4f-4690-a1bf-89c0e735afe2|2.0|Animal Care Supplies|Animal Care|Y|
2015.0|BL|1031400|5000|SAO|3b14e939-9be2-469a-8e73-dbb61bf6a070|2.0|Advising Office Supplies|Advising Off|Y|
2015.0|BL|1031400|5000|SAS|8d257f9b-9021-47d2-843b-2df55a15924c|2.0|Academic Services Office|Academic Ser|Y|
2015.0|BL|1031400|5000|SBO|5b4c8aaa-09cc-4b0f-b131-ec064196575c|2.0|Business Office Supplies|Buss Office|Y|
2015.0|BL|1031400|5000|SBS|998f9657-dc31-43d1-9a96-2df0f3315c19|2.0|Building Services Supplies|Bldg Service|Y|
2015.0|BL|1031400|5000|SCB|e6caef52-03ba-4f5f-bfe1-b275a08cb1e2|2.0|Supplies Cabinet|Supply Cab|Y|
2015.0|BL|1031400|5000|SCL|0b8bce7d-2a34-4269-b8aa-0ce1e028b39c|2.0|Cause Library Supplies|CAUSE Supply|Y|
2015.0|BL|1031400|5000|SCO|955ee293-133f-40f8-81ae-9a6471daad29|2.0|Chair's Office Supplies|Chair Office|Y|
2015.0|BL|1031400|5000|SCQ|657378e2-7b12-494b-9a2e-0b3b3f1af9f7|2.0|Colloquium Supplies|Colloquium|Y|
2015.0|BL|1031400|5000|SCS|3372ca4b-e49f-41d8-8e05-8fed56713026|2.0|Clinical Sciences Supplies|Clinic|Y|
2015.0|BL|1031400|5000|SFC|5726acfa-3c0b-46fc-b93f-ffd9c4e0dcc8|2.0|Faculty Supplies|Faculty|Y|
2015.0|BL|1031400|5000|SFR|76f3b204-af27-4aea-91d3-e65ce7b46112|2.0|Faculty Recruitment|Faculty Recr|Y|
2015.0|BL|1031400|5000|SGS|572f12ee-b64c-4643-81cd-ceac4472f2b5|2.0|Grant Support Supplies|Gnt Support|Y|
2015.0|BL|1031400|5000|SLB|efe2636e-a27b-46fd-a59c-63782b5d9733|2.0|Labs Supplies|Labs Supply|Y|
2015.0|BL|1031400|5000|SLN|8de0c821-3cf9-456f-9873-abf3a32c20cb|2.0|LAN Supplies|LAN|Y|
2015.0|BL|1031400|5000|SRF|a58783b6-56a0-43ff-ac82-0fa688580ed3|2.0|Retired Faculty Supplies|Retired Fac|Y|
2015.0|BL|1031400|5000|SSC|199c1d94-752a-4153-999e-10e9dd59e7dd|2.0|Secretarial Supplies|Secreterial|Y|
2015.0|BL|1031400|5000|SSR|3db5f28d-419e-452f-b72d-2631af10d756|2.0|Student Recruitment|GS Recruit|Y|
2015.0|BL|1031400|5000|SSS|2a7e0421-f714-4e99-8451-9b7c107af075|2.0|Social Student Supplies|Social GS|Y|
2015.0|BL|1031400|5000|STS|c05a49df-eb17-4811-9d44-27924ddacf93|2.0|Tech Support Supplies|Tech Support|Y|
2015.0|BL|1031400|7900|SBS|28d36b1f-5afb-44d6-b562-a37ccfb48603|2.0|S BREHM COMPENSATION|s brehm|Y|
2015.0|EA|0308160|8160|07|0c10ba0b-db1e-4a9e-a8e4-0ddaf18e8f0e|2.0|SUM I BURSAR AR|SUM I AR|Y|
2015.0|EA|0308160|8160|08|3e26802d-2d1b-4d7c-98f4-9d0d7ea36f89|2.0|FALL BURSAR AR|FALL AR|Y|
2015.0|EA|0308160|8160|09|d4466e3d-0927-404d-93e5-d412b0b56224|2.0|SPRING BURSAR AR|SPRING AR|Y|
2015.0|EA|0308160|8160|10|3fdd22bf-6fd9-4824-a14e-bf6d9353325e|2.0|SUM II BURSAR AR|SUM II AR|Y|
2015.0|EA|0308460|8460|07|ef7edb7d-13b3-49a0-aaa8-329797404fb7|2.0|SUMMER 1 PREPAID|SUM 1 PPD|Y|
2015.0|EA|0308460|8460|10|2df03e28-0542-4596-b9df-2ea244126c8a|2.0|SUMMER 2 PREPAID|SUM 2 PPD|Y|
2015.0|EA|0309060|9060|07|6732537f-5393-4aab-95c3-512ab99f9ab4|2.0|SUM I DEF REV|SUM I DF RV|Y|
2015.0|EA|0309060|9060|10|f8eea3d4-c676-42d9-aabe-3c468d7b3932|2.0|SUM II DEF REV|SUM II DF RV|Y|
2015.0|EA|0309060|9080|UNA|7c88a67d-f4d0-4e7d-a371-30bd7da839d3|2.0|UNAPPLIED PAYMENTS|UNAPPLIED|Y|
2015.0|EA|0309465|9465|07|7c4ec745-f736-41d2-a78e-3118056d0540|2.0|SUM II DEF REV|SUM II DF RV|Y|
2015.0|EA|0309465|9465|08|6e3c21b6-c11b-4acc-9be3-47b70692a22b|2.0|FALL DEF REV|FALL DF RV|Y|
2015.0|EA|0309465|9465|09|1f52da20-4e42-4cd8-b4b7-a06434f59f84|2.0|SPRING DEF REV|SPRING DF RV|Y|
2015.0|EA|0309465|9465|10|e423b850-f8fc-495a-8aab-07619e3aa8a9|2.0|SUM II DEF REV|SUM II DF RV|Y|
2015.0|EA|0366500|4008|041|3bc1845c-a9fc-4e79-b2cd-432c37688d38|2.0|Special Events Alloc|Spec Events|Y|
2015.0|EA|0366500|9977|041|54270dc7-43a3-4872-982e-957944fddc6a|2.0|Special Events Alloc|Spec Events|Y|
2015.0|EA|0366513|7900|020|47af2991-c2fb-4605-bac8-385c1190e172|2.0|CAMPUS CONTINGEN|CAMPUS CONTI|Y|
2015.0|EA|0366513|7900|040|c6271378-24a7-4e16-ae24-2b0e1f908cda|2.0|COMP SERV ALLOC|COMP SERV AL|Y|
2015.0|EA|0366513|7900|046|d65ea8fc-562f-4386-8a09-47e8e0fd1bc1|2.0|RECLASS RESERVE|RECLASS RESE|Y|
2015.0|EA|0366513|7900|047|20feeea3-3111-4865-835d-b3def50e2353|2.0|LIBRARY AQUIT ALLO|LIBRARY AQUI|Y|
2015.0|EA|0366513|7900|048|6a6523c8-f334-494f-bd24-90e3e247d9d7|2.0|ENROLL INIT ALLOC|ENROLL INIT|Y|
2015.0|EA|0366513|7900|049|2e01b350-9985-4187-b9dc-3e242f652e6c|2.0|RETIREMENT PAY ALL|RETIREMENT P|Y|
2015.0|EA|0366513|7900|050|6a0c9fa3-8118-4a11-aeeb-8aa4091e8d2e|2.0|FUND BAL ADDITION|FUND BAL ADD|Y|
2015.0|EA|0366513|7900|051|5bc7cb6e-e6bf-44d1-b5c7-5f7cd200bbcf|2.0|STRATEGIC DIRECTIONS ALLOC|STR DIR ALLO|Y|
2015.0|EA|0366513|7900|052|86157c4b-51f6-4349-b6be-7d4317dd972d|2.0|FAC TEACH FOR EXCELLENCE|FAC EXCEL-TE|Y|
2015.0|EA|0366513|7900|053|aab0b358-7b2b-4d6e-8fac-3a288402621d|2.0|Quality Improvement Projects|Quality Impr|Y|
2015.0|EA|0366513|7900|BCP|e6edcb34-4964-409c-a163-275fdba7e1be|2.0|BUDGET CONTINGENCY PLAN|B C Plan|Y|
2015.0|EA|0366513|7900|RET|46a262ba-1c90-4420-ad7b-6254e336f35b|2.0|1% RETENTION INITIATIVE|RETENTION|Y|
2015.0|EA|0366513|7900|UTX|848f6733-bc1a-4af4-ad69-ed2cf4ab5e97|2.0|CONTINGENCY SAVINGS - UNIV TAX|Univ Tax Sav|Y|
2015.0|EA|0366520|4008|COL|e35109ec-c910-4af0-a51a-e63562ea8481|2.0|COLOR COPIER OFFICE SERVICES|color copier|Y|
2015.0|EA|0366520|4008|FOC|8215b4da-d131-4f83-951f-1e4c31b4ac4a|2.0|Focus on Arts funding|Focus Art|Y|
2015.0|EA|0366520|4008|GRA|82b1ceac-7f42-40b2-b9a4-58df1c251cf1|2.0|GRAF ENDOWED FACULTY|GRAF|Y|
2015.0|EA|0366520|4008|MLR|79ea239b-3256-43e9-8be8-e7502350c685|2.0|Mailroom Allocation|Mailroom|Y|
2015.0|EA|0366520|4008|WCT|b04badb1-5323-4ff5-a28b-49936518f0fd|2.0|WCTV support funds|WCTV|Y|
2015.0|EA|0366520|4078|PRO|cdbbf4c7-cd31-4993-a5d7-8cac97fa3d7e|2.0|Professional Council Funds|Prof Counc|Y|
2015.0|EA|0366520|4078|STF|d331352a-de7e-4ca4-a3a2-52eb74686b93|2.0|Staff Council Funds|Staff Counc|Y|
2015.0|EA|0366520|7900|000|ac26d774-6e0f-4046-b32c-cb12cc83bf42|2.0|NEW BLDG START ALL|NEW BLDG STA|Y|
2015.0|EA|0366520|9977|COL|e0e03c48-fde6-4b93-8b65-daa1ab54b93e|2.0|COLOR COPIER OFFICE SERVICES|color copier|Y|
2015.0|EA|0366520|9977|FOC|e2420c89-c8bd-46e7-b168-36e866c7d57c|2.0|Focus on Arts funding|Focus Art|Y|
2015.0|EA|0366520|9977|GRA|71d972f4-b4fa-4e75-a833-bd8bdc01478f|2.0|GRAF ENDOWED FACULTY|GRAF|Y|
2015.0|EA|0366520|9977|MLR|1cd6334d-917d-46dd-8cfd-a49b19f99d37|2.0|Mailroom Allocation|Mailroom|Y|
2015.0|EA|0366520|9977|WCT|2cfd44fc-022d-481c-8bb9-4a3f914a5e77|2.0|WCTV support funds|WCTV|Y|
2015.0|EA|0366530|1110|TEC|ffe6ee1a-30e8-4870-a471-c45a67589756|2.0|TECH FUNDING|tech fund|Y|
2015.0|EA|0366530|1110|UNI|287f4e3c-c8e3-4ba7-9dc3-a43fe36a6459|2.0|UNIVERSITY INITIATIVES|univ init|Y|
2015.0|EA|0366530|4008|ERF|78cad885-2343-4705-bb7e-020fcc20cd7d|2.0|Early Retirement Funding Res|Erly Ret Fnd|Y|
2015.0|EA|0366530|4008|FCT|38d7236d-532f-47db-8202-5a7f057c3452|2.0|FACULTY COLLOQ ON EXCELLANCE IN TEACHING|FACET|Y|
2015.0|EA|0366530|4008|SLC|36f353f1-a08f-4d60-b96f-3fac50e59e83|2.0|STUDENT LOAN COLLECTIONS|Collections|Y|
2015.0|EA|0366530|4008|TEC|ecf82297-862a-458a-ba3d-abffc0acb53b|2.0|BASE TECH FUND|tech fund|Y|
2015.0|EA|0366530|4008|UNI|1f1c85d7-5524-4ffa-845c-c5abef854469|2.0|UNIVERSITY INITIATIVES|UNIV INIT|Y|
2015.0|EA|0366530|9956|DFC|da7ba2f4-a3b7-4324-98e4-e39420c41570|2.0|DEPENDENT FEE COURTESY|Fee courtesy|Y|
2015.0|EA|0366530|9956|DFS|f0e3e462-fe0c-414a-b199-13db9645ba06|2.0|DEPENDENT FEE COURTESY|Fee courtesy|Y|
2015.0|EA|0366530|9977|ERF|09687584-e82a-40aa-b850-5c882567bc51|2.0|Early Retirement Funding Res|Erly Ret Fnd|Y|
2015.0|EA|0366530|9977|FCT|cebd73e3-55f4-478d-a9a3-9cdae190977a|2.0|FACULTY COLLOQ ON EXCELLANCE IN TEACHING|FACET|Y|
2015.0|EA|0366530|9977|SLC|e2856bd6-56bb-473b-8d2e-f7ec48c9efb5|2.0|STUDENT LOAN COLLECTIONS|Collections|Y|
2015.0|EA|0366530|9977|TEC|dd83b060-dd66-49ca-85b8-adc38ea4f052|2.0|BASE TECH FUND|tech fund|Y|
2015.0|EA|0366530|9977|UNI|17ebc647-4164-4164-a1e5-18b0e2532413|2.0|UNIVERSITY INITIATIVES|UNIV INIT|Y|
2015.0|EA|0366550|9970|UAC|b9f60edc-8b05-41d3-a5f6-a0f5f9a91386|2.0|EQUIP REPLACE FUNDING UA COMPONENT|EQREP UA|Y|
2015.0|EA|0366571|4008|MSA|4425dfc7-04e9-46fb-bab8-8acc7be4afa5|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2015.0|EA|0366571|9977|MSA|2275aaa4-2663-4a28-987a-4f3334a29fbb|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2015.0|EA|0366586|1110|TEC|9cf2bbf7-09c9-4e27-99c3-8d31a0269e73|2.0|STATE APPROP TECHNOLOGY|TECHNOLOGY|Y|
2015.0|EA|0366586|1110|UNI|f9575e50-1f52-4978-a043-3a99b0918f99|2.0|STATE APPROP UNIVERSITY INITIATIVES|UNIV INITVE|Y|
2015.0|EA|0366600|4008|040|4bedbdb8-a91b-4dbc-aac3-226f16472e4f|2.0|Alumni alloc|alumni|Y|
2015.0|EA|0366600|4008|041|ac69d1b7-b8d3-4d5c-a358-f509950c2153|2.0|Special Events Allocation|Spec Events|Y|
2015.0|EA|0366600|4008|042|4f298fa1-0f3e-43e8-be56-b1fb9dca4dc6|2.0|Lively Arts Alloc|Lively Arts|Y|
2015.0|EA|0366600|4008|043|38195f94-d195-4143-81fd-4eb746b687df|2.0|Gallery Allocation|Gallery|Y|
2015.0|EA|0366600|4008|ALU|5b230144-e4b9-4875-97a0-74ec9a87406a|2.0|ALUMNI RELATIONS|Alum|Y|
2015.0|EA|0366600|7900|040|58ee1bcd-5f2f-419e-ab04-419a0f01693f|2.0|ALUM ASSN ALLOT|ALUM ASSN AL|Y|
2015.0|EA|0366600|7900|041|f4c8487c-6ed9-4062-94bf-9171a4b322b9|2.0|SPEC EVENT ALLOT|SPEC EVENT A|Y|
2015.0|EA|0366600|7900|042|aface886-73f1-444f-9e5e-05fbc057881b|2.0|LIVELY ARTS ALLOT|LIVELY ARTS|Y|
2015.0|EA|0366600|7900|043|0661f0fb-799f-43b8-b2ae-058b35808aef|2.0|FUND RAISING ALL|FUND RAISING|Y|
2015.0|EA|0366600|9977|040|091a4361-df50-4050-8a85-ecd27b2b4446|2.0|Alumni alloc|alumni|Y|
2015.0|EA|0366600|9977|041|d07d817c-ae90-4bab-a286-f3e4d89231ab|2.0|Special Events Allocation|Spec Events|Y|
2015.0|EA|0366600|9977|042|3a501697-74f4-4f69-9826-498d5d5587a9|2.0|Lively Arts Alloc|Lively Arts|Y|
2015.0|EA|0366600|9977|043|fba9769a-9307-4c10-966a-1a358f507bd1|2.0|Gallery Allocation|Gallery|Y|
2015.0|EA|0366600|9977|ALU|4779f540-3a17-4630-8372-55dbee35196d|2.0|ALUMNI RELATIONS|Alum|Y|
2015.0|EA|0367200|9977|ONB|ceeff693-01b2-4985-beb8-f2acbdc5683f|2.0|ONBASE BUDGET ALLOCATION|ONB|Y|
2015.0|EA|0367235|9977|HMS|576bf20e-f5c4-4121-a14f-839660554c9a|2.0|HRMS BUDGET ALLOCATION|HRMS|Y|
2015.0|EA|0367287|0110|SDC|cf8fedd9-e7d4-46b3-9da7-963ad5ce909c|2.0|SDC TUITION RESERVE|SDC TUIT RES|Y|
2015.0|EA|0367287|0703|WVR|a971e761-2a75-4324-a32e-fb5a899f0217|2.0|PRIOR YEAR FEES-WVR|PRI YR F-WVR|Y|
2015.0|EA|0367287|0790|WVR|b448693a-0432-4530-b30d-36a6ca081310|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2015.0|EA|0367287|0791|WVR|d6c0a7ec-3271-4b47-b4d8-118e9bf72fde|2.0|SUM2 NON CR HR FEE DEFERRED-WVR|S2NCR DF-WVR|Y|
2015.0|EA|0367287|0890|WVR|fe19ade7-f08c-463e-a9d6-8ef7a1e97b4c|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2015.0|EA|0367287|0891|WVR|ec77fd18-676a-4dad-9830-4b71994c106c|2.0|FALL NON CR HR FEE DEFERRED-WVR|FLNCR DF-WVR|Y|
2015.0|EA|0367287|0990|WVR|1741d93a-4776-4f8c-8358-54eabef3038c|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2015.0|EA|0367287|0991|WVR|67940ac5-23a5-4aa2-be0c-eb692a4a2df8|2.0|SPRG NON CR HR FEE DEFERRED-WVR|SPNCR DF-WVR|Y|
2015.0|EA|0367287|1090|WVR|bb5b962f-f101-4d4f-8a73-aa3ec43c28bb|2.0|LATE REGISTRATION FEE WAIVER|LATE REG WVR|Y|
2015.0|EA|0367287|1091|WVR|d9d57bdb-df9b-4dff-aee8-9c7369831598|2.0|SUM1 NON CR HR FEE DEFERRED-WVR|S1NCR DF-WVR|Y|
2015.0|EA|0367287|1800|WVR|869136f8-2141-4884-a9e3-5b368d569ba7|2.0|OTHER INCOME-WAIVER|OTHR INC-WVR|Y|
2015.0|EA|0367310|7900|000|44b515e6-330d-479b-a28c-720a0a5dbf69|2.0|WEEKEND COVER ALLOC|WKEND COVER|Y|
2015.0|EA|0367318|7000|NRE|f7243f28-6484-42da-abc3-d50cae6d6b3a|2.0|NONRECURRING EQUIPMENT|NONRECURRING|Y|
2015.0|EA|0367525|2502|WRI|ba5886a7-3162-4cdc-9a0f-db0e675562c8|2.0|WRIGHT|WRIGHT|Y|
2015.0|EA|0367587|0110|SCH|329d8e29-be5f-4d11-ab1c-a0a715e8ad07|2.0|SCHOLAR CDV RESERVE|CDV SCHOL RE|Y|
2015.0|EA|0367720|5810|WVR|062d428d-be3f-4caa-91b0-28c9da0d86ca|2.0|GRAD STUD FEE WVR|GRAD FEE WVR|Y|
2015.0|EA|0368000|2200|CTE|fefe4fad-c1cd-4386-9b1f-4f0966e1214c|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2015.0|EA|0368000|4616|CTE|4b23ee68-89da-407a-a809-5792a3bd91c6|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2015.0|EA|0368000|7900|000|97a85bf1-cec9-4ca1-bfe1-e7a904eb3319|2.0|UNALLOCATED|UNALLOCATED|Y|
2015.0|EA|0368000|7900|040|570b5218-0e38-414e-87fd-7861f4e2952d|2.0|ALLOC ECON ED CN|ALLOC ECON E|Y|
2015.0|EA|0368000|7900|CTE|d136afbe-5b84-4c8f-bbc4-b017553ed750|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2015.0|EA|0368000|9977|CHP|267e574f-6318-454a-ae16-ac9b6984f43d|2.0|CHP E219 BUDGET ALLOCATION|CHP|Y|
2015.0|EA|0368000|9977|EEC|8d4518d8-4596-460f-b5df-631185f85167|2.0|EEC BUDGET ALLOCATION|EEC|Y|
2015.0|EA|0368000|9977|GRF|51780ee4-dc07-4331-8919-8b606bd75150|2.0|GRAF E219 BUDGET ALLOCATION|GRF|Y|
2015.0|EA|0368010|2000|CTE|aa9b806d-43cf-48c7-bf9d-40622796cf27|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2015.0|EA|0368014|4008|LAB|b26c7ccc-0f49-4342-8f9e-6a0367ff7606|2.0|COMPUTER LAB|COMP LAB|Y|
2015.0|EA|0368014|4008|MSA|f751bc39-bf48-420a-a883-4649197b5354|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2015.0|EA|0368014|7900|000|67ab1ec4-8020-4e88-b6c1-23aa7679f918|2.0|STU NETWORK ALLOC|STU NETWORK|Y|
2015.0|EA|0368014|9977|LAB|71f1b46b-ffcf-41ef-8fc6-db42a83aae55|2.0|COMPUTER LAB|COMP LAB|Y|
2015.0|EA|0368014|9977|MSA|e2eec44b-7a79-48c3-ad22-ea3eea44cc6a|2.0|MICROSOFT AGREEMENT|MICROSOFT|Y|
2015.0|EA|0368016|3000|CTE|5907dcb9-5ca6-40bf-a86a-86fb29c880aa|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2015.0|EA|0368016|3500|CTE|f70eea41-5de9-49d3-b76c-293ed9f88dbb|2.0|COMMITMENT TO EXCELLENCE|COMMITMENT|Y|
2015.0|EA|0368020|2000|CTE|f0b8fd38-adc0-4716-87de-e438093d07ee|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2015.0|EA|0368020|2500|CTE|52ded794-ad33-4f3a-a684-e339839eb9f8|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
2015.0|EA|0368025|5199|000|254b6768-7e0c-4c9b-bf33-1ddd9b9ec648|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2015.0|EA|0368025|9900|000|2c4a1000-ce3f-4dd7-96ca-a37271fd8ccc|2.0|TRANSFERS OF FUNDS|TRANSFERS OF|Y|
2015.0|EA|0368030|3500|CTE|0edbdf4b-20ae-4f67-aec4-c743dc8ee724|2.0|COMMITMENT TO EXCELLENCE|CTE|Y|
