fin_coa_cd|account_nbr|obj_id|ver_nbr|account_nm|acct_fsc_ofc_uid|acct_spvsr_unvl_id|acct_mgr_unvl_id|org_cd|acct_typ_cd|acct_phys_cmp_cd|sub_fund_grp_cd|acct_frng_bnft_cd|fin_hgh_ed_func_cd|acct_rstrc_stat_cd|acct_rstrc_stat_dt|acct_city_nm|acct_state_cd|acct_street_addr|acct_zip_cd|rpts_to_fin_coa_cd|rpts_to_acct_nbr|acct_create_dt|acct_effect_dt|acct_expiration_dt|cont_fin_coa_cd|cont_account_nbr|endow_fin_coa_cd|endow_account_nbr|contr_ctrl_fcoa_cd|contr_ctrlacct_nbr|income_fin_coa_cd|income_account_nbr|acct_icr_typ_cd|ac_cstm_icrexcl_cd|fin_series_id|icr_fin_coa_cd|icr_account_nbr|acct_in_fp_cd|bdgt_rec_lvl_cd|acct_sf_cd|acct_pnd_sf_cd|fin_ext_enc_sf_cd|fin_int_enc_sf_cd|fin_pre_enc_sf_cd|fin_obj_prsctrl_cd|cg_cfda_nbr|acct_off_cmp_ind|acct_closed_ind|
EA|4769362|35A5641EB02C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19940110000000|19940101000000|19940630000000|EA|4769367|||||EA|4769362|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N|13.635|N|Y|
EA|4769363|35A5641EB02D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19940110000000|19940101000000|19940630000000|EA|4769368|||||EA|4769363|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N|13.641|N|Y|
EA|4769364|35A5641EB02E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19940110000000|19940101000000|19940630000000|EA|4769369|||||EA|4769364|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N|13.633|N|Y|
EA|4769365|35A5641EB02F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEC|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19940110000000|19940101000000|19940630000000|EA|4769370|||||EA|4769365|10|N|000|EA|0368187|N|L|N|N|Y|Y|Y|N|13.667|N|Y|
EA|4769366|35A5641EB03091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940616000000|19940701000000|19960630000000|EA|4769317|||||EA|4769366|10||000|EA|0367287||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769367|35A5641EB03191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940616000000|19940701000000|19960630000000|EA|4769317|||||EA|4769367|10||000|EA|0367287||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769368|35A5641EB03291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940616000000|19940701000000|19960630000000|EA|4769317|||||EA|4769368|10||000|EA|0367287||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769369|35A5641EB03391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940616000000|19940701000000|19960630000000|EA|4769317|||||EA|4769369|10||000|EA|0367287||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769370|35A5641EB03491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940616000000|19940701000000|19960630000000|EA|4769317|||||EA|4769370|10||000|EA|0367287||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769371|35A5641EB03591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940617000000|19940701000000|19960630000000|EA|4769317|||||EA|4769371|10||000|EA|0367287||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769372|35A5641EB03691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940617000000|19940601000000|19950630000000|EA|0369300|||||EA|4769372|10|N|000|EA|0367287||L|N|N|Y|Y|Y|N||N|Y|
EA|4769373|35A5641EB03791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|4160100413||AAOA|NA|EA|STATEB|N|CSSR|R||RICHMOND|IN|2325 CHESTER|47374-1289|UA|6612160|19940826080507|19940701000000|19960630000000|EA|2367200|||||EA|4769373|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|4769374|35A5641EB03891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4160100413|3474206166|6274603810|AAOA|NA|EA|STATEJ|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|||19940826080642|19940701000000|20070630000000|EA|2367200|||EA|4769222|EA|4769374|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.778|N|N|
EA|4769375|35A5641EB03991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950515183955|19950201000000|19960131000000|EA|4769317|||||EA|4769375|10||000|EA|0367287||L|N|N|Y|Y|Y|N|93.667|N|Y|
EA|4769376|35A5641EB03A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950612093307|19950701000000|19960630000000|EA|4769391|||||EA|4769376|10||000|EA|0368187||O|N|N|Y|Y|Y|Y|93.042|N|Y|
EA|4769377|35A5641EB03B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|N|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19950612093638|19950701000000|19960630000000|EA|2367200|||||EA|4769377|10||000|EA|0368187||O|N|N|Y|Y|Y|Y|93.042|N|Y|
EA|4769378|35A5641EB03C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950613120925|19950701000000|19960630000000|EA|4769385|||||EA|4769378|10||000|EA|0368187||A|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769379|35A5641EB03D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950613121308|19950701000000|19960630000000|EA|4769386|||||EA|4769379|10||000|EA|0368187||L|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769380|35A5641EB03E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950613132331|19950701000000|19960630000000|EA|4769387|||||EA|4769380|10||000|EA|0368187||L|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769381|35A5641EB03F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950613135618|19950701000000|19960630000000|EA|4769388|||||EA|4769381|10||000|EA|0368187||L|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769382|35A5641EB04091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950613140018|19950701000000|19960801000000|EA|4769389|||||EA|4769382|10||000|EA|0368187||C|N|N|Y|Y|Y|N|00.001|N|Y|
EA|4769383|35A5641EB04191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19950613140415|19950701000000|19960630000000|EA|4769390|||||EA|4769383|10||000|EA|0368187||L|N|N|Y|Y|Y|N|17.235|N|Y|
EA|4769384|35A5641EB04291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3100603967|5566404040||CTSD|NA|EA|STATEM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19950706192321|19950701000000|19960630000000|EA|0369300|||BL|4742954|EA|4769384|10||000|EA|0368187|N|O|N|N|Y|Y|Y|N||N|Y|
EA|4769385|35A5641EB04391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960208164621|19960613000000|19970630000000|EA|4769301|||||EA|4769385|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769386|35A5641EB04491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960208164846|19960613000000|19970630000000|EA|4769302|||||EA|4769386|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769387|35A5641EB04591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960208165512|19960613000000|19970630000000|EA|4769303|||||EA|4769387|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769388|35A5641EB04691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960208170747|19960613000000|19970630000000|EA|4769304|||||EA|4769388|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769389|35A5641EB04791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960208170929|19960613000000|19970630000000|EA|4769305|||||EA|4769389|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.667|N|Y|
EA|4769390|35A5641EB04891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19960208171143|19960613000000|19970630000000|EA|4769306|||||EA|4769390|10||000|EA|0368187||O|N|N|Y|Y|Y|N|17.235|N|Y|
EA|4769391|35A5641EB04991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD.|47374|||19960503141117|19960613000000|19970630000000|EA|4769307|||||EA|4769391|10||000|EA|0368187||A|N|N|Y|Y|Y|Y|NF|N|Y|
EA|4769392|35A5641EB04A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|N|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD.|47374|UA|6612160|19960503150101|19960701000000|19970630000000|EA|4769308|||||EA|4769392|10||000|EA|0368187||A|N|N|Y|Y|Y|Y|NF|N|Y|
EA|4769393|35A5641EB04B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3100603967|1991802088||CTSD|NA|EA|STATEE|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19960718140857|19960701000000|19970630000000|EA|0369300|||BL|4742963|EA|4769393|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4769394|35A5641EB04C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||19990326152658|19990401000000|20000331000000|EA|4769212|||||EA|4769394|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|4769395|35A5641EB04D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990611155247|19990701000000|20000630000000|EA|4769204|||||EA|4769395|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769396|35A5641EB04E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990611155451|19990701000000|20000630000000|EA|4769205|||||EA|4769396|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769397|35A5641EB04F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990611155711|19990701000000|20000630000000|EA|4769206|||||EA|4769397|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769398|35A5641EB05091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990611155919|19990701000000|20000630000000|EA|4769207|||||EA|4769398|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.042|N|Y|
EA|4769399|35A5641EB05191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6274603810|3474206166||AAOA|NA|EA|STATEB|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19990611160107|19990701000000|20000630000000|EA|4769208|||||EA|4769399|10||000|EA|0368187||O|N|N|Y|Y|Y|N|93.667|N|Y|
EA|4769401|35A5641EB05291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1715400568|3278308927||CSER|NA|EA|STATEN|N|CSSR|R||RICHMOND|IN|2325 CESTER BLV|47374|UA|6612160|19950519103331|19940701000000|19950630000000|EA|2367200|||||EA|4769401|10|N|000|EA|0369487|N|O|N|N|Y|Y|Y|Y||N|Y|
EA|4968801|35A5641EB05391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|4788300596|1991802088||HUSE|NA|EA|FEDERM|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19880926000000|19880926000000|19960925000000|EA|0368800|||||EA|4968801|11|N|014|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|5466600|35A5641EB05491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3872108083|1700701530||EXAF|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101D|47374-1289|||20020114093207|20011201000000|20011201000000|EA|2367200|||||EA|5466600|10||000|EA|0367287||O|N|N|Y|Y|Y|N||Y|Y|
EA|5467200|35A5641EB05591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3474206166|4516501293|BUSM|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101B|47374|||20070516150113|20070330000000|20070615000000|EA|2367200|||IN|5470005|EA|5467200|10||000|EA|0367287||O|N|N|Y|Y|Y|N|NF|N|N|
EA|5467501|35A5641EB05691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6126202909|3474206166||MULT|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||19910601000000|19910601000000|19921231000000|EA|0366500|||||EA|5467501|10|N|000|EA|0367587||L|N|N|Y|Y|Y|N||N|Y|
EA|5467502|35A5641EB05791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6126202909|3474206166||SSER|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|IU||19920601000000|19920601000000|19921231000000|EA|0366500|||||EA|5467502|10|N|000|EA|0367587||L|N|N|Y|Y|Y|N||N|Y|
EA|5467503|35A5641EB05891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|6126202909|3474206166||MULT|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER|47374|||19950123132408|19950101000000|19971231000000|EA|2367200|||UA|5410003|EA|5467503|10||000|EA|0367587||O|N|N|Y|Y|Y|N||N|Y|
EA|5467504|35A5641EB05991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3474206166|2868007063|SACT|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||20070330150750|20070301000000|20070420000000|EA|2367200|||IN|5470005|EA|5467504|10||000|EA|0367287||O|N|N|Y|Y|Y|N|NF|N|N|
EA|5468001|35A5641EB05A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|5476301425|3474206166|5069707491|ACAD|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970826115452|19970901000000|20020630000000|EA|2367200|||||EA|5468001|10||000|EA|0368187||O|N|N|Y|Y|Y|Y||N|Y|
EA|5468002|35A5641EB05B91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|5476301425|3474206166|5069707491|ACAD|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19970826115337|19970901000000|20020831000000|EA|2367200|||||EA|5468002|10||000|EA|0368187||O|N|N|Y|Y|Y|Y|NF|N|Y|
EA|5468003|35A5641EB05C91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|5476301425|3474206166|5069707491|ACAD|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19981203151011|19970901000000|20020831000000|EA|2367200|||EA|5468001|EA|5468003|10||000|EA|0368187||O|N|N|Y|Y|Y|Y||N|Y|
EA|5468004|35A5641EB05D91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|5476301425|3474206166|5069707491|ACAD|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19981203151336|19970901000000|20020831000000|EA|2367200|||EA|5468002|EA|5468004|10||000|EA|0368187||O|N|N|Y|Y|Y|Y||N|Y|
EA|5468005|35A5641EB05E91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|5147505131|1860205280|CACA|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19981217131221|19981201000000|20031231000000|EA|2367200|||BL|5420722|EA|5468005|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|Y|
EA|5468006|35A5641EB05F91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1715400568|5476301425|5069707491|CACA|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||19991229111454|20000101000000|20020831000000|EA|2367200|||BL|5420706|EA|5468006|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|5468007|35A5641EB06091B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|1715400568|5476301425|5069707491|CACA|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101H|47374|||19991229112339|20000101000000|20020831000000|EA|2367200|||BL|5420706|EA|5468007|10||000|EA|0368187||O|N|N|Y|Y|Y|N||N|Y|
EA|5468008|35A5641EB06191B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|5147505131|1860205280|CACA|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|||20020710085258|19981201000000|20031231000000|EA|2367200|||BL|5420724|EA|5468008|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|Y|
EA|5468009|35A5641EB06291B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|3784207466|2868007063|INPR|NA|EA|FOUNDK|Y|CSSR|R||RICHMOND|IN|WHITEWATER 101B|47374|||20050513101525|20041101000000|20091231000000|EA|2367200|||BL|5442902|EA|5468009|10||000|EA|0368187||A|N|N|Y|Y|Y|N|NF|N|N|
EA|5468101|35A5641EB06391B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3105802010|4416103774||HUFA|NA|EA|FOUNDF|N|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374|UA|6612160|19941209133441|19941201000000|19950228000000|EA|0368100|||IN|5470023|EA|5468101|11|N|031|EA|0368187|N|L|N|N|Y|Y|Y|N||N|Y|
EA|5468102|35A5641EB06491B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|5476301425|3787609893|HUFA|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 261|47374|||20070214134814|20070125000000|20070406000000|EA|2367200|||IN|5470005|EA|5468102|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|Y|
EA|5468103|35A5641EB06591B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|5476301425|3787609893|HUFA|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 261|47374|||20070313103504|20060101000000|20070630000000|EA|2367200|||IN|5470005|EA|5468103|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N|
EA|5468104|35A5641EB06691B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|5476301425|3787609893|HUFA|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 261|47374|||20070418093639|20070330000000|20070518000000|EA|2367200|||IN|5470005|EA|5468104|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N|
EA|5468105|35A5641EB06791B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|5476301425|2868007063|HUFA|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 261|47374|||20070425162031|20070330000000|20070518000000|EA|2367200|||IN|5470005|EA|5468105|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N|
EA|5468701|35A5641EB06891B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|3505700757|3474206166||EDUC|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|2325 CHESTER BLVD|47374-1289|IU||19940418000000|19940701000000|19970630000000|EA|0368700|||||EA|5468701|10|N|000|EA|0368187||L|N|N|Y|Y|Y|N||N|Y|
EA|5468702|35A5641EB06991B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|2868007063|5476301425|1122607230|EDUC|NA|EA|FOUNDN|Y|CSSR|R||RICHMOND|IN|WHITEWATER 261|47374|||20060908150619|20061111000000|20061116000000|EA|2367200|||IN|5470005|EA|5468702|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|Y|
EA|5469200|35A5641EB06A91B6E043814FD88191B6|1.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX|5965907037|2868007063|2563206771|BUSE|NA|EA|FOUNDF|Y|CSSR|R||RICHMOND|IN|WHITEWATER 261|47374|||20040322085313|20031201000000|20061231000000|EA|2367200|||UA|5410007|EA|5469200|10||000|EA|0368187||O|N|N|Y|Y|Y|N|NF|N|N|
