univ_fiscal_yr|fin_series_id|awrd_icr_entry_nbr|obj_id|ver_nbr|fin_coa_cd|account_nbr|sub_acct_nbr|fin_object_cd|fin_sub_obj_cd|trn_debit_crdt_cd|awrd_icr_rate_pct|acct_icr_rate_actv_ind|
2014.0|089|2.0|8406c9fe-e3b4-4e8e-9895-27dec9b570b9|2.0|#|#|-----|1803|---|C|47.0|Y|
2014.0|090|1.0|22db94e2-96e6-4c12-a502-e9e4c1210ba2|2.0|@|@|@|5500|---|D|47.1|Y|
2014.0|090|2.0|ff642f39-8244-4839-8d65-168004f718dc|2.0|#|#|-----|1803|---|C|47.1|Y|
2014.0|091|1.0|f3d430aa-f4c9-41e0-8bb0-59b223db9bc0|2.0|@|@|@|5500|---|D|47.5|Y|
2014.0|091|2.0|ac73cf64-e0d7-4efb-971b-6a2b3f527504|2.0|#|#|-----|1803|---|C|47.5|Y|
2014.0|092|1.0|2fac9bb9-bf1b-4538-b69d-4b2a5dd82d3b|2.0|@|@|@|5500|---|D|49.0|Y|
2014.0|092|2.0|7b3a3386-686e-42e1-b397-28d3cdeabc57|2.0|#|#|-----|1803|---|C|49.0|Y|
2014.0|093|1.0|f07854f5-d86f-42a1-a1e6-5c7d90d4767f|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|093|2.0|b16f90d2-55f4-4018-9dd9-01f555e0afc2|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|094|1.0|a83c83cd-52e5-49c3-a123-8aa2d3a8aa75|2.0|@|@|@|5500|---|D|51.0|Y|
2014.0|094|2.0|26bbf705-14ca-44bb-88ed-a6bba2f35529|2.0|#|#|-----|1803|---|C|51.0|Y|
2014.0|095|1.0|4073d1d3-39ab-4720-b5d8-2dad9db183a8|2.0|@|@|@|5500|---|D|51.25|Y|
2014.0|095|2.0|f0578d84-0f3e-4430-a4b2-f89b4360a05a|2.0|#|#|-----|1803|---|C|51.25|Y|
2014.0|096|1.0|81455285-d3a0-4330-aa5b-89d8afbc65f9|2.0|@|@|@|5500|---|D|51.8|Y|
2014.0|096|2.0|8ba648f6-9110-4280-a97c-ba2ee344c51e|2.0|#|#|-----|1803|---|C|51.8|Y|
2014.0|097|1.0|87725645-eac9-4841-af08-2d2efb04b497|2.0|@|@|@|5500|---|D|52.0|Y|
2014.0|097|2.0|225a91f7-c016-4a55-abb6-11f6f3c31b6a|2.0|#|#|-----|1803|---|C|52.0|Y|
2014.0|098|1.0|fa336989-3efe-430f-861b-5c23f4ae60ee|2.0|@|@|@|5500|---|D|52.5|Y|
2014.0|098|2.0|f9cb5574-d7da-44f5-8629-20993bc0ed13|2.0|#|#|-----|1803|---|C|52.5|Y|
2014.0|099|1.0|ef580b82-141d-48d1-91fb-0992c2040a04|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|099|2.0|c53dbe61-b0f1-4db9-bdfa-389e5182af12|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|100|1.0|9c9f8fd0-2061-4755-acd5-829de9530f47|2.0|@|@|@|5500|---|D|53.0|Y|
2014.0|100|2.0|885190a6-a9d9-449f-9bf0-90c00d27dcee|2.0|#|#|-----|1803|---|C|53.0|Y|
2014.0|101|1.0|63195472-1a91-44fc-878d-7db8548f288d|2.0|@|@|@|5500|---|D|64.5|Y|
2014.0|101|2.0|0c2a65d6-2e19-498c-b841-358b6bff9cbe|2.0|#|#|-----|1803|---|C|64.5|Y|
2014.0|102|1.0|2b5a53e1-f577-4427-9992-1d756d27bbb2|2.0|@|@|@|5500|---|D|70.0|Y|
2014.0|102|2.0|5ee3169a-47d7-4150-a57d-38f82cafa3cd|2.0|#|#|-----|1803|---|C|70.0|Y|
2014.0|103|1.0|af38f465-b74a-4953-8aa0-bbefaef57809|2.0|@|@|@|5500|---|D|72.6|Y|
2014.0|103|2.0|875bc7bc-5508-46b7-a521-9149088f4216|2.0|#|#|-----|1803|---|C|72.6|Y|
2014.0|104|1.0|906704cd-3e21-489c-a145-bf02299761a3|2.0|@|@|@|5500|---|D|33.1|Y|
2014.0|104|2.0|c43b5f1b-80f2-43b4-9619-6a2fb4a1fc90|2.0|#|#|-----|1803|---|C|33.1|Y|
2014.0|105|1.0|ed4bb844-dd65-4f7b-9a07-780ae561be30|2.0|@|@|@|5500|---|D|52.9|Y|
2014.0|105|2.0|96612bc8-c077-400d-8499-6a3825f3ee21|2.0|#|#|-----|1803|---|C|52.9|Y|
2014.0|106|1.0|1099ca80-7820-4c43-97cf-d21dfc3d4a03|2.0|@|@|@|5500|---|D|8.43|Y|
2014.0|106|2.0|5bd7e1be-9fe6-418f-9612-7d95cc1e3f49|2.0|#|#|-----|1803|---|C|8.43|Y|
2014.0|107|1.0|d6c0af1a-4e5d-47c4-b9fc-b4108ac939dc|2.0|@|@|@|5500|---|D|25.54|Y|
2014.0|107|2.0|246e4d3e-28bb-44c9-9ad6-e5aaecf7e916|2.0|#|#|-----|1803|---|C|25.54|Y|
2014.0|108|1.0|7611f27d-4b6b-496c-8ccf-2860e31f9697|2.0|@|@|@|5500|---|D|5.8|Y|
2014.0|108|2.0|38f93caa-27f0-45da-8cbc-3972799737bc|2.0|#|#|-----|1803|---|C|5.8|Y|
2014.0|109|1.0|08eaf377-6762-4872-83c9-ee2845a8e065|2.0|@|@|@|5500|---|D|44.79|Y|
2014.0|109|2.0|3a20a255-8dba-4122-8656-161ad96baaec|2.0|#|#|-----|1803|---|C|44.79|Y|
2014.0|110|1.0|2ba4207c-9490-4667-b7d7-b45ffeaaf27b|2.0|@|@|@|5500|---|D|49.5|Y|
2014.0|110|2.0|dca2bc7b-ae81-4ae7-be6f-6f56ee5300dc|2.0|#|#|-----|1803|---|C|49.5|Y|
2014.0|111|1.0|c30daa87-d18e-4f10-9b30-e78ef7aebb83|2.0|@|@|@|5500|---|D|20.31|Y|
2014.0|111|2.0|7af77cfe-7a9b-439d-9337-7f4e5463c215|2.0|#|#|-----|1803|---|C|20.31|Y|
2014.0|112|1.0|f27239de-8503-45e0-8d99-c73ff441b6bd|2.0|@|@|@|5500|---|D|24.62|Y|
2014.0|112|2.0|d5ec1bb7-637c-40d3-9595-b52cc450d377|2.0|#|#|-----|1803|---|C|24.62|Y|
2014.0|113|1.0|be4ac5a8-e5f6-478e-86ce-cd3c47919f87|2.0|@|@|@|5500|---|D|54.0|Y|
2014.0|113|2.0|342044df-7a9c-4c10-8bce-5c81dc6502ad|2.0|#|#|-----|1803|---|C|54.0|Y|
2014.0|114|1.0|9ddb9d3f-eba3-4112-8c57-bc3b31141edd|2.0|@|@|@|5500|---|D|30.4|Y|
2014.0|114|2.0|189a4cf1-3d6f-4300-aecd-d4b9bcc26d0a|2.0|#|#|-----|1803|---|C|30.4|Y|
2014.0|115|1.0|fb893fb9-742e-449d-9c92-620e2f8a7168|2.0|@|@|@|5500|---|D|52.7|Y|
2014.0|115|2.0|564e2a98-8e7c-4893-8df7-0085de8d6fc7|2.0|#|#|-----|1803|---|C|52.7|Y|
2014.0|116|1.0|5278f689-2d66-4bca-872d-517e1bec60d3|2.0|@|@|@|5500|---|D|26.0|Y|
2014.0|116|2.0|820b3762-9cb6-47d7-9148-74825ce9ca4c|2.0|#|#|-----|1803|---|C|26.0|Y|
2014.0|117|1.0|10144f54-2b97-41c1-a5a0-f28a40f743c5|2.0|@|@|@|5500|---|D|25.3|Y|
2014.0|117|2.0|e98c3037-8bdf-4817-a7ac-19347b3728f2|2.0|#|#|-----|1803|---|C|25.3|Y|
2014.0|118|1.0|f0f05334-8fa9-4c8d-8858-8d4dda5e5aa9|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|118|2.0|0e810332-b2ac-4126-ab89-0a8abaca37c2|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|119|1.0|cfe9c640-d8e5-4b65-9ad0-c16a1580e16e|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|119|2.0|59f96130-48ff-4643-a6e8-669ce72173bb|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|120|1.0|81335e73-cb7a-4195-b384-d057cf727bc5|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|120|2.0|039fc1e1-cfe1-4d9b-a49f-6b0472d630d0|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|121|1.0|45ec38e8-a69e-4682-8222-c050bd99cfe9|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|121|2.0|37c5217d-1dae-4e56-a230-1814a33d70f6|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|122|1.0|150b52b7-4fdb-4a10-b561-2a47c090a1bf|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|122|2.0|1c890a8b-ade4-45e6-a6d4-c33e24ba9cf0|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|123|1.0|0e68247f-9a10-47ab-b654-49976858acc0|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|123|2.0|3ca3c067-4a14-4bbb-81a0-4252e5b63579|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|124|1.0|deefab7f-def1-406b-adc5-b03f114551a9|2.0|@|@|@|5500|---|D|8.43|Y|
2014.0|124|2.0|4351ff82-fbb4-4358-8bc3-d785d196de78|2.0|#|#|-----|1803|---|C|8.43|Y|
2014.0|125|1.0|d9f78ea5-fc32-4015-841b-66044e69c4a2|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|125|2.0|19d7971d-cbf3-4280-a85a-7b7956cdcb99|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|126|1.0|ffb7a641-6ffa-4208-b62f-c2053aa55653|2.0|@|@|@|5500|---|D|50.0|Y|
2014.0|126|2.0|d94b5321-d710-49ae-9c39-be0de1bc643a|2.0|#|#|-----|1803|---|C|50.0|Y|
2014.0|127|1.0|3f06619b-57e0-4588-8de2-8dc66a972fcb|2.0|@|@|@|5500|---|D|35.0|Y|
2014.0|127|2.0|b5a65c22-bda0-42dd-90f3-dba4f7a89ddc|2.0|#|#|-----|1803|---|C|35.0|Y|
2014.0|128|1.0|c6f613e8-0bbf-4c38-894d-5b6915e077e7|2.0|@|@|@|5500|---|D|20.5|Y|
2014.0|128|2.0|1039abfc-ddec-4808-a0e7-7da7d79bdadd|2.0|#|#|-----|1803|---|C|20.5|Y|
2014.0|129|1.0|712cafa9-afd0-4901-8241-68c5a64fe039|2.0|@|@|@|5500|---|D|2.0|Y|
2014.0|129|2.0|3330eeef-ff67-4e40-a020-76b43b4ee960|2.0|#|#|-----|1803|---|C|2.0|Y|
2014.0|130|1.0|8a63bf21-a03a-455b-a865-d25ac46fb1d4|2.0|@|@|@|5500|---|D|33.6|Y|
2014.0|130|2.0|c04465f2-234c-4d04-8fac-1fbf990be82b|2.0|#|#|-----|1803|---|C|33.6|Y|
2014.0|131|1.0|2dd1c054-4775-46d8-9a4f-72c96e25273b|2.0|@|@|@|5500|---|D|30.4|Y|
2014.0|131|2.0|1731e7b5-de3d-472b-9454-cbfc215aef0f|2.0|#|#|-----|1803|---|C|30.4|Y|
2015.0|000|1.0|78de5e63-1757-49c7-b2d4-006d036a7312|2.0|@|@|@|5500|---|D|0.0|Y|
2015.0|000|2.0|1ab08e09-1870-4057-bc99-b4cf167de690|2.0|#|#|-----|1803|---|C|0.0|Y|
2015.0|001|1.0|d7855f9d-8687-42e2-92c6-85532902ba92|2.0|@|@|@|5500|---|D|3.13|Y|
2015.0|001|2.0|87925253-420f-4eec-b8d1-24b5e4acbc58|2.0|#|#|-----|1803|---|C|3.13|Y|
2015.0|002|1.0|75523a11-e722-47fb-a55c-57c9192d306a|2.0|@|@|@|5500|---|D|3.8|Y|
2015.0|002|2.0|2157d6ef-8078-48e2-94b8-fe98b4d9bca0|2.0|#|#|-----|1803|---|C|2.0|Y|
2015.0|002|3.0|6e3ce7e9-c89f-46bd-8a83-e40f5e544c56|2.0|BL|1031400|-----|1803|---|C|1.8|Y|
2015.0|003|1.0|f9d3a95c-ef1f-45da-a875-1af8d28b029b|2.0|@|@|@|5500|---|D|4.0|Y|
2015.0|003|2.0|7831e7fa-a32b-4927-bb0c-76e25845f32b|2.0|#|#|-----|1803|---|C|4.0|Y|
2015.0|004|1.0|480993d9-b8f8-4925-a799-7e719547c688|2.0|@|@|@|5500|---|D|4.92|Y|
2015.0|004|2.0|c41adc8c-b652-43c1-a4d3-3968e30e9531|2.0|#|#|-----|1803|---|C|4.92|Y|
2015.0|005|1.0|53b98eb6-7ea4-4eb6-82a8-073689f8284b|2.0|@|@|@|5500|---|D|5.0|Y|
2015.0|005|2.0|d7e54ba3-532b-4095-94fb-65ee38efb2cb|2.0|#|#|-----|1803|---|C|5.0|Y|
2015.0|006|1.0|55bba40f-59cb-46f9-b7ce-44b4673587e8|2.0|@|@|@|5500|---|D|5.28|Y|
2015.0|006|2.0|f5cbb503-2be9-4539-a239-fb13d011846c|2.0|#|#|-----|1803|---|C|5.28|Y|
2015.0|007|1.0|2b2a879d-17c6-4e13-ae03-0fccb39fbed9|2.0|@|@|@|5500|---|D|5.54|Y|
2015.0|007|2.0|8f3bf065-bf8f-488c-b852-e12f695a4457|2.0|#|#|-----|1803|---|C|5.54|Y|
2015.0|008|1.0|059b6f9b-27b6-434a-9e15-7de1d43bf9a5|2.0|@|@|@|5500|---|D|6.0|Y|
2015.0|008|2.0|b4de3124-d43d-4553-8c45-5dda985cadc5|2.0|#|#|-----|1803|---|C|6.0|Y|
2015.0|009|1.0|6fd21d66-d9ee-48f8-abb0-97425a1fdb2b|2.0|@|@|@|5500|---|D|6.4|Y|
2015.0|009|2.0|e58f3bbf-136e-4209-b4f4-99d933e521df|2.0|#|#|-----|1803|---|C|6.4|Y|
2015.0|010|1.0|4ad3d792-bdd0-468f-97f4-36ba198efa52|2.0|@|@|@|5500|---|D|7.0|Y|
2015.0|010|2.0|a06e41e4-7bb2-4551-96f2-853fc7e6312a|2.0|#|#|-----|1803|---|C|7.0|Y|
2015.0|011|1.0|c9f1f2e3-da66-40ca-b59f-ee38329d213d|2.0|@|@|@|5500|---|D|7.45|Y|
2015.0|011|2.0|0a9747ef-7007-441b-8583-7cd485c726c2|2.0|#|#|-----|1803|---|C|7.45|Y|
2015.0|012|1.0|3f43d7dd-3e5d-4c04-8985-fe7df7c298a0|2.0|@|@|@|5500|---|D|7.64|Y|
2015.0|012|2.0|8765a010-c8b5-4264-ab04-9b9e36550db6|2.0|#|#|-----|1803|---|C|7.64|Y|
2015.0|013|1.0|b74f57d1-2399-4a0a-808d-079106f48aad|2.0|@|@|@|5500|---|D|7.8|Y|
2015.0|013|2.0|5866565b-37d7-4ad0-b762-bea94970232b|2.0|#|#|-----|1803|---|C|7.8|Y|
2015.0|014|1.0|978029d7-411b-4d2a-a4fe-1d3ee6049de4|2.0|@|@|@|5500|---|D|8.0|Y|
2015.0|014|2.0|3130bd6a-83c1-48a8-8ba7-55e770c7023d|2.0|#|#|-----|1803|---|C|8.0|Y|
2015.0|015|1.0|3806f087-0fae-4bb7-9215-aa9eabdf20d9|2.0|@|@|@|5500|---|D|8.64|Y|
2015.0|015|2.0|d4feef8a-6b90-436c-9f01-121098412497|2.0|#|#|-----|1803|---|C|8.64|Y|
2015.0|016|1.0|98e0e003-08ef-435a-8025-82301cd84990|2.0|@|@|@|5500|---|D|9.0|Y|
2015.0|016|2.0|d93fe582-9735-49fd-b925-66b1cfbf7a1f|2.0|#|#|-----|1803|---|C|9.0|Y|
2015.0|017|1.0|0c5fad2a-c500-44b6-a96e-bf5a995231a9|2.0|@|@|@|5500|---|D|9.8|Y|
2015.0|017|2.0|52f1729d-59bc-4e68-bf8c-2b57abee9227|2.0|#|#|-----|1803|---|C|9.8|Y|
2015.0|018|1.0|50cbe8d3-1f2a-412e-8f6b-fd0344de847b|2.0|@|@|@|5500|---|D|10.0|Y|
2015.0|018|2.0|9444f459-76f7-4d24-bc9d-49e1fcbfe097|2.0|#|#|-----|1803|---|C|10.0|Y|
2015.0|019|1.0|72f2b784-fe19-4804-b23e-7793ec96d384|2.0|@|@|@|5500|---|D|10.95|Y|
2015.0|019|2.0|b9463a6e-02d5-4343-8926-d8cf9981993c|2.0|#|#|-----|1803|---|C|10.95|Y|
2015.0|020|1.0|4a8bd2f3-fb9e-4b4c-aaea-e6105421f1ac|2.0|@|@|@|5500|---|D|11.0|Y|
2015.0|020|2.0|72060c77-248b-485a-b2ff-75bf4b6aea3c|2.0|#|#|-----|1803|---|C|11.0|Y|
2015.0|021|1.0|6114ad7f-5aba-4b45-a12d-18bdcd0d0ff5|2.0|@|@|@|5500|---|D|11.11|Y|
2015.0|021|2.0|1b7de0db-a6f0-45ed-bb46-d58e38fbce18|2.0|#|#|-----|1803|---|C|11.11|Y|
2015.0|022|1.0|889f0291-c837-4e99-a16c-7b111cb1e0c3|2.0|@|@|@|5500|---|D|11.14|Y|
2015.0|022|2.0|5f87fde3-f9a9-4db2-9712-39954e8aa2fd|2.0|#|#|-----|1803|---|C|11.14|Y|
2015.0|023|1.0|8ac250d3-53bc-4307-b73a-86d73537e451|2.0|@|@|@|5500|---|D|11.5|Y|
2015.0|023|2.0|d3a7c665-1afd-4e07-914e-eb956e5f2234|2.0|#|#|-----|1803|---|C|11.5|Y|
2015.0|024|1.0|98c13a0c-80d6-43da-bbbe-d634a51772ef|2.0|@|@|@|5500|---|D|12.0|Y|
2015.0|024|2.0|caf36e32-06d3-441a-9cac-5f6b0370f363|2.0|#|#|-----|1803|---|C|12.0|Y|
2015.0|025|1.0|53c91385-bb37-497b-86d2-90ba89eb9f4c|2.0|@|@|@|5500|---|D|12.46|Y|
2015.0|025|2.0|ee1fca44-ebc8-489a-b88e-ebbcea0021a7|2.0|#|#|-----|1803|---|C|12.46|Y|
2015.0|026|1.0|4cfdb6ad-7e5a-46ae-83f9-124998b2ae7a|2.0|@|@|@|5500|---|D|12.5|Y|
2015.0|026|2.0|cc48f3cb-0cf7-41e2-9c59-fe59b7100f36|2.0|#|#|-----|1803|---|C|12.5|Y|
2015.0|027|1.0|b37a9d3a-8723-4d4f-96ae-1ccd77a62079|2.0|@|@|@|5500|---|D|12.54|Y|
2015.0|027|2.0|e629044d-1ff9-4fb2-8058-6a0520d47b50|2.0|#|#|-----|1803|---|C|12.54|Y|
2015.0|028|1.0|710de4e9-fc62-4b30-9d95-63084cac5266|2.0|@|@|@|5500|---|D|12.78|Y|
2015.0|028|2.0|bad168ae-6a49-4d3a-af10-cf4f1139b4f5|2.0|#|#|-----|1803|---|C|12.78|Y|
2015.0|029|1.0|6ae498bd-0e71-41b5-8274-687c220c0176|2.0|@|@|@|5500|---|D|13.0|Y|
2015.0|029|2.0|43851913-1590-4fd3-b4d3-5578f26bf7f3|2.0|#|#|-----|1803|---|C|13.0|Y|
2015.0|030|1.0|42170b13-d235-46f8-98bc-fcc527be8631|2.0|@|@|@|5500|---|D|14.0|Y|
2015.0|030|2.0|3da9f80a-f27e-425e-8918-3bc837eca75b|2.0|#|#|-----|1803|---|C|14.0|Y|
2015.0|031|1.0|be7b82a7-a232-470d-bedf-d1c0b441d604|2.0|@|@|@|5500|---|D|15.0|Y|
2015.0|031|2.0|0f6f2abe-76f3-4a30-96c8-92db881ff764|2.0|#|#|-----|1803|---|C|15.0|Y|
2015.0|032|1.0|d7210885-b3e2-4ac8-a169-9c11f7b3d92f|2.0|@|@|@|5500|---|D|15.92|Y|
2015.0|032|2.0|56807c65-bf33-4ce9-a46c-cc5367448109|2.0|#|#|-----|1803|---|C|15.92|Y|
2015.0|033|1.0|e9d0d3ba-9adf-4f58-9392-4a273c7a305a|2.0|@|@|@|5500|---|D|16.0|Y|
2015.0|033|2.0|b53f954d-4116-4b0e-8c08-424ba8a58f6f|2.0|#|#|-----|1803|---|C|16.0|Y|
2015.0|034|1.0|eb9e36aa-b852-4112-a9bb-f2a6b0561d46|2.0|@|@|@|5500|---|D|16.19|Y|
2015.0|034|2.0|593414b8-a112-44cc-9417-22ef47ed83a0|2.0|#|#|-----|1803|---|C|16.19|Y|
2015.0|035|1.0|17a55a27-2640-4e36-a76c-1270c0a452a7|2.0|@|@|@|5500|---|D|17.0|Y|
2015.0|035|2.0|371fc9c9-e11c-49c0-9f8f-69df9150658f|2.0|#|#|-----|1803|---|C|17.0|Y|
2015.0|036|1.0|bae4fe37-f9a8-4432-ada1-e0924b7294f0|2.0|@|@|@|5500|---|D|17.33|Y|
2015.0|036|2.0|e596791b-f95b-4837-ac7f-91c2b73f2561|2.0|#|#|-----|1803|---|C|17.33|Y|
2015.0|037|1.0|2c84ae9d-f7e9-4d1c-9fe7-096591eb275a|2.0|@|@|@|5500|---|D|17.34|Y|
2015.0|037|2.0|05c8dbf5-0b93-4768-8bee-6916f1370d82|2.0|#|#|-----|1803|---|C|17.34|Y|
2015.0|038|1.0|bdcd738c-efa4-4e34-b60d-8918e2dcd125|2.0|@|@|@|5500|---|D|17.44|Y|
2015.0|038|2.0|7709a877-b4cc-40fc-aa52-0d560c0c926a|2.0|#|#|-----|1803|---|C|17.44|Y|
2015.0|039|1.0|cbb1ee3d-b4ff-49e0-b63c-fe40b51b8789|2.0|@|@|@|5500|---|D|18.0|Y|
2015.0|039|2.0|147e280e-775f-409d-837a-26f8aa507731|2.0|#|#|-----|1803|---|C|18.0|Y|
2015.0|040|1.0|b3db430b-ad49-4c18-bcca-33a00b8f1ca2|2.0|@|@|@|5500|---|D|18.18|Y|
2015.0|040|2.0|506481ad-3231-4409-a7f3-df4d3cc4607d|2.0|#|#|-----|1803|---|C|18.18|Y|
2015.0|041|1.0|1065c73c-f3ac-47e5-b4c3-40e2f73494f9|2.0|@|@|@|5500|---|D|20.0|Y|
2015.0|041|2.0|0bb04346-4183-4768-a72c-24bbf4893e42|2.0|#|#|-----|1803|---|C|20.0|Y|
2015.0|042|1.0|23dea29d-1d69-450c-bd3c-1a34b4e36329|2.0|@|@|@|5500|---|D|20.12|Y|
2015.0|042|2.0|32527ab9-c063-46a7-b8b6-392bf4bcac89|2.0|#|#|-----|1803|---|C|20.12|Y|
2015.0|043|1.0|910ec468-6d19-4036-bfb0-6615943dcdc2|2.0|@|@|@|5500|---|D|20.6|Y|
2015.0|043|2.0|bb295d07-56a2-4309-ad87-64dccb7a0b36|2.0|#|#|-----|1803|---|C|20.6|Y|
2015.0|044|1.0|46f50bc1-e86e-42a9-8651-6345712745e4|2.0|@|@|@|5500|---|D|20.66|Y|
2015.0|044|2.0|1dbab4ca-3333-49a0-8d31-9b56ac61ea25|2.0|#|#|-----|1803|---|C|20.66|Y|
2015.0|045|1.0|a27975ef-4f7f-4724-89df-a785e67adacc|2.0|@|@|@|5500|---|D|20.73|Y|
2015.0|045|2.0|ae0d8f97-de82-487a-a7bb-e10206af2c7c|2.0|#|#|-----|1803|---|C|20.73|Y|
2015.0|046|1.0|416eef2a-4645-432c-9d0d-9e9f54079a41|2.0|@|@|@|5500|---|D|21.33|Y|
2015.0|046|2.0|fe44649d-03a0-4176-b6a3-52068ae63e84|2.0|#|#|-----|1803|---|C|21.33|Y|
2015.0|047|1.0|bc6a0dfa-60a5-4931-9a29-289e6c99582e|2.0|@|@|@|5500|---|D|21.8|Y|
2015.0|047|2.0|e0db68c6-1630-4c15-bb9e-d5f3eaed2e12|2.0|#|#|-----|1803|---|C|21.8|Y|
2015.0|048|1.0|df45c0f7-833b-4fbc-8de5-00582ecb36c9|2.0|@|@|@|5500|---|D|22.0|Y|
2015.0|048|2.0|4194dd88-462d-4278-a0ef-384b961ef083|2.0|#|#|-----|1803|---|C|22.0|Y|
2015.0|049|1.0|c10f8650-0b2a-43af-b181-c08d41537fec|2.0|@|@|@|5500|---|D|22.26|Y|
2015.0|049|2.0|22921665-342c-4067-9451-058d7eaeb8df|2.0|#|#|-----|1803|---|C|22.26|Y|
2015.0|050|1.0|835a6186-d561-4d4e-8027-bbcf03be75cc|2.0|@|@|@|5500|---|D|23.0|Y|
2015.0|050|2.0|81ec83a2-40f6-4ba5-ac35-fc42a55bfd84|2.0|#|#|-----|1803|---|C|23.0|Y|
2015.0|051|1.0|d2f9b56c-fe6c-45d8-933e-c88791be884a|2.0|@|@|@|5500|---|D|23.5|Y|
2015.0|051|2.0|560b3bee-6e4c-4bc6-852d-23b913076ad8|2.0|#|#|-----|1803|---|C|23.5|Y|
2015.0|052|1.0|a08d0d2c-2c49-43d7-8ddc-6dc7861f5c6e|2.0|@|@|@|5500|---|D|23.73|Y|
2015.0|052|2.0|482fee68-bd08-4b71-98d2-989eb00d5220|2.0|#|#|-----|1803|---|C|23.73|Y|
2015.0|053|1.0|46d41b36-2fc8-4ded-8f38-5393a909fd5f|2.0|@|@|@|5500|---|D|24.2|Y|
2015.0|053|2.0|27f621a0-ccb2-4dd9-bdbd-cf924ae3f3c7|2.0|#|#|-----|1803|---|C|24.2|Y|
2015.0|054|1.0|4b8a584f-c37d-46c7-bd60-fdab2af27c07|2.0|@|@|@|5500|---|D|25.0|Y|
2015.0|054|2.0|0205feeb-6ec4-4295-8ab0-dd8c9c3d7c4c|2.0|#|#|-----|1803|---|C|25.0|Y|
2015.0|055|1.0|f4cde37d-5a17-4c5f-a487-81b0ccdd1430|2.0|@|@|@|5500|---|D|25.3|Y|
2015.0|055|2.0|cd119053-bbe9-4c6c-9926-6eb5b8980503|2.0|#|#|-----|1803|---|C|25.3|Y|
2015.0|056|1.0|9ac680c4-bb13-4902-b090-609dbbdb4d60|2.0|@|@|@|5500|---|D|26.0|Y|
2015.0|056|2.0|011afdd8-92a9-4d2c-a6b7-fdf04b78d2d8|2.0|#|#|-----|1803|---|C|26.0|Y|
2015.0|057|1.0|44ffee1b-9804-458a-87ac-d6599a6556a5|2.0|@|@|@|5500|---|D|26.2|Y|
2015.0|057|2.0|fb6d2525-5c13-4b2e-8714-ccb51a16774d|2.0|#|#|-----|1803|---|C|26.2|Y|
2015.0|058|1.0|e74015d2-c05c-4ef9-9372-27c8dd02a5f1|2.0|@|@|@|5500|---|D|26.4|Y|
2015.0|058|2.0|d796ddda-464a-4f28-b7ce-042b2c46e8d3|2.0|#|#|-----|1803|---|C|26.4|Y|
2015.0|059|1.0|1dc51dd8-7994-44f5-ba23-effa3ac9156e|2.0|@|@|@|5500|---|D|26.5|Y|
2015.0|059|2.0|17704dd3-30ec-4208-83a9-e813e1022ffe|2.0|#|#|-----|1803|---|C|26.5|Y|
2015.0|060|1.0|43a643dc-4eb5-44df-9827-c3dc96808172|2.0|@|@|@|5500|---|D|27.0|Y|
2015.0|060|2.0|0fa10f34-44c9-4a65-ad82-87df9cacd8b9|2.0|#|#|-----|1803|---|C|27.0|Y|
2015.0|061|1.0|ded5bde0-ca56-4ee1-a028-9dc46febaa56|2.0|@|@|@|5500|---|D|27.3|Y|
2015.0|061|2.0|5febd398-adb3-48f6-9151-5c19fce0bd41|2.0|#|#|-----|1803|---|C|27.3|Y|
2015.0|062|1.0|872728c5-726e-4283-be0d-0dbd7f0d1881|2.0|@|@|@|5500|---|D|27.7|Y|
2015.0|062|2.0|c3728ee0-25aa-42e8-8b6a-f3c1dc32b9d2|2.0|#|#|-----|1803|---|C|27.7|Y|
2015.0|063|1.0|1150615f-0b34-4b47-a372-5df6be01ce18|2.0|@|@|@|5500|---|D|28.0|Y|
2015.0|063|2.0|1747f367-f997-45f7-b1ae-c9d72e83c075|2.0|#|#|-----|1803|---|C|28.0|Y|
2015.0|064|1.0|662182a3-3f4f-49e0-baf4-4f7a22a93247|2.0|@|@|@|5500|---|D|28.66|Y|
2015.0|064|2.0|3ecd676a-5434-420d-987b-b3654d1da5c6|2.0|#|#|-----|1803|---|C|28.66|Y|
2015.0|065|1.0|9ffa2c91-841d-49c3-9375-edade35f1825|2.0|@|@|@|5500|---|D|28.76|Y|
