fin_coa_cd|org_cd|obj_id|ver_nbr|org_mgr_unvl_id|org_nm|rc_cd|org_phys_cmp_cd|org_typ_cd|org_dflt_acct_nbr|org_ln1_addr|org_ln2_addr|org_city_nm|org_state_cd|org_zip_cd|org_cntry_cd|org_begin_dt|org_end_dt|rpts_to_fin_coa_cd|rpts_to_org_cd|org_active_cd|org_in_fp_cd|org_plnt_acct_nbr|cmp_plnt_acct_nbr|org_plnt_coa_cd|cmp_plnt_coa_cd|
SB|GEOG|014F3DAF7FC2A448E043814FD28EA448|1.0|4606404377|GEOGRAPHY|04|SB|H|0754498|DW2189||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|POLS|Y|N|9554004|9554000|SB|SB|
SB|GEOL|014F3DAF7FB6A448E043814FD28EA448|1.0|4362002859|GEOLOGY|04|SB|H|0754498|N0049A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PHYS|Y|N|9554004|9554000|SB|SB|
SB|GER|014F3DAF7FB9A448E043814FD28EA448|1.0|4464505705|GERMANIC LANGUAGES|04|SB|H|0754498|DW3227||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|FORN|Y|N|9554004|9554000|SB|SB|
SB|GERN|014F3DAF809AA448E043814FD28EA448|1.0|3158308097|GERONTOLOGY|04|SB|H|0754498|N303||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SOCA|Y|N|9554004|9554000|SB|SB|
SB|GOV|014F3DAF7FC7A448E043814FD28EA448|1.0|4606404377|GOVERNMENT|04|SB|H|0754498|DW2189||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|POLS|Y|N|9554004|9554000|SB|SB|
SB|GOVP|014F3DAF805DA448E043814FD28EA448|1.0|1674805643|GOVERNMENT PUBLICATIONS|68|SB|H|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|GRAD|014F3DAF7FA2A448E043814FD28EA448|1.0|4464505768|GRADUATE STUDENT SERVICE|70|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20000701000000|20010820000000|SB|PLPL|N|N|9554058|9554000|SB|SB|
SB|GRDP|014F3DAF800DA448E043814FD28EA448|1.0|3907601072|GRADUATE PROGRAMS|58|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20010301000000||SB|ASSO|Y|N|9554058|9554000|SB|SB|
SB|GRMN|014F3DAF8093A448E043814FD28EA448|1.0|3910806448|GERMAN|04|SB|H|0754498|DW3227||SOUTH BEND|IN|46634-7111|US|20011121000000||SB|FORN|Y|N|9554004|9554000|SB|SB|
SB|GRSS|014F3DAF8005A448E043814FD28EA448|1.0|4464505768|GRADUATE STUDENT SERVICE|70|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|PLPL|Y|N|9554070|9554000|SB|SB|
SB|HDEP|014F3DAF7E6CA448E043814FD28EA448|1.0|4951900430|HOUSING|82|SB|S|0754498|A246||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PHPC|Y|N|9554700|9554000|SB|SB|
SB|HIST|014F3DAF7E6DA448E043814FD28EA448|1.0|2456303043|HISTORY|04|SB|O|0754498|DW3259||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|HONP|014F3DAF7FDCA448E043814FD28EA448|1.0|5507604316|HONORS PROGRAM|52|SB|O|0754498|N411||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|OACA|Y|N|9554052|9554000|SB|SB|
SB|HONR|014F3DAF7E6EA448E043814FD28EA448|1.0|5507604316|HONORS|52|SB|O|0754498|N411||SOUTH BEND|IN|46634-7111|US|20930701000000|20010321000000|SB|OACA|N|N|9554052|9554000|SB|SB|
SB|HPER|014F3DAF7FDAA448E043814FD28EA448|1.0|5176701495|HEALTH,PHYSICAL EDUC ~ REC, SCHOOL OF|26|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|EDUC|Y|N|9554026|9554000|SB|SB|
SB|HPSC|014F3DAF7FE9A448E043814FD28EA448|1.0|1603607198|HISTORY AND PHILOSOPHY OF SCIENCE|04|SB|H|0754498|DW3247||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PL|Y|N|9554004|9554000|SB|SB|
SB|HUMR|014F3DAF7E6FA448E043814FD28EA448|1.0|3322109259|HUMAN RESOURCES ADMINISTRATION|78|SB|O|0754498|A244||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|ADAF|Y|N|9554076|9554000|SB|SB|
SB|IACR|014F3DAF8075A448E043814FD28EA448|1.0|5003409252|INST-APPLIED COMMUNITY RES|36|SB|H|0754498|A236||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|PEA|Y|N|9554036|9554000|SB|SB|
SB|IMS|014F3DAF7E70A448E043814FD28EA448|1.0|2683109793|INSTRUCTIONAL MEDIA SERVICES|66|SB|O|0754498|N075A||SOUTH BEND|IN|46634-7111|US|20980601000000||SB|CSER|Y|N|9554066|9554000|SB|SB|
SB|INCO|014F3DAF7E71A448E043814FD28EA448|1.0|2559901166|INCOME STATEMENT|77|SB|R|0754498|A246B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SB|Y|N|9554077|9554000|SB|SB|
SB|INFO|014F3DAF80BAA448E043814FD28EA448|1.0|2047009140|INFORMATICS|04|SB|O|0754498|NS 413||SOUTH BEND|IN|46634-7111|US|20020701000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|INFT|014F3DAF80C0A448E043814FD28EA448|1.0|2683109793|INFORMATION TECHNOLOGY|66|SB|O|0754498|N0070E||SOUTH BEND|IN|46634-7111|US|20020702000000||SB|CSER|Y|N|9554066|9554000|SB|SB|
SB|INOR|014F3DAF805EA448E043814FD28EA448|1.0|1674805643|INSTRUCTION ~ ORIENTATION|68|SB|H|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|INSN|014F3DAF8096A448E043814FD28EA448|1.0|1867601981|INSTRUCTION|43|SB|H|0754498|N103A||SOUTH BEND|IN|46634-7111|US|20011121000000||SB|SART|Y|N|9554043|9554000|SB|SB|
SB|INST|014F3DAF7E72A448E043814FD28EA448|1.0|2683109793|INSTRUCTIONAL MEDIA SERVICES|66|SB|O|0754498|N0070E||SOUTH BEND|IN|46634-7111|US|20930701000000|20960208000000|SB|CSER|N|N|9554066|9554000|SB|SB|
SB|INTB|014F3DAF7FD2A448E043814FD28EA448|1.0|5535405928|INTERNATIONAL BUSINESS|24|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|SBUE|Y|N|9554024|9554000|SB|SB|
SB|INTP|014F3DAF7E73A448E043814FD28EA448|1.0|3907601072|INTERNATIONAL PROGRAMS|52|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|OACA|Y|N|9554070|9554000|SB|SB|
SB|INTS|014F3DAF814AA448E043814FD28EA448|1.0|5801508274|INTERNATIONAL STUDENT SERVICES|70|SB|O|0754498|A153||SOUTH BEND|IN|46634-7111|US|20030527000000||SB|SEMS|Y|N|9554070|9554000|SB|SB|
SB|IOCM|014F3DAF805FA448E043814FD28EA448|1.0|1674805643|INFORMATION ON-LINE CATALOG MANAGMENT|68|SB|H|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|ISGR|014F3DAF808DA448E043814FD28EA448|1.0|2559901166|IN*SOURCE|78|SB|O|0754498|A245||SOUTH BEND|IN|46634-7111|US|20011121000000||SB|ADAF|Y|N|9554400|9554000|SB|SB|
SB|ISTE|014F3DAF8056A448E043814FD28EA448|1.0|5176701495|INSTRUCTIONAL TECHNOLOGY EDUCATION|26|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|EDUC|Y|N|9554026|9554000|SB|SB|
SB|JAP|014F3DAF8092A448E043814FD28EA448|1.0|3910806448|JAPANESE|04|SB|H|0754498|DW3227||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|FORN|Y|N|9554004|9554000|SB|SB|
SB|JOUR|014F3DAF8090A448E043814FD28EA448|1.0|1867601981|JOURNALISM|43|SB|H|0754498|N103A||SOUTH BEND|IN|46634-7111|US|20011121000000||SB|MASS|Y|N|9554043|9554000|SB|SB|
SB|LBST|014F3DAF7FDBA448E043814FD28EA448|1.0|6221706714|LABOR STUDIES|52|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|OACA|Y|N|9554052|9554000|SB|SB|
SB|LIBG|014F3DAF7FEEA448E043814FD28EA448|1.0|1674805643|LIBRARY GENERAL|68|SB|H|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|LIBR|Y|N|9554068|9554000|SB|SB|
SB|LIBR|014F3DAF7E74A448E043814FD28EA448|1.0|1674805643|LIBRARY|68|SB|O|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|ULIB|Y|N|9554068|9554000|SB|SB|
SB|LIMS|014F3DAF8060A448E043814FD28EA448|1.0|1674805643|LIBRARY ~ MEDIA SERVICES|68|SB|H|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|LING|014F3DAF7FB3A448E043814FD28EA448|1.0|2954107527|LINGUISTICS|04|SB|H|0754498|N426||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|ENG|Y|N|9554004|9554000|SB|SB|
SB|LISS|014F3DAF806CA448E043814FD28EA448|1.0|1674805643|LIBRARY ~ INFORMATION SCIENCES|68|SB|H|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|LRC|014F3DAF7E75A448E043814FD28EA448|1.0|1674805643|LEARNING RESOURCE CENTER|68|SB|O|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20960305000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|LTAM|014F3DAF7FBBA448E043814FD28EA448|1.0|4135900674|LATIN AMERICAN STUDIES|04|SB|H|0754498|DW3259||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|HIST|Y|N|9554004|9554000|SB|SB|
SB|MACS|014F3DAF7E76A448E043814FD28EA448|1.0|5246402917|MATH/COMPUTER SCIENCE|04|SB|O|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000|20010320000000|SB|DLAS|N|N|9554004|9554000|SB|SB|
SB|MAIL|014F3DAF7E77A448E043814FD28EA448|1.0|3173704814|MAIL SERVICES|82|SB|O|0754498|PTB153||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PHYP|Y|N|9554082|9554000|SB|SB|
SB|MAIN|014F3DAF7E78A448E043814FD28EA448|1.0|1273305787|MAINTENANCE SERVICES|82|SB|O|0754498|PTB155||SOUTH BEND|IN|46634-7111|US|20930701000000|20960208000000|SB|PHYP|N|N|9554082|9554000|SB|SB|
SB|MAS|014F3DAF8067A448E043814FD28EA448|1.0|3101406141|MATHEMATICAL SCIENCES|04|SB|O|0754498|N138||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|MASS|014F3DAF7FD3A448E043814FD28EA448|1.0|1867601981|MASS COMMUNICATIONS|43|SB|H|0754498|N103A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|CART|Y|N|9554043|9554000|SB|SB|
SB|MATH|014F3DAF7FB0A448E043814FD28EA448|1.0|5246402917|MATHEMATICS|04|SB|H|0754498|N307||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|MAS|Y|N|9554004|9554000|SB|SB|
SB|MCSI|014F3DAF7E79A448E043814FD28EA448|1.0|5246402917|MATHEMATICS ~ COMPUTER SCIENCE|04|SB|O|0754498|N307||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|MFLG|014F3DAF7FB2A448E043814FD28EA448|1.0|4464505705|MODERN FOREIGN LANGUAGES|04|SB|H|0754498|DW3227||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|FORN|Y|N|9554004|9554000|SB|SB|
SB|MGMK|014F3DAF8020A448E043814FD28EA448|1.0|5518608449|MANAGEMENT ~ MARKETING|24|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|MGMT|Y|N|9554024|9554000|SB|SB|
SB|MGMT|014F3DAF7FD1A448E043814FD28EA448|1.0|5535405928|MANAGEMENT, BUSINESS|24|SB|O|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|SBUE|Y|N|9554024|9554000|SB|SB|
SB|MICR|014F3DAF7FCAA448E043814FD28EA448|1.0|2210808811|MICROBIOLOGY|04|SB|H|0754498|N138||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|BSCI|Y|N|9554004|9554000|SB|SB|
SB|MKMG|014F3DAF7FEDA448E043814FD28EA448|1.0|5518608449|MARKETING AND MANAGEMENT|24|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|MKTG|Y|N|9554024|9554000|SB|SB|
SB|MKTG|014F3DAF7FD0A448E043814FD28EA448|1.0|5535405928|MARKETING, BUSINESS|24|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|SBUE|Y|N|9554024|9554000|SB|SB|
SB|MLS|014F3DAF7FF5A448E043814FD28EA448|1.0|5163907497|MASTERS-LIBERAL STUDIES PRGM|04|SB|O|0756100|DW3300C||SOUTH BEND|IN|46634-7111|US|20970913000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|MPS|014F3DAF8073A448E043814FD28EA448|1.0|1674805643|LIBRARY MONOGRAPHS|68|SB|O|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|MSIS|014F3DAF7FD7A448E043814FD28EA448|1.0|5535405928|MANAGEMENT SCIENCE ~ INFORMATION SYSTEMS|24|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|DCID|Y|N|9554024|9554000|SB|SB|
SB|MSWK|014F3DAF8069A448E043814FD28EA448|1.0|4226103092|MASTERS OF SOCIAL WORK|38|SB|O|0754498|N301||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SOCW|Y|N|9554038|9554000|SB|SB|
SB|MSYS|014F3DAF809EA448E043814FD28EA448|1.0|5535405928|MANAGEMENT SYSTEMS|24|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|MSIS|Y|N|9554024|9554000|SB|SB|
SB|MUSC|014F3DAF7FE2A448E043814FD28EA448|1.0|1867601981|MUSIC|43|SB|H|0754498|N103A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SART|Y|N|9554043|9554000|SB|SB|
SB|NUHP|014F3DAF7FEBA448E043814FD28EA448|1.0|4780007818|DIV-NURSING~HLTH PROFESSIONS|12|SB|O|0754498|R127||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|NURS|Y|N|9554012|9554000|SB|SB|
SB|NURF|014F3DAF7FFBA448E043814FD28EA448|1.0|4780007818|NURSING|12|SB|O|0754498|R127||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|NUHP|Y|N|9554012|9554000|SB|SB|
SB|NURS|014F3DAF7E7AA448E043814FD28EA448|1.0|6011107934|NURSING ~ HEALTH PROFESSIONS|12|SB|R|0754498|R127||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SB|Y|N|9554012|9554000|SB|SB|
SB|OACA|014F3DAF7E7BA448E043814FD28EA448|1.0|6221706714|OTHER ACADEMIC PROGRAMS|52|SB|R|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SB|Y|N|9554052|9554000|SB|SB|
SB|OCP|014F3DAF7FE3A448E043814FD28EA448|1.0|6221706714|OFF CAMPUS PROGRAMS|52|SB|O|0754498|500 N NAPPANEE||ELKHART|IN|46634-7111|US|20930701000000||SB|OACA|Y|N|9554052|9554000|SB|SB|
SB|OCPG|014F3DAF7E7CA448E043814FD28EA448|1.0|5246301400|OFF CAMPUS PROGRAMS|52|SB|O|0754498|500 N NAPPANEE||ELKHART|IN|46634-7111|US|20930701000000|20010820000000|SB|OACA|N|N|9554052|9554000|SB|SB|
SB|OHIS|014F3DAF7FBDA448E043814FD28EA448|1.0|4135900674|ORAL HISTORY PROJRCT|04|SB|H|0754498|DW3259||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|HIST|Y|N|9554004|9554000|SB|SB|
SB|OIT|014F3DAF8064A448E043814FD28EA448|1.0|2683109793|OFFICE OF INFORMATION TECHNOLOGY|66|SB|O|0754498|N075A||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|CSER|Y|N|9554066|9554000|SB|SB|
SB|OVER|014F3DAF8077A448E043814FD28EA448|1.0|1567300664|OVERSEAS PROGRAM|58|SB|O|0754498|A153||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|ACAD|Y|N|9554070|9554000|SB|SB|
SB|PARK|014F3DAF7E7DA448E043814FD28EA448|1.0|2247204558|PARKING SERVICES|78|SB|T|0754498|A245||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PD|Y|N|9554600|9554600|SB|SB|
SB|PAUA|014F3DAF8147A448E043814FD28EA448|1.0|5876509454|OFC OF VC PUBLIC AFF UNIV ADV|79|SB|O|0754498|A249A||SOUTH BEND|IN|46634-7111|US|20030428000000||SB|EXAF|Y|N|9554079|9554000|SB|SB|
SB|PD|014F3DAF7E7EA448E043814FD28EA448|1.0|2247204558|SAFETY ~ SECURITY ~ POLICE|78|SB|O|0754498|N120||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|ADAF|Y|N|9554078|9554000|SB|SB|
SB|PDUP|014F3DAF7E7FA448E043814FD28EA448|1.0|3312302137|PRINTING ~ DUPLICATING|78|SB|P|0754498|A245C||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PROJ|Y|N|9554100|9554000|SB|SB|
SB|PEA|014F3DAF7FDEA448E043814FD28EA448|1.0|5003409252|PUBLIC ~ ENVIRONMENTAL AFFAIRS|36|SB|O|0754498|A236||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SPEA|Y|N|9554036|9554000|SB|SB|
SB|PHIL|014F3DAF7E80A448E043814FD28EA448|1.0|1603607198|PHILOSOPHY|04|SB|O|0754498|DW3287||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|DLAS|Y|N|9554004|9554000|SB|SB|
SB|PHLM|014F3DAF7FE5A448E043814FD28EA448|1.0|3501703237|FACIL MGMT, LANDSCAPING MAINT|82|SB|O|0754498|A246B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PHYP|Y|N|9554082|9554000|SB|SB|
SB|PHPA|014F3DAF7FE6A448E043814FD28EA448|1.0|3501703237|FACIL MGMT, BUILDINGS ~ MAINT|82|SB|O|0754498|A246B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PHYP|Y|N|9554082|9554000|SB|SB|
SB|PHPC|014F3DAF7FE4A448E043814FD28EA448|1.0|3501703237|CUSTODIAL SERVICES|82|SB|O|0754498|A246B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PHYP|Y|N|9554082|9554000|SB|SB|
SB|PHSL|014F3DAF7FCBA448E043814FD28EA448|1.0|2210808811|PHYSIOLOGY|04|SB|H|0754498|N138||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|BSCI|Y|N|9554004|9554000|SB|SB|
SB|PHYP|014F3DAF7E81A448E043814FD28EA448|1.0|2056202906|PHYSICAL PLANT|82|SB|R|0754498|A246B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|SB|Y|N|9554082|9554000|SB|SB|
SB|PHYS|014F3DAF7E82A448E043814FD28EA448|1.0|4534802023|PHYSICS ~ ASTRONOMY|04|SB|O|0754498|N0049A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|PL|014F3DAF7E83A448E043814FD28EA448|1.0|2671604827|PHILOSOPHY|04|SB|O|0754498|N470||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|PLAC|014F3DAF7FA3A448E043814FD28EA448|1.0|4464505768|PLACEMENT|70|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|PLPL|Y|N|9554058|9554000|SB|SB|
SB|PLPL|014F3DAF7FA1A448E043814FD28EA448|1.0|4464505768|PLANNING AND PLACEMENT|70|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|SSER|Y|N|9554070|9554000|SB|SB|
SB|PLSC|014F3DAF7FCEA448E043814FD28EA448|1.0|2210808811|PLANT SCIENCE|04|SB|H|0754498|N137||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|BSCI|Y|N|9554004|9554000|SB|SB|
SB|PMG|014F3DAF8079A448E043814FD28EA448|1.0|4426706986|PEER MENTOR PROGRAM|70|SB|O|0754498|N0070E||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|ASU|Y|N|9554070|9554000|SB|SB|
SB|POLS|014F3DAF7E84A448E043814FD28EA448|1.0|3420506415|POLITICAL SCIENCE|04|SB|O|0754498|DW2189||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|PPEA|014F3DAF8066A448E043814FD28EA448|1.0|2722708015|PEA ~ POLITICAL SCIENCE|36|SB|H|0754498|A236||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|PEA|Y|N|9554036|9554000|SB|SB|
SB|PRDE|014F3DAF8070A448E043814FD28EA448|1.0|5176701495|PROFESSIONAL DEVELOPMENT EDUCATION|26|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|EDUC|Y|N|9554026|9554000|SB|SB|
SB|PRDN|014F3DAF808CA448E043814FD28EA448|1.0|1867601981|PRODUCTION|43|SB|O|0754498|N103A||SOUTH BEND|IN|46634-7111|US|20011121000000||SB|SART|Y|N|9554043|9554000|SB|SB|
SB|PRG|014F3DAF800FA448E043814FD28EA448|1.0|3907601072|PROGRAM REVIEW|58|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20010301000000||SB|ASSO|Y|N|9554058|9554000|SB|SB|
SB|PROJ|014F3DAF7E85A448E043814FD28EA448|1.0|3312302137|CONTRACT/PROJ DEVELOPMENT SERV|78|SB|O|0754498|A239B||SOUTH BEND|IN|46634-7111|US|20991021000000||SB|ADAF|Y|N|9554078|9554000|SB|SB|
SB|PSY|014F3DAF7E86A448E043814FD28EA448|1.0|1683304591|PSYCHOLOGY|04|SB|O|0754498|N355||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|COLS|Y|N|9554004|9554000|SB|SB|
SB|PSYG|014F3DAF7FC1A448E043814FD28EA448|1.0|1683304591|PSYCHOLOGY GRADUATE PROGRAM|04|SB|H|0754498|DW2127||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|PSY|Y|N|9554004|9554000|SB|SB|
SB|PUR|014F3DAF7E87A448E043814FD28EA448|1.0|3312302137|PURCHASING|78|SB|O|0754498|A245B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|ADAF|Y|N|9554078|9554000|SB|SB|
SB|RADY|014F3DAF7E88A448E043814FD28EA448|1.0|6011107934|RADIOLOGIC TECHNOLOGY PROGRAM|12|SB|O|0754498|615 N MICHIGAN||SOUTH BEND|IN|46634-7111|US|20930701000000|20010320000000|SB|NURS|N|N|9554012|9554000|SB|SB|
SB|REFD|014F3DAF806BA448E043814FD28EA448|1.0|1674805643|REFERENCE|68|SB|O|0754498|L304B||SOUTH BEND|IN|46634-7111|US|20010820000000||SB|LIBR|Y|N|9557700|9554000|SB|SB|
SB|REG|014F3DAF7F9DA448E043814FD28EA448|1.0|3239505891|REGISTRAR|58|SB|O|0754498|A153||SOUTH BEND|IN|46634-7111|US|20000701000000|20011023000000|SB|ACSP|N|N|9554070|9554000|SB|SB|
SB|REGR|014F3DAF800BA448E043814FD28EA448|1.0|3239505891|REGISTRAR|70|SB|O|0754498|A153||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|SSER|Y|N|9554070|9554000|SB|SB|
SB|REL|014F3DAF8099A448E043814FD28EA448|1.0|1603607198|RELIGIOUS STUDIES|04|SB|H|0754498|N470||SOUTH BEND|IN|46634-7111|US|20011121000000||SB|PL|Y|N|9554004|9554000|SB|SB|
SB|RES|014F3DAF7FA8A448E043814FD28EA448|1.0|4222102340|RESEARCH|52|SB|O|0754498|N160||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|OACA|Y|N|9554052|9554000|SB|SB|
SB|RTEC|014F3DAF7E89A448E043814FD28EA448|1.0|4780007818|RADIOLOGIC TECHNOLOGY PROGRAM|12|SB|O|0754498|615 N MICHIGAN||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|NUHP|Y|N|9554051|9554000|SB|SB|
SB|SACT|014F3DAF7E8AA448E043814FD28EA448|1.0|1624505499|STUDENT ACTIVITIES|70|SB|O|0754498|A153||SOUTH BEND|IN|46634-7111|US|20930701000000|20020111000000|SB|COM|N|N|9554070|9554000|SB|SB|
SB|SAID|014F3DAF7E8BA448E043814FD28EA448|1.0|3018504407|SCHOLARSHIP ~ FINANCIAL AIDS|58|SB|O|0754498|A161||SOUTH BEND|IN|46634-7111|US|20930701000000|20010820000000|SB|ASSO|N|N|9554058|9554000|SB|SB|
SB|SART|014F3DAF8017A448E043814FD28EA448|1.0|1867601981|RACLIN SCHOOL OF THE ARTS|43|SB|O|0754498|N103A||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|ARTD|Y|N|9554043|9554000|SB|SB|
SB|SASS|014F3DAF7FFEA448E043814FD28EA448|1.0|4426706986|STUDENT ACADEMIC SUPPORT SERV|70|SB|O|0754498|A247A||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|SSER|Y|N|9554070|9554000|SB|SB|
SB|SB|014F3DAF7E8CA448E043814FD28EA448|1.0|2688805408|SOUTH BEND CAMPUS|NO|SB|C|0754498|A250A||SOUTH BEND|IN|46634-7111|US|20930701000000||IU|UNIV|Y|N|9554000|9554000|SB|SB|
SB|SBMS|014F3DAF8023A448E043814FD28EA448|1.0|5518608449|BUSINESS ~ MANAGEMENT SCIENCES|24|SB|H|0754498|P.O. BOX 7111||SOUTH BEND|IN|46634-7111|US|20980619000000||SB|BLAN|Y|N|9554024|9554000|SB|SB|
SB|SBUE|014F3DAF801CA448E043814FD28EA448|1.0|1890604607|SCHOOL OF BUSINESS ~ ECONOMICS|24|SB|O|0754498|A204B||SOUTH BEND|IN|46634-7111|US|20930701000000||SB|BUS|Y|N|9554024|9554000|SB|SB|
SB|SDTP|014F3DAF80A2A448E043814FD28EA448|1.0|1867601981|STAGE DESIGN ~ TECHNICAL PRODUCTION|43|SB|H|0754498|N103A||SOUTH BEND|IN|46634-7111|US|20011121000000||SB|THTR|Y|N|9554043|9554000|SB|SB|
SB|SEMS|014F3DAF800CA448E043814FD28EA448|1.0|5246301400|STUDENT ENROLLMENT MGMT SERV|70|SB|O|0754498|A153||SOUTH BEND|IN|46634-7111|US|20000701000000||SB|SSER|Y|N|9554070|9554000|SB|SB|
